stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1344.15,23245.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.17,0,0,0,0,0,0,0,0,0,0,0
  5-6,1746.95,19326.74,0,24.52,0,0,0,0,0,0,0,0,0,110.33,0,0,0,0,0,0,0,0,0,0,0,704.91,55.17,0,0,165.5,0,398.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,360.13,373.28,0,659.81,0,2.63,0,1474.71,0,0,0,0,0,628.26,0,0,0,0,0,0,0,0,0,0,0,10767.21,373.28,0,0,3985.13,0,26.29,76.23,0,5.26,0,0,0,0,0,0,0,0
 10-12,9.44,437.43,0,553.87,0,88.12,0,1246.2,0,0,0,0,0,418.55,0,0,0,0,0,6.29,0,0,0,0,3.15,10976.63,333.58,0,0,4594.58,0,12.59,44.06,34.62,569.6,0,66.09,25.18,0,0,0,0,0
 14-21,2,6,1,173,2982,955,0,1658,0,11,0,117,74,236,8,44,111,6,13,18,64,1005,18,0,864,11633,312,47,249,412,0,435,25,2199,200,502,4267,3352,0,0,52,0,56
 24-34,0.82,0.82,4.93,91.12,1139.35,201.11,0,1915.06,197.01,55.82,27.91,165.81,42.68,72.24,11.49,106.71,173.2,31.19,81.26,54.18,135.44,1341.28,57.46,4.93,563.11,9461.19,114.1,109.17,194.54,0.82,0.82,463.78,2.46,11.49,96.04,273.35,992.42,2079.23,0,0,169.92,0,153.5
 36-46,0.81,0,1.61,13.7,445.54,18.53,0,1675.79,232.84,43.51,42.7,277.96,43.51,20.14,29,115.21,62.84,30.62,58.81,45.92,59.62,1056.23,37.06,16.11,360.94,8940.51,84.6,57.2,103.13,0.81,1.61,322.27,5.64,8.06,58.01,190.94,33.03,1922.33,0,1.61,105.54,0,70.09
 48-58,1.72,0,2.87,9.75,498.06,12.62,0,2423.75,134.27,70.58,59.1,585.28,63.69,40.74,33.28,119.35,48.2,45.9,52.22,49.35,45.9,1273.85,32.13,47.05,388.47,8680.52,55.66,29.84,100.99,0,5.16,246.74,1.15,0.57,39.59,152.63,1.15,1716.82,0,5.74,114.76,1.72,87.22
 60-70,0.98,0,4.91,2.94,446.59,35.33,2.94,2704.09,80.48,57.91,57.91,595.78,116.8,22.58,28.46,156.06,55.95,55.95,52.02,65.76,30.43,1183.72,30.43,49.08,244.4,8031.79,30.43,26.5,70.67,0,3.93,341.57,0.98,0,44.17,88.34,0,1188.62,9.82,26.5,105.02,13.74,81.47
 72-82,0,0,16.69,0.98,773.55,146.27,69.7,2488.51,71.66,108.96,117.8,854.05,302.35,14.72,29.45,294.5,126.63,65.77,66.75,164.92,33.38,1707.11,49.08,55.95,379.9,6488.78,50.06,53.01,141.36,0.98,13.74,863.86,0.98,0,67.73,54.97,0,748.03,40.25,71.66,183.57,47.12,121.73
 84-94,1.06,0,16.99,5.31,1423.13,158.24,135.94,1902.11,72.22,234.71,90.27,600.05,519.34,21.24,32.92,337.73,223.03,89.21,97.71,473.67,54.16,1187.36,60.54,78.59,338.79,3675.71,64.78,75.4,174.17,0,13.81,2907.86,0,0,140.19,95.58,0,483.23,111.51,59.47,206.04,38.23,77.53
 96-106,2.19,0,22.95,7.65,2131.05,242.61,229.5,1523.43,173.76,346.43,80.87,687.4,698.33,2.19,49.18,475.39,262.28,72.13,127.86,663.36,53.55,1304.86,108.19,54.64,338.78,3238.1,63.39,118.03,234.96,1.09,18.58,3296.03,4.37,0,123.49,103.82,0,208.73,137.7,64.48,276.49,41.53,123.49
108-118,0.77,0,9.19,19.15,2108.7,207.58,244.34,1161.97,166.98,484.09,78.13,595.15,643.41,0,26.81,366.9,239.75,95.75,99.58,1062.39,52.09,1222.48,81.96,40.6,374.56,4320.8,60.51,84.26,166.98,0,15.32,3226.24,2.3,0,111.06,91.15,0,173.87,126.38,44.43,210.64,32.94,137.87
120,3.92,0,5.88,3.92,1217.03,201.86,72.51,895.62,80.35,256.73,58.79,478.19,317.49,0,31.36,415.47,131.31,58.79,58.79,499.75,23.52,954.42,45.08,41.16,352.76,3606.01,70.55,66.63,117.59,0,13.72,1595.27,1.96,0,82.31,29.4,0,111.71,37.24,39.2,186.18,31.36,35.28
