stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,1080.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,269.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,18.4,0,7.89,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.01,15.77,0,0,141.95,0,2.63,10.51,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,18.88,0,0,0,50.35,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,560.16,12.59,0,0,191.97,0,3.15,3.15,0,34.62,0,0,0,0,0,0,0
 14-21,0,0,1,12,112,10,0,32,0,0,0,32,8,2,6,0,5,0,1,4,0,38,2,0,7,482,16,1,10,29,0,68,4,3,35,6,239,0,0,1,0,2
 24-34,0,0,0,4.1,36.12,0.82,0,87.01,0,0,1.64,32.01,4.93,0,10.67,0,1.64,0,1.64,11.49,0.82,24.63,1.64,1.64,8.21,767.5,5.75,10.67,9.85,0,1.64,74.7,0,0,35.3,4.93,228.2,0,0,4.1,0,17.24
 36-46,0,0,0.81,0.81,13.7,0,0,168.38,0,0.81,0.81,56.4,1.61,0,8.86,0.81,1.61,0.81,1.61,4.03,0,25.78,0.81,2.42,3.22,474.54,2.42,10.47,4.83,0,0,54.79,0,0,14.5,0,160.33,0,0,0.81,0,19.34
 48-58,0,0,0.57,0,13.2,0,0,206,0,0,0,81.48,2.87,3.44,5.74,0,0,2.3,1.72,4.02,0,17.21,2.3,4.59,2.3,177.31,0,5.74,4.59,0,1.72,30.41,0,0,11.48,0,103.28,0,0,0.57,0,12.62
 60-70,0,0,0.98,0,8.83,0,0,229.68,0.98,0,0.98,99.13,3.93,2.94,1.96,0,0,6.87,4.91,6.87,0,24.54,1.96,3.93,1.96,99.13,0.98,8.83,6.87,0,1.96,27.48,0,0,16.69,0,44.17,0,0,0.98,0,14.72
 72-82,0,0,3.93,0,19.63,0.98,0.98,141.36,0.98,1.96,0,114.85,23.56,2.94,4.91,0.98,4.91,10.8,7.85,10.8,0,51.05,1.96,9.82,1.96,81.48,0,4.91,18.65,0,3.93,23.56,0,0,17.67,0,17.67,0.98,1.96,1.96,1.96,14.72
 84-94,0,0,3.19,1.06,31.86,0,0,156.12,0,3.19,2.12,60.54,21.24,6.37,3.19,0,4.25,16.99,13.81,16.99,1.06,26.55,5.31,6.37,0,55.23,0,4.25,14.87,0,0,83.9,0,0,45.67,0,13.81,0,3.19,3.19,0,9.56
 96-106,0,0,1.09,1.09,42.62,2.19,1.09,126.77,0,4.37,1.09,79.78,32.79,0,4.37,0,2.19,17.49,20.76,10.93,0,15.3,2.19,6.56,3.28,55.74,1.09,13.11,20.76,0,0,61.2,0,0,50.27,0,8.74,0,2.19,6.56,1.09,10.93
108-118,0,0,3.06,0.77,39.83,0.77,3.06,108.77,0,6.89,0.77,81.96,22.21,0,1.53,0.77,4.6,29.11,15.32,32.17,0,26.81,2.3,6.89,3.83,68.17,0,4.6,15.32,0,1.53,36,0,0,36.77,0,12.26,0.77,3.83,1.53,0.77,19.15
120,0,0,0,0,25.48,0,0,62.71,0,0,0,76.43,23.52,0,3.92,1.96,1.96,17.64,11.76,9.8,0,13.72,1.96,9.8,1.96,64.67,0,9.8,17.64,0,1.96,29.4,0,0,29.4,0,5.88,0,0,0,0,5.88
