stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1014.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,257.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,5.26,0,7.89,0,0,0,44.69,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,170.87,7.89,0,0,52.57,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,28.32,0,3.15,0,53.5,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,402.81,22.03,0,0,88.12,0,15.73,3.15,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,63,7,0,17,0,0,0,1,8,4,2,1,4,0,0,1,2,11,0,0,11,126,12,1,1,4,0,43,20,6,1,26,48,0,0,0,0,0
 24-34,0,0,0.82,1.64,32.83,3.28,0,22.98,0,6.57,0.82,6.57,1.64,0,4.93,4.93,10.67,0.82,3.28,1.64,3.28,28.73,0.82,0.82,20.52,247.9,5.75,6.57,5.75,0,0,133.8,0.82,3.28,0.82,5.75,74.7,0,0,9.85,0,4.1
 36-46,0,0,0,0,13.7,0.81,0,55.59,2.42,4.03,5.64,20.95,1.61,2.42,2.42,0.81,1.61,0.81,3.22,0,6.45,59.62,3.22,0.81,20.14,473.73,3.22,19.34,4.03,0,0,116.02,0,2.42,0.81,0,128.1,0,0,8.06,0,4.83
 48-58,0,0,0.57,0,10.9,0,0,96.97,2.3,0.57,6.31,41.31,0,0,0.57,5.16,1.72,2.87,2.87,0.57,4.59,95.25,4.02,1.15,16.64,352.32,5.74,6.31,6.31,0,0,79.76,0,0.57,0.57,0,98.69,0,0,8.61,0,4.59
 60-70,0,0,1.96,0,16.69,0,0,211.03,0,4.91,7.85,90.3,3.93,0.98,3.93,3.93,1.96,2.94,0.98,1.96,2.94,148.21,6.87,4.91,10.8,480.95,1.96,6.87,7.85,0,0.98,64.78,0,1.96,0,0,74.6,0.98,3.93,6.87,1.96,1.96
 72-82,0,0,3.93,0,30.43,1.96,0,117.8,0,3.93,5.89,63.81,10.8,0,0.98,11.78,3.93,2.94,5.89,1.96,2.94,153.14,10.8,0,15.71,253.27,2.94,11.78,7.85,0,0.98,53.01,0,0,0,0,21.6,2.94,1.96,5.89,0.98,0
 84-94,0,0,0,0,36.11,2.12,3.19,106.2,0,11.68,4.25,35.05,23.36,2.12,3.19,14.87,9.56,4.25,5.31,5.31,2.12,108.33,6.37,7.43,11.68,133.82,5.31,2.12,5.31,0,0,156.12,0,4.25,0,0,12.74,4.25,4.25,7.43,3.19,6.37
 96-106,0,0,3.28,0,42.62,5.46,3.28,72.13,0,6.56,6.56,31.69,13.11,1.09,3.28,19.67,7.65,3.28,6.56,3.28,2.19,69.94,2.19,1.09,9.84,101.63,1.09,7.65,7.65,0,2.19,114.75,0,1.09,0,0,6.56,6.56,2.19,12.02,7.65,3.28
108-118,0,0,2.3,0,39.06,3.06,6.13,57.45,0.77,7.66,1.53,19.92,7.66,0,0,12.26,8.43,4.6,3.83,6.89,2.3,43.66,3.06,2.3,9.19,104.94,1.53,6.89,6.89,0,0,105.7,0,2.3,0.77,0,0.77,6.89,0.77,6.89,0.77,3.83
120,0,0,1.96,0,52.91,3.92,0,33.32,0,9.8,0,9.8,19.6,0,1.96,11.76,5.88,3.92,9.8,0,0,29.4,5.88,0,11.76,90.15,3.92,3.92,7.84,0,0,92.11,0,5.88,0,0,5.88,3.92,1.96,5.88,1.96,3.92
