stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,355.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,735.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,73.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.06,5.26,0,28.92,0,0,36.8,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,297.04,31.54,0,0,144.58,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,3.15,18.88,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,188.82,18.88,0,0,88.12,0,0,0,0,6.29,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,7,17,10,6,0,0,0,2,3,1,1,0,0,0,0,1,0,8,0,0,8,65,4,0,1,4,0,1,0,8,1,0,9,49,0,0,2,0,0
 24-34,0,0,0.82,0.82,6.57,0.82,23.8,0,1.64,0.82,6.57,1.64,0,2.46,0,2.46,1.64,0,0,0,39.4,0,0,33.66,211.78,4.1,3.28,4.93,0,0,5.75,0,0,0,0.82,2.46,82.91,0,0,10.67,0,0.82
 36-46,0,0,0,0,5.64,0,40.28,0,1.61,4.83,20.95,0.81,0,2.42,2.42,0,0.81,0.81,0,0.81,94.26,0,0.81,22.56,267.48,3.22,4.03,2.42,0,0,7.25,0,0.81,0.81,0,0.81,112.79,0,0,8.86,0,0.81
 48-58,0,0,0.57,0,7.46,0,60.82,0.57,1.72,8.03,38.44,0,0.57,1.72,4.59,0,0.57,0.57,1.15,1.15,107.3,1.72,0,22.38,220.34,2.87,2.87,2.3,0,0.57,6.31,0,0,0,0.57,0,80.33,0,1.15,9.18,0,1.15
 60-70,0,0,0,0,4.91,1.96,102.08,0,2.94,10.8,47.11,0,0,0,8.83,0,0,0,0,0,180.6,0.98,0.98,18.65,249.31,1.96,0.98,3.93,0,0.98,5.89,0,0,1.96,0,0,60.85,0.98,2.94,16.69,0,2.94
 72-82,0,0,1.96,0,10.8,11.78,85.4,0,0.98,18.65,61.84,3.93,0,0,17.67,2.94,3.93,3.93,0,0,235.6,1.96,7.85,19.63,215.97,3.93,6.87,5.89,0,1.96,8.83,0,0,1.96,0,0,25.52,0,5.89,19.63,6.87,1.96
 84-94,0,0,3.19,0,23.36,9.56,99.83,2.12,8.5,15.93,42.48,3.19,0,1.06,33.99,4.25,6.37,3.19,3.19,2.12,178.42,2.12,12.74,21.24,156.12,0,10.62,6.37,0,3.19,37.17,0,0,2.12,1.06,0,31.86,2.12,3.19,18.05,2.12,2.12
 96-106,0,0,2.19,0,40.44,12.02,68.85,2.19,3.28,10.93,76.5,4.37,0,1.09,40.44,4.37,4.37,1.09,2.19,2.19,199.99,1.09,4.37,15.3,161.74,2.19,18.58,8.74,0,4.37,30.6,0,0,3.28,0,0,14.21,7.65,5.46,20.76,7.65,4.37
108-118,0,0,0.77,0,24.51,7.66,46.72,1.53,4.6,6.13,53.62,6.13,0,0.77,22.98,3.06,10.72,3.83,2.3,0.77,145.53,0.77,5.36,17.62,123.32,0.77,8.43,8.43,0,1.53,13.79,0,0,2.3,0,0,4.6,4.6,3.83,16.85,2.3,1.53
120,0,0,0,0,27.44,13.72,33.32,0,1.96,5.88,25.48,11.76,0,0,25.48,9.8,5.88,3.92,1.96,0,107.79,0,3.92,7.84,88.19,3.92,0,7.84,0,1.96,33.32,0,0,3.92,0,0,19.6,3.92,3.92,9.8,1.96,1.96
