stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,55.17,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,75.53,0,3.15,0,59.79,0,0,0,0,0,15.73,0,0,0,0,0,6.29,0,0,0,0,0,742.68,40.91,0,0,242.32,0,0,0,28.32,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,3,19,2,0,6,0,0,0,3,3,1,0,0,0,0,0,48,0,1,0,0,6,79,1,0,1,2,0,6,6,0,3,11,18,0,0,0,0,1
 24-34,0.82,0,1.64,6.57,27.09,3.28,0,36.94,0,1.64,0.82,14.78,1.64,0.82,3.28,2.46,3.28,0,0.82,73.06,1.64,45.97,0.82,0,19.7,479.38,1.64,9.03,4.1,0,0,9.85,2.46,12.31,4.1,14.78,116.56,0,0,18.06,0,3.28
 36-46,0,0,0,0,2.42,0.81,0,29.81,0,0,0.81,7.25,0.81,0,0,0,0.81,0,0.81,37.87,2.42,18.53,0,0,5.64,193.36,0.81,3.22,0,0,0,8.06,0,3.22,0,0,34.64,0,0,3.22,0,3.22
 48-58,0,0,0.57,0,0.57,1.15,0,39.59,0,0.57,1.15,8.03,11.48,0,0,0.57,0.57,0,1.15,43.61,1.15,17.79,0,0.57,1.72,102.14,0.57,2.3,0,0,0,7.46,0,2.87,0.57,0,11.48,0,0,3.44,0,3.44
 60-70,0,0,0,0,1.96,0,0.98,36.32,0,0.98,0,6.87,38.28,0,0.98,1.96,0,0,0,80.48,1.96,15.7,0,0.98,3.93,87.36,1.96,1.96,0,0,0.98,1.96,0,3.93,0,0,23.56,0,0,1.96,0,0.98
 72-82,0,0,4.91,0,8.83,4.91,0,74.61,0,0.98,1.96,19.63,183.57,0,0,1.96,0.98,0.98,0.98,195.35,0,35.34,0.98,0.98,5.89,179.64,1.96,2.94,0.98,0,0,12.76,0,19.63,0,0,20.61,3.93,1.96,3.93,1.96,2.94
 84-94,0,0,3.19,1.06,13.81,13.81,1.06,61.6,0,3.19,2.12,9.56,347.29,0,0,4.25,1.06,0,1.06,537.39,2.12,39.3,1.06,2.12,4.25,123.2,2.12,2.12,2.12,0,1.06,22.3,0,56.29,1.06,0,6.37,1.06,0,5.31,0,4.25
 96-106,0,0,12.02,0,52.46,52.46,7.65,172.67,2.19,12.02,6.56,84.15,471.02,0,2.19,18.58,9.84,4.37,6.56,843.68,1.09,162.83,7.65,6.56,20.76,523.47,4.37,14.21,6.56,0,3.28,91.8,0,89.61,2.19,0,13.11,5.46,7.65,39.34,7.65,7.65
108-118,0,0,8.43,0,54.38,32.17,13.79,192.26,1.53,15.32,6.13,54.38,521.62,0,3.83,17.62,6.13,4.6,6.89,1570.99,2.3,166.98,2.3,7.66,18.38,531.58,6.13,9.19,12.26,0,5.36,72.77,0,98.81,1.53,0,16.09,3.83,2.3,18.38,3.06,6.13
120,1.96,0,3.92,0,50.95,29.4,3.92,121.51,5.88,9.8,5.88,39.2,397.84,0,1.96,17.64,1.96,1.96,3.92,891.7,0,94.07,3.92,1.96,13.72,403.72,11.76,0,11.76,0,1.96,27.44,0,70.55,0,0,7.84,1.96,3.92,5.88,5.88,5.88
