stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,416.82,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,10.51,0,0,21.03,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,231.33,10.51,0,0,123.55,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,15.73,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,223.43,15.73,0,0,66.09,0,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,1,0,1,10,158,27,33,0,0,0,13,6,1,0,0,3,0,1,0,0,40,0,0,28,361,15,4,5,13,0,14,1,55,9,2,40,158,0,0,3,0,1
 24-34,0,0,1.64,4.93,71.41,5.75,87.83,0.82,6.57,1.64,26.27,3.28,0,4.1,3.28,10.67,0.82,4.1,2.46,3.28,100.97,3.28,0,46.79,1021.14,5.75,21.34,14.78,0,0,42.68,0,0.82,4.1,1.64,14.78,256.93,0,0,24.63,0,2.46
 36-46,0,0,0,0,28.2,0.81,192.55,0.81,2.42,6.45,38.67,0.81,0,6.45,1.61,1.61,2.42,4.83,1.61,1.61,120.85,2.42,0.81,46.73,981.31,0,25.78,8.86,0,0,46.73,0.81,0.81,1.61,0,0,244.92,0,0,14.5,0,4.83
 48-58,0,0,0,0,14.35,0.57,206,0,6.31,4.59,55.09,0,0.57,4.02,0.57,1.72,1.72,1.15,1.72,4.02,131.98,1.72,3.44,20.08,547.98,3.44,7.46,7.46,0,0.57,18.36,0,0,0.57,0,0,118.78,0,0,5.74,0,5.16
 60-70,0,0,1.96,0,15.7,1.96,240.47,0.98,4.91,3.93,43.19,2.94,0,2.94,0.98,5.89,0,4.91,0.98,1.96,111.89,2.94,1.96,6.87,429.91,4.91,9.82,7.85,0,0.98,21.59,0,0,0.98,0,0,69.69,2.94,1.96,7.85,0.98,2.94
 72-82,0,0,7.85,0,30.43,14.72,292.54,0,7.85,9.82,104.06,9.82,0,4.91,9.82,5.89,4.91,6.87,1.96,0,210.08,0.98,9.82,19.63,534.02,0.98,12.76,15.71,0,2.94,36.32,0,0,1.96,0.98,0,46.14,3.93,6.87,21.6,6.87,0.98
 84-94,0,0,4.25,0,30.8,5.31,183.73,1.06,8.5,2.12,38.23,15.93,0,3.19,6.37,5.31,2.12,6.37,0,3.19,121.07,3.19,5.31,11.68,199.66,1.06,13.81,12.74,0,1.06,72.22,0,0,5.31,0,0,27.61,5.31,5.31,14.87,3.19,3.19
 96-106,0,0,6.56,0,48.09,13.11,160.65,1.09,7.65,4.37,51.36,15.3,0,3.28,20.76,8.74,7.65,14.21,0,0,110.38,8.74,4.37,15.3,224.03,2.19,17.49,16.39,0,1.09,84.15,0,0,1.09,0,0,13.11,10.93,3.28,21.86,3.28,5.46
108-118,0,0,4.6,0.77,42.89,11.49,121.02,0.77,11.49,3.83,56.68,13.79,0,2.3,7.66,4.6,4.6,6.89,3.06,0,88.85,3.06,5.36,13.02,259.66,1.53,12.26,16.09,0,4.6,50.55,0,0,2.3,0.77,0,13.02,10.72,2.3,16.09,6.13,4.6
120,0,0,3.92,0,23.52,13.72,109.75,1.96,7.84,1.96,31.36,9.8,0,3.92,9.8,0,5.88,3.92,0,0,82.31,1.96,1.96,7.84,199.9,3.92,7.84,9.8,0,0,50.95,0,0,0,0,0,9.8,5.88,3.92,19.6,1.96,1.96
