stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,237.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,73.56,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,7.89,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,102.52,2.63,0,0,70.98,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,9.44,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,151.05,15.73,0,0,66.09,0,0,3.15,0,15.73,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,17,1,0,5,0,0,0,2,0,0,0,0,1,1,0,0,0,6,0,0,8,94,1,2,1,5,0,0,0,16,3,5,19,42,0,0,2,0,0
 24-34,0,0,1.64,0.82,7.39,0.82,0,22.98,0,0,0.82,4.1,0.82,0,0.82,0.82,1.64,0,0,0,0,18.88,0.82,0,10.67,269.24,1.64,4.93,4.93,0,0,5.75,0,0,0,2.46,5.75,50.89,0,0,0.82,0,0.82
 36-46,0,0,0,0,5.64,0,0,57.2,0,0,0,8.06,0,0,0,0,0,0.81,0,0,0,23.36,0,1.61,7.25,384.3,1.61,0.81,0,0,0,4.03,0,0,2.42,0.81,0,60.43,0,0,1.61,0,0
 48-58,0.57,0,0,0,4.02,0,0,94.1,0.57,0,2.3,25.25,0,0,1.15,0,1.72,0.57,0,0.57,0,20.66,0,0.57,4.02,360.35,0.57,0.57,1.72,0,0,4.02,0,0,1.15,0.57,0,57.95,0,0.57,1.15,0,1.72
 60-70,0,0,0,0,2.94,0,0,99.13,0,0,0.98,15.7,0,0,0.98,1.96,0,1.96,0,0,0,27.48,0,0,5.89,285.62,1.96,2.94,2.94,0,0,1.96,0,0,0,0,0,34.35,0,0.98,0.98,0,0
 72-82,0,0,0,0,1.96,1.96,0,97.18,0.98,0,0,29.45,1.96,0,0.98,0,0,0,2.94,0,0,51.05,0,1.96,2.94,297.44,0.98,2.94,1.96,0,0.98,0,0,0,0.98,0,0,20.61,0.98,1.96,3.93,1.96,0.98
 84-94,0,0,2.12,0,4.25,1.06,1.06,45.67,0,1.06,1.06,14.87,0,0,0,4.25,1.06,1.06,0,0,1.06,41.42,1.06,2.12,5.31,113.64,0,0,1.06,0,1.06,5.31,0,0,0,0,0,10.62,1.06,1.06,4.25,2.12,1.06
 96-106,0,0,2.19,0,5.46,2.19,0,57.92,0,0,1.09,15.3,1.09,0,3.28,5.46,2.19,0,0,0,0,31.69,1.09,1.09,4.37,73.22,1.09,3.28,3.28,0,1.09,1.09,0,0,0,0,0,3.28,0,0,4.37,1.09,0
108-118,0,0,0,0,6.89,0.77,0,39.83,0,2.3,1.53,10.72,4.6,0,0,1.53,0.77,1.53,0.77,1.53,0,34.47,0,0,5.36,130.98,0,1.53,0.77,0,0,4.6,0,0,2.3,0,0,3.06,0.77,0.77,1.53,0,0.77
120,0,0,1.96,0,11.76,0,0,21.56,0,0,0,13.72,1.96,0,0,0,0,0,3.92,0,0,11.76,0,0,3.92,117.59,0,1.96,1.96,0,1.96,9.8,0,0,0,0,0,1.96,0,1.96,1.96,0,0
