stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,5.26,15.77,0,0,57.83,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.73,0,0,0,0,0,0,0,0,0,18.88,0,0,0,0,0,3.15,0,0,0,0,3.15,254.9,59.79,0,0,475.19,0,3.15,3.15,12.59,0,59.79,0,0,0,0,0,0
 14-21,0,0,0,30,1487,106,0,17,0,9,0,3,8,1,8,2,13,0,2,1,3,328,7,0,755,169,80,3,20,12,0,55,457,2,432,3286,123,0,0,57,0,1
 24-34,1.64,0,0,19.7,1132.78,22.98,0,55.82,55,61.56,22.16,6.57,8.21,1.64,20.52,0.82,24.63,0.82,20.52,3.28,4.93,1024.43,20.52,0,865.18,336.55,59.92,15.6,4.1,0.82,0.82,219.99,4.1,3.28,209.32,705.94,170.74,0,0,208.5,0,22.16
 36-46,0,0,0,1.61,358.52,1.61,0,60.43,45.12,37.06,58.81,11.28,1.61,0,20.14,0.81,7.25,1.61,29.81,1.61,2.42,1206.89,7.25,8.86,538.99,190.14,34.64,12.89,8.06,0,1.61,118.43,2.42,3.22,78.96,20.95,92.65,0,0.81,146.63,0,51.56
 48-58,0.57,0,0,1.15,210.01,8.03,0,71.73,14.92,44.18,71.73,12.62,0.57,0.57,18.94,1.72,5.16,1.72,24.1,1.72,2.3,1396.64,5.16,17.79,401.09,184.77,9.75,8.61,6.89,0,2.3,22.38,0,0,17.79,0.57,82.63,0,4.02,134.84,0.57,60.82
 60-70,0,0,0,0,129.56,9.82,0,63.8,21.59,26.5,54.97,32.39,4.91,0,10.8,0.98,7.85,0,26.5,0.98,0,1623.44,2.94,38.28,285.62,139.38,8.83,2.94,7.85,0,10.8,10.8,0,1.96,11.78,0,38.28,11.78,20.61,105.02,7.85,44.17
 72-82,0,0,0.98,0,126.63,52.03,0,111.91,21.6,18.65,86.39,128.6,35.34,0,17.67,7.85,6.87,0.98,30.43,0,1.96,1927.98,1.96,41.23,322.97,155.1,1.96,9.82,18.65,0.98,10.8,11.78,0.98,0.98,3.93,0,36.32,27.49,31.41,214.98,25.52,23.56
 84-94,0,0,1.06,0,156.12,23.36,0,176.3,27.61,39.3,60.54,84.96,32.92,1.06,18.05,10.62,10.62,4.25,27.61,2.12,4.25,1291.44,2.12,40.36,236.83,114.7,2.12,9.56,12.74,0,3.19,12.74,0,3.19,4.25,0,28.68,61.6,28.68,162.49,23.36,42.48
 96-106,0,0,0,0,179.23,31.69,0,128.96,19.67,26.23,41.53,149.72,39.34,0,30.6,12.02,16.39,5.46,33.88,5.46,2.19,1184.65,6.56,17.49,198.9,156.28,3.28,16.39,18.58,0,16.39,13.11,0,7.65,6.56,0,29.51,85.24,14.21,207.64,27.32,43.71
108-118,0.77,0,0,0.77,147.06,23.74,3.06,65.87,19.92,38.3,39.83,95.75,49.02,0,11.49,7.66,19.15,3.83,26.81,5.36,1.53,1078.48,3.06,21.45,168.51,119.49,3.06,15.32,9.19,0,19.15,9.96,0,2.3,4.6,0,15.32,68.94,15.32,166.98,17.62,47.49
120,0,0,0,0,97.99,35.28,0,56.83,15.68,19.6,13.72,92.11,37.24,0,15.68,13.72,1.96,0,17.64,1.96,3.92,687.88,1.96,19.6,150.9,92.11,0,3.92,7.84,0,7.84,13.72,0,1.96,1.96,0,11.76,23.52,13.72,137.18,17.64,29.4
