stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,18.88,0,3.15,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,31,109,0,2,0,6,0,1,1,2,10,12,1,0,3,0,0,69,1,0,36,26,34,0,0,1,0,34,0,0,1,2,78,0,0,6,0,0
 24-34,0,0.82,0,0,18.88,4.1,0,3.28,0,9.85,0,1.64,0.82,0,50.89,4.93,3.28,0,15.6,0,0,111.64,0.82,3.28,25.45,73.88,156.78,1.64,0.82,0,4.1,6.57,0,0,0,0,59.92,0,0,65.67,0,0.82
 36-46,0,0,0,0,12.89,1.61,0,5.64,0,7.25,0,2.42,0,0,49.95,0.81,4.83,0,7.25,0.81,0.81,161.94,0.81,17.72,12.09,37.87,178.86,0,0.81,0,2.42,9.67,0,0,0.81,0,22.56,0,0.81,76.54,0,0
 48-58,0.57,0,0,0.57,18.94,1.15,0,17.21,0,2.3,1.15,7.46,1.72,0.57,60.25,0,2.3,0.57,0,0,0.57,242.15,0,29.26,11.48,62.54,165.83,2.3,2.87,0,8.03,5.16,0,0.57,0,0,12.62,0,2.3,128.53,0.57,1.72
 60-70,1.96,0,0,0,34.35,1.96,0,33.37,0,1.96,0,26.5,25.52,0,53.98,0.98,0.98,0,1.96,8.83,1.96,357.27,0,42.21,19.63,60.85,125.63,0,3.93,0,13.74,3.93,0.98,0.98,0.98,0,7.85,0.98,20.61,124.65,1.96,0.98
 72-82,0,0,0,0.98,89.33,4.91,0,89.33,1.96,0.98,2.94,44.17,52.03,0.98,75.59,2.94,7.85,0,1.96,5.89,0,696,2.94,76.57,23.56,145.29,99.15,4.91,4.91,0,17.67,8.83,0,0.98,0,0,8.83,4.91,33.38,269.96,23.56,2.94
 84-94,1.06,0,2.12,4.25,161.43,7.43,2.12,107.27,1.06,6.37,5.31,26.55,87.09,0,67.97,2.12,19.12,1.06,2.12,16.99,0,494.91,1.06,79.65,19.12,81.78,151.87,2.12,2.12,0,9.56,12.74,0,2.12,0,0,8.5,32.92,26.55,255.95,24.43,2.12
 96-106,1.09,0,3.28,6.56,209.83,15.3,3.28,138.79,6.56,14.21,2.19,48.09,125.68,0,102.73,3.28,27.32,2.19,3.28,20.76,0,678.66,2.19,71.04,39.34,184.69,115.84,2.19,4.37,0,20.76,36.06,0,6.56,1.09,0,4.37,25.14,39.34,359.55,33.88,3.28
108-118,1.53,0,1.53,10.72,202.98,9.19,9.19,71.23,1.53,23.74,3.83,35.23,150.13,0,55.92,4.6,21.45,3.06,0.77,22.98,1.53,729.96,4.6,80.43,22.21,124.85,130.21,2.3,2.3,0,12.26,16.09,0,5.36,0,0,2.3,32.17,30.64,273.45,19.92,2.3
120,1.96,0,0,3.92,123.47,7.84,5.88,68.59,1.96,13.72,3.92,15.68,60.75,1.96,92.11,13.72,13.72,0,1.96,19.6,0,687.88,0,99.95,17.64,96.03,160.7,0,0,0,27.44,25.48,0,0,0,0,0,9.8,54.87,356.68,19.6,3.92
