stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2095.29,33037.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.06,0,0,0,0,0,0,0,0,0,0,0
  5-6,2752.21,35797.07,0,55.17,0,0,0,0,0,0,0,0,0,140.98,0,0,0,0,0,0,0,0,0,0,0,1140.11,110.33,0,0,306.48,0,815.24,0,0,0,0,0,0,0,0,0,0,0
  7-9,688.72,757.07,0,1119.83,0,7.89,0,2544.59,0,0,0,0,0,956.85,0,0,0,0,0,0,0,0,0,0,0,21092.79,864.85,0,0,7444.52,0,65.72,102.52,0,5.26,0,0,0,0,0,0,0,0
 10-12,9.44,377.64,0,833.95,0,84.97,0,2121.06,0,0,0,0,0,456.31,0,0,0,0,0,3.15,0,0,0,0,0,12118.98,509.81,0,0,3373.55,0,15.73,69.23,3.15,169.94,0,25.18,12.59,0,0,0,0,0
 14-21,0,0,1,61,109,26,0,485,0,0,0,15,54,11,1,0,2,0,1,4,0,15,0,0,16,1024,26,2,277,28,0,3,15,23,78,9,116,1124,0,0,13,0,0
 24-34,0,0,0.82,4.1,4.1,2.46,0,22.98,0,0.82,0.82,18.88,1.64,2.46,0,0,0,0,17.24,4.93,0.82,9.03,0,0,2.46,109.17,0.82,19.7,252.82,0,0,6.57,0,0,49.25,0,5.75,202.75,0,0,9.03,0,0.82
 36-46,0,0,0,0.81,0.81,0,0,38.67,0,0,0,8.06,0,0,0.81,0.81,0,0.81,13.7,3.22,0.81,4.03,0,0.81,2.42,67.68,1.61,20.14,170,0,0,4.83,0,0,8.06,0.81,0,28.2,0,0,2.42,0,0
 48-58,0,0,0,0,4.59,0.57,0,79.19,0.57,0,0,13.2,1.72,0.57,0,0,1.15,0.57,9.18,2.87,0.57,25.25,0,0,0,74.59,0.57,14.35,159.52,0,0,1.72,0,0,2.3,0,0,19.51,0,0,2.3,0,1.15
 60-70,0,0,0,0,4.91,0.98,0,116.8,0,0.98,0,50.06,20.61,0,0.98,0.98,0.98,2.94,19.63,9.82,0,59.87,0,0,1.96,88.34,0,13.74,136.43,0,0,8.83,0,0,2.94,0,0,13.74,0,0.98,0,0,2.94
 72-82,0,0,0.98,3.93,10.8,5.89,0,141.36,0.98,0,2.94,168.85,40.25,0,1.96,1.96,0.98,2.94,32.39,7.85,0,80.5,0.98,0,4.91,126.63,0,22.58,199.28,0,0,5.89,0,0,1.96,0,0,14.72,0.98,1.96,3.93,0.98,3.93
 84-94,0,0,0,7.43,11.68,3.19,0,186.92,1.06,4.25,1.06,139.13,71.16,0,2.12,4.25,3.19,4.25,49.92,10.62,1.06,65.85,1.06,4.25,1.06,74.34,4.25,67.97,231.52,0,0,19.12,0,0,3.19,1.06,0,8.5,0,0,2.12,2.12,2.12
 96-106,0,0,0,9.84,36.06,19.67,4.37,165.02,1.09,9.84,4.37,162.83,62.29,0,1.09,7.65,3.28,2.19,92.89,8.74,0,67.76,3.28,4.37,3.28,111.47,5.46,124.58,246.98,0,1.09,27.32,0,0,5.46,0,0,8.74,2.19,0,14.21,4.37,2.19
108-118,0,0,0.77,15.32,19.15,6.13,1.53,85.79,2.3,5.36,0,173.11,49.79,0,0.77,4.6,2.3,0.77,72,11.49,0,58.98,3.06,2.3,9.19,92.68,3.06,81.19,249.7,0,0.77,15.32,0,0,0,0.77,0,4.6,2.3,3.06,5.36,1.53,4.6
120,1.96,0,0,3.92,35.28,0,0,33.32,0,3.92,0,150.9,19.6,0,0,5.88,1.96,1.96,33.32,1.96,0,31.36,0,0,1.96,66.63,1.96,35.28,223.42,0,0,7.84,0,0,0,0,0,5.88,0,1.96,1.96,1.96,1.96
