stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,1713.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,649.74,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,31.54,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,0,0,0,6.29,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,9,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,1,8,0,0,0,0,0,3,1,2,1,4,4,0,0,5,0,1
 24-34,0,0,0.82,0.82,8.21,22.16,0,2.46,0,0.82,0,0.82,2.46,0,2.46,0.82,4.93,0,0,0,0,6.57,0.82,0,4.93,20.52,0.82,4.93,5.75,0,0,30.37,0,0,1.64,0,4.1,0,0,41.86,0,0
 36-46,0,0,0,0,5.64,8.06,0,0,0,0.81,0,1.61,0.81,0,2.42,0.81,1.61,0.81,0,0,0.81,12.09,0,0,1.61,21.75,0,4.83,2.42,0,0,29,0,0,3.22,0,4.83,0,0,28.2,0,0
 48-58,0,0,1.15,0,8.03,14.92,0,2.3,0,2.87,0.57,4.59,2.87,0.57,2.87,1.15,2.3,0,0.57,0,0,17.21,1.72,0,5.16,17.79,0.57,1.72,6.31,0,0,22.95,0,0,0,0,5.74,0,0,24.67,0,2.87
 60-70,0,0,0.98,0,10.8,13.74,0,5.89,0,4.91,0,32.39,6.87,0,0.98,0.98,3.93,0.98,0.98,0.98,0,50.06,1.96,0.98,7.85,19.63,0.98,6.87,4.91,0,0,31.41,0,0,0,0,2.94,0,0,19.63,0,0.98
 72-82,0,0,2.94,0,14.72,51.05,0,17.67,0.98,3.93,2.94,58.9,19.63,0,0.98,1.96,0.98,0,5.89,0,0.98,96.2,2.94,1.96,17.67,42.21,1.96,15.71,13.74,0,2.94,34.36,0,0,3.93,0,4.91,0.98,2.94,48.1,3.93,5.89
 84-94,0,0,7.43,0,35.05,29.74,1.06,9.56,0,5.31,2.12,40.36,33.99,0,2.12,8.5,1.06,2.12,2.12,3.19,0,81.78,2.12,6.37,9.56,20.18,0,5.31,13.81,0,1.06,71.16,0,0,7.43,0,6.37,0,1.06,66.91,1.06,1.06
 96-106,0,0,4.37,0,40.44,28.41,7.65,10.93,0,3.28,0,41.53,29.51,0,4.37,8.74,3.28,3.28,5.46,3.28,1.09,77.59,5.46,4.37,7.65,37.16,0,12.02,26.23,0,3.28,59.01,0,0,1.09,0,3.28,1.09,2.19,57.92,1.09,6.56
108-118,0,0,3.83,0,32.17,25.28,27.57,7.66,0.77,16.09,0.77,43.66,40.6,0,3.83,4.6,7.66,6.13,5.36,3.06,1.53,72.77,4.6,3.06,12.26,29.87,2.3,7.66,18.38,0,2.3,26.81,0,0,6.13,0,0.77,5.36,1.53,47.49,0.77,4.6
120,0,0,5.88,0,43.12,33.32,9.8,7.84,0,5.88,0,33.32,45.08,0,1.96,1.96,5.88,1.96,1.96,1.96,1.96,72.51,3.92,1.96,11.76,31.36,0,13.72,15.68,0,0,33.32,0,0,7.84,0,1.96,1.96,0,48.99,5.88,0
