stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1383.68,17987.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,1581.45,13160.33,0,36.78,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,331,36.78,0,0,73.56,0,214.54,0,0,0,0,0,0,0,0,0,0,0
  7-9,176.12,81.49,0,178.75,0,0,0,231.33,0,0,0,0,0,86.75,0,0,0,0,0,0,0,0,0,0,0,2783.81,186.64,0,0,1167.15,0,15.77,21.03,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,56.65,0,122.73,0,6.29,0,151.05,0,0,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,3.15,1737.13,47.2,0,0,594.78,0,6.29,15.73,3.15,44.06,0,9.44,0,0,0,0,0,0
 14-21,0,0,2,8,106,17,0,37,0,3,0,9,6,1,0,0,0,0,1,0,0,44,0,0,34,481,10,5,9,6,0,9,2,54,3,2,152,174,0,0,5,0,2
 24-34,0.82,0,0.82,5.75,60.74,4.1,0,110.82,0.82,2.46,3.28,19.7,3.28,0.82,2.46,0.82,5.75,1.64,3.28,0,3.28,123.13,1.64,1.64,48.43,1237.85,5.75,15.6,15.6,0,0.82,59.92,0,0,7.39,0,39.4,300.43,0,0,19.7,0,2.46
 36-46,0,0,0,0,24.17,1.61,0,221.56,1.61,2.42,1.61,39.48,0.81,0,2.42,1.61,2.42,0.81,2.42,0,1.61,104.74,2.42,0.81,32.23,1178.69,1.61,18.53,12.09,0,0,38.67,0.81,0.81,1.61,0.81,0,293.26,0,0.81,9.67,0.81,2.42
 48-58,0,0,0,0,14.35,0.57,0,381.58,1.72,3.44,5.74,65.99,0.57,0,2.87,3.44,1.15,0,2.87,1.15,3.44,143.45,0.57,2.87,39.59,1082.2,1.15,8.03,6.31,0,0,23.53,0,0,1.15,1.15,0,232.39,0,1.72,6.89,0,6.89
 60-70,0,0,0.98,0,19.63,2.94,0,539.84,0,9.82,3.93,69.69,0.98,0.98,0,4.91,1.96,0.98,4.91,2.94,0,134.47,0.98,5.89,8.83,1011.95,2.94,3.93,7.85,0,2.94,25.52,0,0,1.96,2.94,0,142.32,0.98,5.89,10.8,0,6.87
 72-82,0,0,4.91,0,20.61,7.85,0,542.86,0.98,5.89,15.71,104.06,11.78,0,4.91,8.83,4.91,1.96,6.87,2.94,0.98,232.65,2.94,4.91,28.47,856.99,1.96,13.74,12.76,0,1.96,36.32,0,0,4.91,0,0,84.42,2.94,3.93,22.58,4.91,10.8
 84-94,0,0,3.19,0,48.85,11.68,1.06,340.91,2.12,5.31,7.43,71.16,7.43,2.12,4.25,19.12,14.87,1.06,7.43,4.25,3.19,177.36,7.43,10.62,36.11,469.42,4.25,13.81,18.05,0,2.12,81.78,0,0,3.19,0,0,40.36,3.19,5.31,15.93,9.56,5.31
 96-106,0,0,5.46,0,40.44,14.21,0,273.21,2.19,14.21,9.84,75.41,14.21,0,5.46,7.65,3.28,3.28,8.74,1.09,3.28,151.91,5.46,6.56,30.6,384.68,1.09,16.39,18.58,0,1.09,68.85,0,0,1.09,0,0,17.49,2.19,7.65,14.21,8.74,5.46
108-118,0,0,3.83,0.77,42.89,7.66,0.77,175.41,3.06,6.13,3.83,60.51,6.89,0,0.77,13.02,3.06,11.49,3.06,4.6,0,109.53,0.77,4.6,28.34,445.79,3.83,6.13,8.43,0,4.6,31.4,0,0,0.77,0,0,22.21,10.72,3.83,11.49,3.06,9.96
120,0,0,0,0,62.71,11.76,0,158.74,0,11.76,3.92,54.87,11.76,0,7.84,13.72,1.96,5.88,9.8,1.96,1.96,68.59,1.96,7.84,25.48,425.27,5.88,5.88,7.84,0,0,41.16,0,0,1.96,1.96,0,19.6,1.96,3.92,19.6,13.72,3.92
