stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,10.51,0,2.63,0,0,0,55.2,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,231.33,2.63,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,3.15,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.9,6.29,0,0,28.32,0,0,0,0,0,0,3.15,0,0,0,0,0
 14-21,0,0,6,4,6,2,0,40,0,0,0,9,0,0,1,0,0,0,0,1,1,7,0,0,2,1681,1,13,1,2,0,1,4,0,0,3,486,0,0,0,0,0
 24-34,0,0,0.82,0.82,5.75,0.82,0,129.7,0,0,0,15.6,0,0,0,0,0.82,0,0,0.82,0,7.39,0,0,9.85,2868.07,0,23.8,3.28,0,0,4.93,0,0.82,0,1.64,536.02,0,0,0.82,0,0
 36-46,0,0,0,0,4.03,0,0,538.99,0,0.81,0,57.2,0,0,0.81,0,0,0,0,0,0.81,12.09,0.81,0,2.42,3796.31,1.61,16.92,0.81,0,0,4.03,0,2.42,0,0,668.71,0,0,0.81,0,0.81
 48-58,0,0,0,0,11.48,0.57,0,990.96,0.57,1.15,1.72,99.84,0.57,0,0.57,1.15,0.57,2.3,0,0,0.57,26.97,0,1.72,4.02,3260.93,0,14.35,1.72,0,0,8.03,0,0,0.57,0,581.26,0,0,1.15,0,4.59
 60-70,0,0,0.98,0,6.87,0.98,0,1526.27,1.96,0,0.98,86.37,1.96,0,0,1.96,0,0,0.98,0.98,0.98,31.41,0.98,0.98,4.91,3928.05,3.93,7.85,2.94,0,0.98,7.85,0,0,0,0,531,0,0,0.98,0,3.93
 72-82,0,0,2.94,0,42.21,5.89,0,2267.64,0.98,0.98,4.91,214.98,3.93,0.98,4.91,1.96,0.98,3.93,1.96,0.98,0.98,71.66,0.98,2.94,6.87,3623.31,0.98,19.63,1.96,0,2.94,9.82,0,0.98,0,0,329.84,1.96,3.93,8.83,4.91,5.89
 84-94,0,0,2.12,0,52.04,5.31,0,1674.83,0,1.06,4.25,168.86,2.12,0,2.12,6.37,2.12,3.19,1.06,2.12,0,55.23,0,8.5,4.25,2157,1.06,19.12,6.37,0,0,9.56,0,1.06,0,0,208.16,2.12,7.43,1.06,4.25,2.12
 96-106,0,0,1.09,0,56.83,9.84,1.09,1532.17,1.09,8.74,3.28,177.04,4.37,0,5.46,7.65,1.09,3.28,4.37,5.46,1.09,91.8,1.09,4.37,2.19,1830.52,0,30.6,4.37,0,2.19,12.02,0,0,0,0,64.48,2.19,1.09,5.46,4.37,7.65
108-118,0,0,0.77,0,34.47,2.3,0.77,1388.69,0,1.53,1.53,160.09,0,0,0.77,6.13,1.53,0.77,0.77,1.53,0,43.66,0.77,3.83,3.06,2728.36,0.77,19.92,3.83,0,1.53,9.19,0,0,0,0,66.64,2.3,1.53,5.36,4.6,0.77
120,0,0,0,0,41.16,1.96,1.96,1030.85,5.88,7.84,5.88,131.31,0,0,1.96,9.8,0,1.96,0,3.92,0,47.03,0,3.92,3.92,2528.12,7.84,15.68,7.84,0,0,11.76,0,3.92,0,0,74.47,0,0,3.92,3.92,0
