stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,184.49,2372.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,116.46,1777.59,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,61.3,24.52,0,0,24.52,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,52.57,0,78.86,0,0,0,215.55,0,0,0,0,0,70.98,0,0,0,0,0,0,0,0,0,0,0,1724.44,47.32,0,0,615.12,0,7.89,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,66.09,0,3.15,0,119.58,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,1412.99,56.65,0,0,465.75,0,0,9.44,0,69.23,0,3.15,9.44,0,0,0,0,0
 14-21,0,1,0,16,162,41,0,50,0,2,0,13,9,2,2,1,1,0,0,0,1,86,0,0,64,977,14,4,15,24,0,12,0,94,6,5,81,340,0,0,4,0,0
 24-34,0,0,0,7.39,50.89,7.39,0,162.53,0,8.21,0.82,25.45,1.64,0.82,5.75,4.93,4.1,0,4.93,1.64,4.93,147.75,0.82,0,53.36,1847.75,8.21,18.06,21.34,0,0.82,32.83,0,0,4.93,1.64,18.88,449.83,0,0,37.76,0,3.28
 36-46,0,0,0.81,0,32.23,0.81,0,394.78,0.81,1.61,4.03,66.87,2.42,0.81,4.03,9.67,2.42,2.42,6.45,0.81,14.5,189.33,1.61,5.64,58.81,2760.22,8.86,13.7,10.47,0,0,30.62,0.81,0.81,4.83,0,0,587.33,0,0,32.23,0,7.25
 48-58,0,0.57,0.57,0.57,21.23,2.3,0,617.41,3.44,5.16,9.75,85.5,0.57,0,5.16,8.03,2.3,3.44,5.16,0.57,9.18,225.51,3.44,8.03,39.02,2153.49,4.59,8.03,9.75,0,1.72,20.08,0,0,3.44,0.57,0,398.22,0,1.72,21.23,0,8.61
 60-70,0,0,0.98,0,32.39,2.94,0,915.76,1.96,7.85,13.74,148.21,3.93,2.94,9.82,9.82,2.94,5.89,5.89,0.98,5.89,339.61,1.96,9.82,38.28,2632.44,0.98,11.78,14.72,0,0.98,37.3,0,0,1.96,0.98,0,327.83,0.98,8.83,15.7,0.98,3.93
 72-82,0,0,1.96,0,38.28,17.67,0,722.5,0.98,2.94,15.71,153.14,15.71,0,5.89,14.72,2.94,7.85,13.74,0.98,4.91,398.55,1.96,18.65,34.36,1929.95,0,11.78,19.63,0,5.89,34.36,0,0,2.94,0.98,0,122.71,4.91,4.91,32.39,10.8,4.91
 84-94,0,0,3.19,1.06,73.28,13.81,1.06,569.25,2.12,8.5,10.62,126.38,10.62,2.12,3.19,23.36,13.81,9.56,7.43,5.31,15.93,249.58,2.12,24.43,32.92,964.33,4.25,10.62,28.68,0,0,96.65,0,0,4.25,1.06,0,94.52,6.37,10.62,30.8,9.56,11.68
 96-106,0,0,5.46,0,71.04,12.02,3.28,377.03,1.09,10.93,9.84,103.82,21.86,2.19,9.84,42.62,9.84,9.84,12.02,2.19,4.37,214.2,6.56,7.65,24.04,781.39,1.09,22.95,27.32,0,5.46,78.68,0,0,2.19,2.19,0,31.69,7.65,7.65,38.25,7.65,3.28
108-118,0,0,3.83,2.3,71.23,9.19,5.36,341.62,4.6,23.74,7.66,99.58,13.02,0,2.3,30.64,9.96,21.45,11.49,0.77,12.26,156.26,3.83,16.09,21.45,926.82,0.77,11.49,22.21,0,5.36,77.36,0,0,4.6,2.3,0,26.04,12.26,3.83,26.04,9.19,9.19
120,1.96,0,1.96,0,82.31,9.8,7.84,307.69,1.96,9.8,11.76,113.67,21.56,0,5.88,31.36,13.72,7.84,7.84,5.88,1.96,148.94,5.88,13.72,19.6,948.54,7.84,11.76,27.44,0,5.88,92.11,0,0,7.84,1.96,0,13.72,5.88,5.88,33.32,0,3.92
