stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.31,2569.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,269.7,4394.95,0,6.13,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,165.5,12.26,0,0,61.3,0,61.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,47.32,55.2,0,36.8,0,0,199.78,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,1495.74,60.46,0,0,515.23,0,5.26,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,56.65,0,9.44,113.29,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,1007.03,66.09,0,0,355.61,0,3.15,3.15,0,53.5,0,6.29,3.15,0,0,0,0,0
 14-21,0,0,1,4,50,11,25,0,0,0,11,3,0,2,0,0,0,0,0,0,42,0,0,22,364,9,1,5,8,0,6,0,46,2,2,25,115,0,0,2,0,0
 24-34,0,0,0.82,0.82,12.31,1.64,59.92,0,0.82,0,10.67,1.64,0,2.46,0,0.82,0.82,0,0.82,0,60.74,0,0.82,22.16,569.67,3.28,3.28,6.57,0,0,9.03,0,0,1.64,0,3.28,140.37,0,0,8.21,0,0
 36-46,0,0,0,0.81,4.83,0,78.96,0,0,0.81,15.31,0.81,0,0.81,0,0,0,0.81,0.81,0,52.37,0,2.42,16.92,331.94,0,1.61,2.42,0,0,5.64,0,0,0.81,0,0,94.26,0,0,4.03,0,0.81
 48-58,0.57,0,0,0,6.31,0,133.12,0.57,0.57,4.59,29.84,0,0,1.15,0.57,0,1.15,0.57,1.15,1.72,73.45,0,4.59,8.61,180.17,1.15,1.15,2.87,0,0,5.74,0,0,0,0,0,60.82,0,0,0.57,0,2.3
 60-70,0,0,0,0,2.94,0,94.23,0,0,0,36.32,0,0,0,1.96,0,0.98,0,0,0,60.85,0,4.91,3.93,107.97,0.98,0,0,0,0.98,4.91,0,0,0,0,0,20.61,0,0.98,3.93,0.98,0.98
 72-82,0,0,0.98,0,5.89,0.98,53.99,0,0.98,0,41.23,1.96,0,1.96,1.96,0.98,0,0,0,0,63.81,0,2.94,12.76,114.85,0.98,0.98,0.98,0,0.98,6.87,0,0,0,0,0,6.87,0,0,3.93,0,0.98
 84-94,0,0,0,0,5.31,1.06,46.73,0,1.06,4.25,20.18,0,0,0,1.06,0,0,0,1.06,0,46.73,0,1.06,9.56,72.22,0,1.06,4.25,0,0,14.87,0,0,0,0,0,4.25,0,1.06,6.37,3.19,0
 96-106,0,0,1.09,0,13.11,0,37.16,0,6.56,0,14.21,3.28,0,2.19,7.65,2.19,0,3.28,0,0,38.25,1.09,2.19,6.56,60.11,0,3.28,5.46,0,0,9.84,0,0,1.09,0,0,3.28,0,2.19,6.56,2.19,0
108-118,0,0,0,0,9.96,0,32.17,0,2.3,3.06,26.81,3.83,0,0,3.83,0.77,1.53,1.53,0.77,0,32.17,0.77,1.53,10.72,68.94,2.3,0.77,1.53,0,0,6.13,0,0,1.53,0,0,0.77,0.77,2.3,3.06,1.53,0
120,0,0,1.96,0,15.68,0,31.36,0,0,0,23.52,0,0,0,5.88,1.96,1.96,0,0,1.96,21.56,1.96,1.96,11.76,72.51,0,0,0,0,1.96,3.92,0,0,0,0,0,1.96,0,0,3.92,0,0
