stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,184.49,2358.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,85.81,2151.5,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.56,6.13,0,0,24.52,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,86.75,68.35,0,92,0,0,0,197.15,0,0,0,0,0,107.78,0,0,0,0,0,0,0,0,0,0,0,1658.72,28.92,0,0,722.9,0,7.89,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,84.97,0,107,0,9.44,0,217.14,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,3.15,2127.35,84.97,0,0,786.74,0,3.15,18.88,9.44,100.7,0,9.44,3.15,0,0,0,0,0
 14-21,0,1,3,19,240,84,0,185,0,0,0,33,12,4,3,0,3,0,2,2,4,152,0,0,115,1836,42,6,22,59,0,4,11,326,25,17,378,545,0,0,6,0,1
 24-34,0,0.82,0.82,7.39,71.41,16.42,0,258.57,0.82,0,2.46,51.71,3.28,0,5.75,3.28,4.93,2.46,5.75,4.1,9.03,211.78,2.46,1.64,87.01,1999.61,25.45,29.55,28.73,0,0.82,22.98,0,0.82,5.75,1.64,58.28,517.96,0,0,32.01,0,11.49
 36-46,0,0,1.61,0,30.62,4.83,0,334.35,0,0.81,8.86,73.32,4.03,0,1.61,3.22,1.61,5.64,5.64,4.83,3.22,203.83,0,0.81,57.2,1506.6,12.09,20.95,11.28,0,0,16.11,1.61,0,4.03,0,1.61,350.47,0,0,17.72,0,6.45
 48-58,1.15,0,0,1.15,30.41,0.57,0,648.97,0.57,4.59,12.62,141.16,2.87,0.57,4.59,1.72,2.87,5.16,4.02,1.15,2.3,302.4,1.72,14.35,67.71,1361.07,7.46,16.07,10.9,0,0,7.46,0,0,1.15,3.44,0,298.95,0,1.15,17.21,0,9.75
 60-70,0,0,0,0,27.48,0.98,0.98,741.05,1.96,3.93,11.78,134.47,8.83,0,2.94,3.93,2.94,2.94,0.98,3.93,6.87,289.55,1.96,6.87,36.32,1189.6,3.93,12.76,12.76,0,2.94,28.46,0,0,0,4.91,0,173.73,1.96,5.89,13.74,0.98,9.82
 72-82,0,0,7.85,0,56.94,11.78,0.98,804.96,1.96,5.89,18.65,199.28,20.61,0.98,7.85,8.83,7.85,3.93,7.85,3.93,8.83,480.03,2.94,16.69,67.73,1298.74,5.89,35.34,16.69,0,0.98,26.5,0,0,5.89,0.98,0,112.89,6.87,9.82,26.5,8.83,8.83
 84-94,0,0,4.25,1.06,96.65,16.99,1.06,553.32,3.19,5.31,19.12,129.57,15.93,1.06,3.19,12.74,18.05,8.5,10.62,2.12,4.25,320.74,1.06,16.99,73.28,697.76,11.68,31.86,32.92,0,1.06,65.85,0,0,6.37,6.37,0,60.54,10.62,9.56,29.74,11.68,9.56
 96-106,1.09,0,5.46,0,96.17,30.6,2.19,384.68,3.28,7.65,18.58,149.72,20.76,1.09,10.93,29.51,13.11,9.84,14.21,9.84,4.37,330.04,2.19,15.3,59.01,629.48,13.11,63.39,37.16,0,4.37,55.74,1.09,0,3.28,6.56,0,38.25,6.56,5.46,48.09,12.02,8.74
108-118,0,0,3.06,2.3,86.55,16.85,6.13,334.73,4.6,7.66,19.15,132.51,21.45,0,3.06,15.32,8.43,10.72,14.55,9.19,8.43,245.11,2.3,11.49,75.83,852.52,13.79,35.23,26.81,0,5.36,42.89,0,0,6.13,2.3,0,29.11,7.66,1.53,26.04,7.66,6.13
120,0,0,1.96,0,90.15,27.44,0,268.49,1.96,17.64,9.8,103.87,17.64,0,7.84,9.8,7.84,13.72,5.88,11.76,3.92,166.58,1.96,13.72,66.63,713.36,35.28,31.36,17.64,0,0,50.95,0,0,1.96,1.96,0,31.36,5.88,1.96,11.76,3.92,5.88
