stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,158.14,4599.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,98.07,1054.3,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,26.29,0,36.8,0,0,84.12,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,720.27,36.8,0,0,260.24,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,44.06,0,53.5,0,12.59,163.64,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,1019.62,69.23,0,0,333.58,0,0,0,0,34.62,0,0,9.44,0,0,0,0,0
 14-21,0,0,0,5,24,8,32,0,0,0,19,2,0,1,0,0,0,0,0,0,21,0,0,22,933,3,3,5,6,0,0,1,17,23,0,30,346,0,0,4,0,0
 24-34,0,0,1.64,2.46,12.31,1.64,105.07,0,0,0.82,32.01,0.82,0,1.64,0.82,0,0.82,0.82,0.82,0,69.77,0,0,17.24,2676.81,4.1,5.75,11.49,0,0,3.28,0,0.82,14.78,0.82,4.1,569.67,0,0,5.75,0,0
 36-46,0,0,0.81,0.81,5.64,0.81,194.17,0.81,0.81,0,70.9,0,0,0.81,1.61,0,0,0,0.81,1.61,61.23,0.81,0,16.92,2878.66,0,6.45,4.03,0,0,1.61,0.81,0,5.64,0,0,769.41,0,0,5.64,0,1.61
 48-58,0,0,0,0,2.3,0.57,142.3,0,0,0.57,110.17,0,0,1.72,1.72,0,1.15,1.15,0.57,1.15,78.04,0,1.15,9.75,900.87,0.57,5.16,4.59,0,0.57,1.15,0,0,2.3,0,0,330.51,0,0.57,4.02,0,1.15
 60-70,0,0,0.98,0,6.87,0,134.47,0,0.98,0.98,80.48,0,0,0.98,0.98,0,0.98,0,0,0,80.48,0,3.93,8.83,397.52,0.98,0.98,6.87,0,0.98,0,0,0,3.93,0,0,86.37,0,0.98,2.94,0,1.96
 72-82,0,0,1.96,0,4.91,0,51.05,0,0.98,0,40.25,0.98,0,0.98,0,0,0,0,0,0,55.95,0,1.96,6.87,189.46,0,7.85,3.93,0,0.98,0.98,0,0,1.96,0,0,15.71,0.98,0,5.89,2.94,0
 84-94,0,0,0,0,2.12,1.06,61.6,1.06,0,1.06,25.49,1.06,0,0,3.19,0,1.06,1.06,0,1.06,35.05,0,3.19,7.43,138.06,0,1.06,5.31,0,0,1.06,0,0,1.06,0,0,24.43,0,0,8.5,0,0
 96-106,0,0,1.09,0,3.28,0,30.6,1.09,1.09,0,26.23,1.09,0,1.09,5.46,0,0,0,1.09,0,21.86,0,0,4.37,84.15,0,3.28,6.56,0,0,1.09,0,0,1.09,0,0,3.28,0,0,5.46,0,0
108-118,0,0,0.77,0,3.06,0.77,29.11,0,0,0,16.09,0.77,0,1.53,3.83,0,0.77,0,0.77,0.77,11.49,0,0.77,3.83,115.66,0,3.06,3.83,0,1.53,0,0,0,4.6,0,0,3.06,0,0,3.06,0,0
120,0,0,1.96,0,1.96,0,25.48,0,0,0,19.6,0,0,0,13.72,1.96,0,0,0,0,21.56,0,1.96,1.96,101.91,0,0,3.92,0,0,0,0,0,1.96,0,0,0,1.96,0,11.76,0,0
