stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 14-21,1,5,0,105,1561,577,0,44,0,0,0,43,81,12,27,0,15,0,2,6,0,839,7,0,814,598,664,3,41,411,0,7,1392,27,412,1840,722,0,0,133,0,0
 24-34,0.82,0,0,86.19,680.49,55.82,0,22.98,0,2.46,22.16,70.59,29.55,2.46,55,2.46,7.39,9.85,10.67,19.7,1.64,1659.77,6.57,7.39,771.6,765.04,127.23,13.95,67.31,0.82,4.93,9.03,6.57,3.28,103.43,274.99,526.99,0,0,527.81,0,2.46
 36-46,0,0,0,12.89,226.39,12.89,0,32.23,1.61,3.22,69.29,39.48,29,0,53.98,1.61,1.61,17.72,12.09,16.92,3.22,1745.08,2.42,44.31,577.66,587.33,63.65,17.72,29,0,5.64,5.64,2.42,0.81,45.92,1.61,408.47,0,4.83,358.52,0.81,4.83
 48-58,1.15,0,0,2.3,131.4,10.33,0,88.37,8.61,2.87,76.89,30.99,17.79,0.57,55.09,1.72,1.15,21.8,7.46,5.74,4.02,2103.57,1.72,88.37,442.4,570.94,18.94,8.61,20.66,0,9.18,13.2,0,0.57,19.51,0.57,171.57,0,9.75,297.23,2.3,6.31
 60-70,0.98,0,0,0,56.93,18.65,0,88.34,34.35,3.93,51.04,24.54,6.87,0,46.13,5.89,1.96,15.7,12.76,2.94,0,2259.46,0.98,123.67,300.35,485.85,9.82,9.82,11.78,0.98,20.61,9.82,0,0.98,9.82,0,42.21,0,53,263.05,19.63,2.94
 72-82,0,0,0.98,0,45.16,37.3,0.98,197.31,43.19,3.93,82.46,58.9,6.87,0,62.83,18.65,0,16.69,6.87,1.96,3.93,2758.47,3.93,120.74,339.65,454.51,3.93,14.72,14.72,0.98,22.58,6.87,0,1.96,5.89,0,16.69,1.96,83.44,439.78,64.79,2.94
 84-94,0,0,0,0,49.92,26.55,2.12,296.31,48.85,2.12,58.41,45.67,8.5,0,57.35,20.18,4.25,30.8,6.37,1.06,7.43,1949.9,2.12,132.75,271.88,311.18,11.68,25.49,13.81,0,18.05,6.37,0,2.12,6.37,0,14.87,1.06,72.22,412.07,60.54,2.12
 96-106,1.09,0,1.09,0,68.85,31.69,1.09,204.36,37.16,8.74,43.71,65.57,12.02,0,81.96,25.14,5.46,21.86,4.37,5.46,12.02,1660.03,2.19,95.08,210.92,349.71,9.84,38.25,16.39,0,45.9,10.93,0,5.46,3.28,0,8.74,1.09,64.48,471.02,64.48,1.09
108-118,0.77,0,0,0,35.23,39.83,1.53,86.55,34.47,6.13,52.09,33.7,6.13,0,39.83,23.74,6.13,51.32,3.06,4.6,9.96,1594.73,1.53,73.53,206.81,403.66,24.51,22.98,9.19,0.77,36.77,5.36,0,2.3,5.36,0,6.13,1.53,40.6,379.92,43.66,1.53
120,0,0,0,0,15.68,45.08,0,66.63,37.24,0,37.24,21.56,9.8,0,56.83,17.64,3.92,35.28,1.96,5.88,1.96,1297.38,0,62.71,207.74,299.85,17.64,19.6,9.8,0,35.28,3.92,0,0,3.92,0,7.84,0,56.83,460.55,23.52,0
