stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,1528.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,147.11,2194.41,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,55.17,12.26,0,0,12.26,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,31.54,0,55.2,0,0,0,89.38,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,867.48,47.32,0,0,312.82,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,22.03,0,0,0,44.06,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,380.78,12.59,0,0,135.32,0,0,0,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,8,6,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,4,99,1,1,2,1,0,2,1,8,1,0,4,34,0,0,1,0,0
 24-34,0,0,0.82,0.82,8.21,0,0,22.16,0,0,4.93,0,0,0.82,0,0,0,1.64,0,0,13.13,0,0,3.28,132.16,0.82,1.64,0,0,0,9.85,0,0,1.64,0,1.64,21.34,0,0,1.64,0,0
 36-46,0,0,0,0,4.83,0.81,0,27.39,0,0,4.83,0,0.81,0,0,0,0,0.81,0,0,15.31,0,0,4.03,155.49,0.81,1.61,1.61,0,0,7.25,0,0,0,0,0,27.39,0,0,3.22,0,0
 48-58,0,0,0,0,1.72,0,0,47.63,0,0,3.44,0,0,0,0.57,0,0,0.57,0,0,21.8,0,0.57,7.46,119.93,0.57,0.57,0.57,0,0,4.02,0,0,0,0,0,23.53,0,0,0.57,0,0.57
 60-70,0,0,0,0,1.96,0,0,52.02,0,0,8.83,1.96,0,0,0,0,0.98,0,0,0,17.67,0,0,4.91,106.99,0,1.96,0,0,0,3.93,0,0,0,0,0,16.69,0,0.98,2.94,0,0
 72-82,0,0,0,0,2.94,0.98,0,26.5,0.98,0,7.85,0,0,1.96,0.98,0,0.98,0,0,0,32.39,0,1.96,0.98,84.42,0,0.98,1.96,0,0,2.94,0,0,0.98,0,0,7.85,0,0.98,2.94,0,1.96
 84-94,0,0,0,0,3.19,0,0,24.43,1.06,1.06,6.37,0,0,0,2.12,1.06,0,0,0,0,23.36,0,3.19,4.25,53.1,0,2.12,0,0,1.06,7.43,0,0,0,0,0,11.68,1.06,0,3.19,0,1.06
 96-106,0,0,0,0,3.28,1.09,0,19.67,0,0,5.46,6.56,0,1.09,1.09,2.19,0,1.09,1.09,0,6.56,1.09,0,1.09,46.99,2.19,3.28,3.28,0,2.19,9.84,0,0,0,1.09,0,2.19,2.19,0,2.19,1.09,1.09
108-118,0,0,0,0,6.89,0.77,1.53,13.02,4.6,0,8.43,1.53,0,0,0,1.53,2.3,0,0,1.53,15.32,0,0,1.53,47.49,0,0.77,1.53,0,0,6.13,0,0,0.77,0,0,2.3,0,0,0.77,0.77,0
120,0,0,0,0,1.96,0,0,17.64,0,0,3.92,1.96,0,1.96,0,0,0,0,0,0,9.8,0,0,1.96,48.99,0,0,0,0,0,5.88,0,0,0,0,0,1.96,0,0,1.96,0,0
