stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,0,6,2,0,4,0,0,0,1,0,0,5,0,0,0,0,0,0,70,0,0,163,6,2,0,1,0,0,0,8,0,4,94,4,0,0,0,0,0
 24-34,0,0,3.28,0,36.12,1.64,0,32.83,0,0,0,0.82,0,0.82,4.93,0.82,0,0,0,0,0,330.81,3.28,0,274.99,40.22,0.82,0,3.28,0,0,2.46,0.82,0,0.82,5.75,13.13,0,0,1.64,0,0
 36-46,0,0,1.61,0,30.62,0,0,25.78,0,0,1.61,1.61,0,0,15.31,0,0,1.61,0,0.81,0,788.75,0,0.81,239.28,49.95,0,0,5.64,0,0,2.42,0.81,0,0,0,16.11,0,0.81,1.61,0,1.61
 48-58,1.15,0,1.15,0,7.46,0.57,0,35,0,0.57,12.05,5.74,0,0.57,9.18,0.57,0,1.72,0,0.57,0.57,1012.77,0,2.87,232.39,56.81,0,0,1.15,0,1.15,1.72,0,0,0,0,10.33,0,3.44,1.15,0,1.15
 60-70,0,0,1.96,0,4.91,1.96,0,44.17,0,0,16.69,6.87,2.94,0,3.93,1.96,0,0,0,1.96,0,1511.54,0.98,3.93,202.19,66.74,0,0,3.93,0,2.94,1.96,0,0,1.96,0,7.85,0,12.76,1.96,1.96,2.94
 72-82,0,0,1.96,0,17.67,1.96,0,112.89,0.98,0.98,29.45,6.87,2.94,0,6.87,0,1.96,1.96,0.98,0,0,2128.24,0.98,21.6,214.98,85.4,1.96,0.98,3.93,0,5.89,1.96,0,0.98,0,0,0.98,0,34.36,0,10.8,0.98
 84-94,0,0,3.19,0,23.36,1.06,0,185.86,2.12,3.19,23.36,11.68,6.37,0,8.5,1.06,2.12,3.19,0,1.06,0,1621.73,3.19,11.68,172.05,59.47,0,1.06,5.31,0,4.25,6.37,0,0,0,0,4.25,1.06,24.43,2.12,6.37,2.12
 96-106,0,0,0,0,19.67,3.28,1.09,119.12,0,2.19,29.51,9.84,6.56,0,10.93,2.19,2.19,1.09,2.19,1.09,0,1648.01,2.19,9.84,143.16,78.68,0,0,5.46,0,8.74,8.74,0,4.37,0,0,2.19,0,16.39,4.37,14.21,1.09
108-118,0.77,0,0,0.77,7.66,2.3,1.53,46.72,0.77,0.77,27.57,6.89,2.3,0,6.13,3.06,0.77,7.66,0.77,3.06,0,1600.1,1.53,6.13,121.02,76.6,1.53,0.77,5.36,0,6.89,0.77,0,0.77,0,0,1.53,0,8.43,1.53,5.36,1.53
120,0,0,0,0,11.76,1.96,0,60.75,0,0,15.68,7.84,3.92,0,7.84,1.96,1.96,7.84,0,1.96,0,1295.42,1.96,3.92,99.95,54.87,0,0,3.92,0,3.92,3.92,0,0,0,0,1.96,1.96,15.68,0,3.92,0
