stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,500.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,42.06,0,0,0,7.89,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,31.47,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,157.35,15.73,0,0,18.88,0,3.15,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,43,1,3,0,0,0,2,1,0,0,0,5,0,1,0,0,3,0,0,1,110,9,0,5,0,0,22,0,2,0,0,2,47,0,0,5,0,0
 24-34,0,0,0.82,0,36.94,0.82,7.39,0,4.1,1.64,2.46,0,0,0,0,6.57,0,3.28,0,0,21.34,3.28,0,16.42,362.82,1.64,3.28,4.93,0,0,50.89,0,0,0,0.82,1.64,109.17,0,0,16.42,0,0.82
 36-46,0,0,0,0,19.34,0,22.56,0,4.83,4.83,17.72,0.81,0,0,0,0,0.81,2.42,0,0,49.95,3.22,0,16.11,590.56,2.42,2.42,0,0,0,27.39,0,0,0.81,0,0,128.1,0,0,8.06,0,0
 48-58,0,0,0,0,14.92,0,62.54,0,6.89,3.44,23.53,0,0,1.15,0.57,1.15,0,2.3,0,0,46.48,1.72,0.57,8.61,422.32,0.57,3.44,1.15,0,0,24.67,0,0,0,0.57,0,94.1,0,0,9.18,0,0
 60-70,0,0,0,0,19.63,0.98,163.91,0,9.82,4.91,33.37,0,0,2.94,1.96,0,0.98,2.94,0,0,99.13,1.96,3.93,5.89,525.11,0,2.94,1.96,0.98,0,23.56,0,0,0.98,0,0,88.34,0,0,7.85,1.96,3.93
 72-82,0,0,0,0,26.5,1.96,161.97,0.98,6.87,2.94,27.49,0.98,0,0.98,0,2.94,0.98,9.82,0,0,104.06,0.98,3.93,4.91,368.12,0.98,0,5.89,0,0,27.49,0,0,0.98,0,0,41.23,0.98,3.93,12.76,4.91,0.98
 84-94,1.06,0,1.06,0,54.16,2.12,152.93,1.06,21.24,5.31,15.93,2.12,0,2.12,1.06,4.25,3.19,1.06,0,1.06,94.52,7.43,5.31,7.43,168.86,2.12,2.12,8.5,0,0,64.78,0,0,2.12,0,0,30.8,2.12,1.06,23.36,0,1.06
 96-106,1.09,0,0,0,44.81,5.46,76.5,0,17.49,2.19,22.95,2.19,0,6.56,1.09,4.37,0,7.65,1.09,0,84.15,3.28,2.19,4.37,120.21,1.09,4.37,3.28,0,1.09,68.85,0,0,1.09,0,0,19.67,1.09,1.09,8.74,1.09,1.09
108-118,0,0,0,0,49.79,2.3,58.98,0,14.55,6.13,10.72,6.89,0,1.53,0.77,3.83,3.83,6.13,2.3,0,74.3,4.6,0.77,1.53,158.55,1.53,3.06,6.13,0,0,34.47,0,0,0,2.3,0,12.26,0.77,0.77,8.43,2.3,0
120,0,0,1.96,0,70.55,3.92,62.71,3.92,17.64,0,27.44,5.88,0,1.96,1.96,3.92,1.96,5.88,1.96,0,33.32,3.92,0,7.84,154.82,1.96,7.84,3.92,0,1.96,37.24,0,0,7.84,0,0,7.84,3.92,0,5.88,3.92,0
