stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,2.63,0,10.51,0,0,0,13.14,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,57.83,5.26,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,22.03,0,0,0,40.91,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,261.2,18.88,0,0,37.76,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,8,29,5,0,8,0,1,0,3,3,5,1,0,0,0,0,2,0,14,0,0,16,172,1,0,5,1,0,1,7,1,1,17,80,0,0,8,0,0
 24-34,0,0,0.82,0,17.24,6.57,0,25.45,0,1.64,0.82,12.31,0.82,0.82,0.82,0.82,0,0,0.82,3.28,0,50.07,0.82,0,22.98,1021.97,3.28,22.16,4.1,0,0,8.21,0.82,0.82,0.82,4.1,194.54,0,0,22.16,0,1.64
 36-46,0,0,0,0,8.06,0.81,0,70.9,0,0,1.61,34.64,0,0,1.61,0.81,0,0,1.61,0,1.61,41.89,0.81,0,11.28,1322.1,0,20.14,4.03,0,0,5.64,0.81,2.42,0.81,0,189.33,0,0.81,17.72,0,0
 48-58,0,0,0.57,0,3.44,0.57,0,177.88,0.57,0.57,1.15,64.84,0.57,0,2.87,1.15,0,0,1.15,0.57,1.72,44.18,0.57,1.72,10.33,1079.9,0.57,10.33,1.72,0,0.57,4.02,0,0.57,0,0,172.14,0,0,12.05,0,0.57
 60-70,0,0,0,0,5.89,0,0,262.07,0.98,0,1.96,67.73,0,0.98,0.98,0,0,0,3.93,2.94,0,42.21,1.96,2.94,5.89,978.58,0,12.76,3.93,0,0,4.91,0,0,0,0,107.97,0,1.96,15.7,0.98,0.98
 72-82,0,0,2.94,0,9.82,1.96,0,301.37,0,2.94,2.94,106.02,5.89,0,6.87,2.94,0.98,0.98,7.85,6.87,0,75.59,2.94,7.85,11.78,872.7,0,19.63,14.72,0,0.98,6.87,0,0.98,0,0,64.79,13.74,3.93,35.34,1.96,3.93
 84-94,0,0,2.12,0,19.12,3.19,1.06,159.31,0,1.06,1.06,46.73,9.56,0,4.25,4.25,2.12,0,2.12,7.43,3.19,42.48,2.12,4.25,5.31,317.55,1.06,9.56,6.37,0,0,29.74,0,1.06,0,0,26.55,14.87,2.12,19.12,2.12,0
 96-106,0,0,0,0,24.04,3.28,0,130.05,0,8.74,3.28,55.74,12.02,0,1.09,2.19,2.19,2.19,6.56,12.02,0,51.36,1.09,3.28,5.46,318.02,1.09,20.76,7.65,0,2.19,18.58,0,2.19,0,0,13.11,25.14,1.09,36.06,4.37,2.19
108-118,0,0,2.3,0,18.38,3.06,3.83,85.02,3.06,1.53,1.53,56.68,10.72,0,3.83,0.77,0,3.83,3.06,10.72,2.3,50.55,1.53,0.77,4.6,306.39,0,7.66,3.83,0,0,16.85,0,1.53,0,0,6.89,16.85,0.77,27.57,0,1.53
120,0,0,0,0,23.52,3.92,1.96,68.59,1.96,5.88,1.96,41.16,7.84,0,0,3.92,0,0,1.96,7.84,0,33.32,0,0,1.96,290.05,3.92,7.84,1.96,0,0,23.52,0,1.96,0,0,13.72,13.72,0,15.68,0,0
