stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,136,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,0,1,31,2,2,0,1,0,201,3,0,1,3,16,0,0,0,0,0
 24-34,0,0,0.82,4.1,1047.41,18.88,0,248.72,0.82,32.83,5.75,32.01,7.39,4.1,12.31,9.03,26.27,2.46,8.21,8.21,11.49,197.83,59.92,0.82,101.79,2072.66,30.37,28.73,28.73,0,0.82,1936.4,0.82,10.67,8.21,31.19,308.64,0,0,65.67,0,13.95
 36-46,0,0,0.81,1.61,932.16,7.25,0,295.68,4.03,78.96,5.64,50.76,3.22,0,4.83,10.47,23.36,4.83,5.64,4.03,9.67,207.06,49.95,1.61,60.43,1641.15,16.92,18.53,8.86,0,0,2532.22,0.81,7.25,4.03,2.42,374.64,0,0,38.67,0,13.7
 48-58,0,0,0,0,839.48,10.33,0,701.76,2.87,131.98,13.2,150.34,2.3,3.44,5.74,9.75,10.33,2.87,6.89,9.18,12.05,319.61,41.31,9.18,54.51,1840.77,13.2,10.33,11.48,0,1.15,2065.12,0,0,2.87,0,422.32,0,0.57,27.54,0.57,39.59
 60-70,0,0,1.96,0,829.39,11.78,0,491.74,2.94,109.93,5.89,87.36,2.94,1.96,4.91,6.87,12.76,1.96,6.87,4.91,4.91,185.51,36.32,9.82,26.5,923.61,3.93,5.89,3.93,0,1.96,1903.17,0,2.94,2.94,0,132.51,0,0.98,19.63,1.96,19.63
 72-82,0,0,0,0,803.98,21.6,0,300.39,1.96,122.71,13.74,77.55,3.93,1.96,4.91,5.89,29.45,1.96,9.82,1.96,1.96,183.57,38.28,10.8,23.56,648.88,4.91,3.93,12.76,0,1.96,1610.91,0,1.96,0,0,55.95,6.87,2.94,27.49,3.93,17.67
 84-94,0,0,1.06,1.06,1487.91,24.43,0,147.62,0,228.34,8.5,40.36,13.81,1.06,1.06,6.37,74.34,3.19,5.31,1.06,1.06,95.58,61.6,9.56,11.68,274.01,3.19,4.25,4.25,0,0,4381.97,0,3.19,1.06,0,14.87,4.25,4.25,5.31,8.5,6.37
 96-106,1.09,0,3.28,0,1642.55,30.6,4.37,174.86,4.37,232.78,4.37,60.11,8.74,0,0,17.49,64.48,7.65,8.74,9.84,1.09,108.19,77.59,5.46,13.11,313.65,4.37,5.46,10.93,0,0,3437,0,2.19,4.37,0,9.84,9.84,3.28,13.11,5.46,5.46
108-118,0,0,0.77,0,1407.84,12.26,3.06,73.53,0.77,252,6.13,39.83,7.66,0,1.53,7.66,69.7,3.83,1.53,6.13,0.77,88.09,75.83,0.77,13.02,222.9,0.77,6.13,3.06,0,0.77,3011,0,2.3,0,0,6.89,3.06,0,9.96,3.83,3.83
120,0,0,0,0,768.24,7.84,3.92,35.28,0,115.63,9.8,13.72,3.92,1.96,1.96,0,25.48,1.96,1.96,0,0,37.24,35.28,1.96,5.88,162.66,0,3.92,7.84,0,0,1320.9,0,1.96,1.96,0,7.84,0,0,3.92,0,3.92
