stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,2319.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,557.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,2.63,0,7.89,0,0,42.06,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,273.39,13.14,0,0,131.44,0,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,28.32,0,3.15,56.65,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,534.98,18.88,0,0,132.17,0,0,6.29,0,12.59,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,4,48,8,25,0,0,0,7,3,2,0,0,3,0,0,0,0,22,0,0,22,302,5,1,2,5,0,1,0,38,2,1,41,72,0,0,0,0,0
 24-34,0,0,0,1.64,12.31,0,44.33,0,2.46,0,5.75,0,0,0.82,0.82,2.46,0.82,0.82,0,2.46,33.66,1.64,0,11.49,371.85,1.64,6.57,3.28,0,0,9.03,0,0,1.64,0,9.03,78.8,0,0,6.57,0,0
 36-46,0,0,0,0,6.45,1.61,52.37,0.81,0,0.81,16.11,0.81,0,0.81,0,0,0.81,0,0,0.81,28.2,0,0.81,9.67,291.65,1.61,3.22,7.25,0,0.81,4.83,0,0,0,0,0.81,54.79,0,0,4.03,0,0
 48-58,0,0,0,0,4.59,1.15,77.46,0.57,0.57,2.3,23.53,1.15,0,2.3,0.57,1.15,0.57,0,0,0.57,51.64,0.57,1.15,13.2,191.65,1.15,2.87,1.15,0,0,2.87,0,0,0.57,0.57,0,42.46,0,1.72,2.3,0,1.15
 60-70,0,0,0,0,5.89,0,104.04,1.96,1.96,7.85,34.35,1.96,0,0,0.98,0,1.96,0.98,0,0,52.02,0,0.98,7.85,164.9,0,2.94,0.98,0,0,4.91,0,0,0.98,1.96,0,36.32,0.98,0.98,3.93,0,0
 72-82,0,0,0.98,0,8.83,0.98,96.2,0,2.94,3.93,38.28,3.93,0.98,1.96,2.94,0,0.98,0.98,2.94,0,74.61,2.94,0.98,8.83,165.9,1.96,6.87,1.96,0,0.98,13.74,0,0,0.98,0,0,16.69,2.94,2.94,3.93,1.96,0
 84-94,0,0,0,0,18.05,3.19,53.1,0,3.19,3.19,33.99,4.25,0,0,6.37,2.12,1.06,3.19,2.12,1.06,79.65,1.06,4.25,11.68,96.65,2.12,2.12,3.19,0,0,44.61,0,0,4.25,0,0,4.25,2.12,4.25,7.43,4.25,2.12
 96-106,0,0,1.09,0,16.39,4.37,43.71,0,4.37,2.19,30.6,6.56,0,2.19,2.19,4.37,2.19,3.28,1.09,0,64.48,1.09,3.28,16.39,89.61,3.28,10.93,7.65,0,0,37.16,0,0,0,0,0,10.93,1.09,0,3.28,0,1.09
108-118,0,0,0,0.77,12.26,1.53,39.06,0.77,3.06,2.3,38.3,3.06,0,1.53,6.89,3.06,3.06,2.3,3.06,3.06,46.72,0.77,3.06,22.21,109.53,1.53,3.83,3.06,0,0,33.7,0.77,0,0,0,0,3.83,2.3,1.53,8.43,2.3,0
120,0,0,0,0,21.56,11.76,35.28,0,1.96,1.96,37.24,5.88,0,0,5.88,3.92,1.96,0,0,0,58.79,0,3.92,9.8,90.15,1.96,0,7.84,0,0,35.28,0,0,0,0,0,0,1.96,0,7.84,0,0
