stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,5.26,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,28.32,3.15,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
 24-34,0,0,0,0.82,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,53.36,0,0,0,0,1.64,6.57,0,0.82,0,0,0,0.82,0,0,0,0,4.93,0,0,0,0,0
 36-46,0,0,0,0,1.61,0,0,0.81,0,0.81,0.81,0,0,0,0.81,0,0,0,0,28.2,0,0.81,0,0,0,5.64,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0
 48-58,0,0,0,0,0,0,0,3.44,0,0,0.57,1.15,0,0,0,0,0,0,0,18.36,0,0.57,0,0,0,10.9,0,0,0,0,0,0.57,0,0,0,0,1.15,0,0,0.57,0,0.57
 60-70,0,0,0,0,0,0,0,7.85,0,0.98,0,0.98,1.96,0,0,0.98,0,0,0,19.63,0.98,4.91,0,0.98,0,9.82,0,0.98,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0
 72-82,0,0,0,0,1.96,0,0,3.93,0,0,0,2.94,53.01,0,0,0,0,0,0.98,24.54,0.98,4.91,0,0,0,22.58,0,0,0,0,0,3.93,0,0,0,0,0.98,0,0,0,0,0.98
 84-94,0,0,0,0,1.06,0,0,7.43,0,0,0,2.12,168.86,0,0,0,1.06,0,0,12.74,0,2.12,0,0,0,8.5,0,0,0,0,0,3.19,0,0,0,0,0,0,0,1.06,0,0
 96-106,0,0,3.28,2.19,3.28,4.37,4.37,25.14,3.28,1.09,1.09,8.74,348.62,0,1.09,3.28,1.09,0,1.09,28.41,0,20.76,0,0,2.19,107.1,1.09,2.19,2.19,0,0,5.46,0,1.09,0,0,3.28,1.09,1.09,3.28,1.09,3.28
108-118,0,0,4.6,1.53,5.36,2.3,1.53,25.28,0,1.53,0.77,4.6,458.05,0,0,0.77,0.77,0.77,1.53,61.28,0.77,19.15,0.77,0.77,3.83,119.49,0.77,0.77,1.53,0,0,11.49,0,0,0.77,0,1.53,0,0,0.77,3.06,1.53
120,1.96,0,1.96,0,15.68,1.96,0,5.88,0,0,0,7.84,352.76,0,0,0,1.96,0,0,43.12,0,13.72,0,0,1.96,109.75,1.96,0,0,0,1.96,9.8,0,1.96,0,0,0,0,0,1.96,0,1.96
