stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,803.85,12189.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344.15,0,0,0,0,0,0,0,0,0,0,0
  5-6,429.07,5326.65,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.07,12.26,0,0,30.65,0,741.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,15.77,0,39.43,0,2.63,49.95,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,578.32,31.54,0,0,239.21,0,105.15,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,141.61,0,6.29,40.91,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,544.43,40.91,0,0,198.26,0,44.06,6.29,0,31.47,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,20,122,10,1,0,0,0,4,23,3,1,0,22,0,0,0,0,14,6,0,14,61,4,0,2,11,0,734,2,18,1,1,12,22,0,0,1,0,0
 24-34,0,0,0.82,1.64,41.86,0.82,4.1,0,1.64,0,0,0.82,0.82,0,0.82,26.27,0,1.64,0,0,6.57,16.42,0,4.1,65.67,0.82,25.45,1.64,0,0,1169.72,0,0,0,0,3.28,4.1,0,0,4.1,0,0
 36-46,0,0,0,0,14.5,0,4.83,0,11.28,0.81,0.81,0.81,0,0,0.81,8.86,0,0.81,0,0,6.45,18.53,0,0.81,33.84,0.81,12.89,0.81,0,0,1511.44,0.81,0,0.81,0,0,8.86,0,0,2.42,0,0
 48-58,0,0,0,0,25.82,0,13.77,0,25.82,0.57,2.87,0.57,1.72,0,0,6.31,0,4.02,0.57,0,9.18,13.2,0.57,3.44,49.92,0,7.46,0,0,0,1386.89,0,0,0,0,0,5.16,0,0,0.57,0,1.15
 60-70,0,0,0,0,62.82,0,21.59,0.98,28.46,0.98,3.93,0.98,3.93,0,0.98,13.74,0,2.94,0,0,6.87,14.72,0,0.98,39.26,0,3.93,0,0,0,1384.93,0,0,0,0,0,0.98,1.96,0,0,0,0
 72-82,0,0,0,0,135.47,0,21.6,0,46.14,0.98,6.87,13.74,1.96,0,0.98,26.5,0.98,1.96,0,0,14.72,20.61,0.98,0.98,37.3,0.98,6.87,1.96,0,0.98,1516.67,0,0,0.98,0,0,0.98,5.89,0.98,1.96,0,0
 84-94,0,0,0,0,316.49,4.25,16.99,0,150.81,1.06,6.37,31.86,1.06,0,1.06,97.71,2.12,3.19,0,0,14.87,44.61,1.06,2.12,41.42,0,37.17,0,0,0,4555.08,0,0,1.06,1.06,0,4.25,48.85,0,1.06,1.06,0
 96-106,0,0,1.09,0,464.46,9.84,40.44,1.09,179.23,1.09,18.58,71.04,0,1.09,4.37,132.23,1.09,8.74,2.19,0,19.67,64.48,1.09,3.28,115.84,0,59.01,2.19,0,1.09,4594.33,0,0,1.09,1.09,0,3.28,61.2,0,9.84,3.28,0
108-118,0,0,0.77,0,474.9,1.53,22.98,0.77,335.49,2.3,14.55,96.51,0,1.53,3.83,166.98,1.53,2.3,4.6,0.77,25.28,79.66,0.77,5.36,82.72,0.77,29.87,6.13,0,0,4683.86,0,0,0.77,0,0,2.3,58.98,1.53,3.06,2.3,2.3
120,0,0,0,0,313.57,7.84,17.64,0,201.86,0,5.88,23.52,0,0,1.96,70.55,0,1.96,0,0,11.76,41.16,1.96,3.92,54.87,0,11.76,1.96,0,0,2453.65,0,0,0,0,0,0,13.72,0,0,0,0
