stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,158.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,98.07,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,31.54,5.26,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32,0,0,0,12.59,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,2,0,6,2,2,0,0,0,0,2,0,0,6,4,0,0,0,0,0,0,0,2,25,1,0,2,1,0,13,2,1,0,1,0,19,0,0,0,0,0
 24-34,0,0,0.82,0,1.64,0,3.28,0,0,0,0,0,0,0,6.57,2.46,0,0.82,0,0,2.46,0.82,0,6.57,68.13,0,3.28,5.75,0,0,14.78,0,0,2.46,2.46,1.64,20.52,0,0,4.1,0,0.82
 36-46,0,0,0.81,0,3.22,0,13.7,0.81,1.61,0,4.03,0,0,0.81,10.47,0,0,0.81,0,0,8.06,1.61,0.81,0,69.29,0,0.81,3.22,0.81,0,27.39,0,0,3.22,0,0,18.53,0,0,0.81,0,0
 48-58,0,0,0,0,2.3,1.15,21.23,1.15,0,1.15,5.74,0,1.15,0,16.07,0,0.57,1.15,0,0,13.77,1.72,0.57,2.87,50.49,0,1.15,4.59,0,0,12.62,0,0,0,0,0,10.9,0,0,1.72,0,0
 60-70,0,0,0,0,6.87,0.98,27.48,0,3.93,0.98,4.91,2.94,0.98,0,35.33,0,0,2.94,0,1.96,23.56,0.98,0,1.96,61.84,0.98,0.98,6.87,0,0.98,33.37,0,0,0.98,0,0,5.89,0,0.98,0.98,0.98,1.96
 72-82,0,0,1.96,0,13.74,10.8,32.39,0,0,0.98,13.74,3.93,0,0,48.1,1.96,0,1.96,0,0,26.5,1.96,0.98,4.91,53.01,0,0.98,23.56,0,0,10.8,0,0,0.98,0.98,0,7.85,0,0.98,3.93,0,0
 84-94,0,0,2.12,1.06,21.24,8.5,16.99,1.06,12.74,0,5.31,4.25,2.12,0,70.09,0,3.19,1.06,1.06,1.06,23.36,2.12,4.25,3.19,33.99,1.06,0,22.3,0,0,32.92,0,0,0,0,0,3.19,1.06,1.06,4.25,0,0
 96-106,0,0,1.09,0,18.58,5.46,17.49,0,9.84,0,9.84,9.84,0,0,76.5,1.09,0,4.37,2.19,0,29.51,6.56,2.19,5.46,37.16,0,2.19,27.32,0,1.09,62.29,0,0,1.09,0,0,1.09,1.09,0,3.28,2.19,0
108-118,0,0,1.53,0,40.6,3.83,4.6,0.77,16.85,3.06,7.66,16.85,0,0,75.83,3.06,2.3,5.36,4.6,0,38.3,2.3,2.3,3.83,43.66,1.53,1.53,18.38,0,0.77,75.83,0,0,3.83,0.77,0,0.77,0.77,0,5.36,1.53,0
120,0,0,0,1.96,35.28,3.92,7.84,0,5.88,1.96,5.88,9.8,0,0,84.27,3.92,0,7.84,3.92,0,25.48,1.96,1.96,1.96,43.12,1.96,1.96,17.64,0,0,82.31,0,0,1.96,0,0,1.96,1.96,0,5.88,0,0
