stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,606.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,373.91,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,7.89,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.29,0,0,0,49.95,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.44,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,6.29,0,0,15.73,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,12,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,2,66,2,0,0,0,0,0,2,0,1,8,21,0,0,0,0,0
 24-34,0,0,0,0,4.1,0,0,5.75,0,0,0,4.1,0,0,0,1.64,0,0,0,0,0,13.13,0.82,0.82,4.1,114.92,0,0,1.64,0,0,0.82,0,0,0,2.46,26.27,0,0,4.93,0,0.82
 36-46,0,0,0,0,1.61,0,0,22.56,0.81,0,0,7.25,0,0,0,0,0,0,0.81,0,0,11.28,0,0.81,1.61,91.85,0,0.81,0.81,0,0.81,0.81,0,0,0,0,22.56,0,0,0,0,0
 48-58,0,0,0,0,1.15,0,0,25.25,0,0,0.57,9.18,0,0,0,0,0,0,0.57,0,0.57,14.92,0,0,2.3,80.33,0,0.57,0,0,0,0,0,0,0,0,13.77,0,0,1.72,0,0
 60-70,0,0,0,0,1.96,0,0,36.32,0,1.96,0.98,8.83,0,0,0,0,0,0.98,1.96,0,0,16.69,0,0.98,1.96,101.1,0,0,0.98,0,0,2.94,0,0,0,0,11.78,0.98,0,1.96,0,0
 72-82,0,0,0,0,0,0,0.98,26.5,0,0,3.93,10.8,0,0,0.98,1.96,0,0,0,0.98,0,36.32,0,1.96,3.93,79.51,0,1.96,1.96,0,0,1.96,0,0,0,0,4.91,0,1.96,3.93,0,0
 84-94,0,0,0,0,3.19,0,0,25.49,0,0,1.06,5.31,3.19,0,0,1.06,0,0,0,0,0,20.18,0,0,0,61.6,3.19,0,0,0,0,4.25,0,0,0,0,2.12,2.12,1.06,0,1.06,0
 96-106,0,0,0,0,1.09,2.19,0,21.86,0,0,1.09,3.28,1.09,0,0,3.28,1.09,1.09,0,0,0,13.11,0,3.28,1.09,33.88,1.09,0,0,0,1.09,4.37,0,0,0,0,1.09,1.09,1.09,0,1.09,0
108-118,0,0,0.77,0,1.53,0.77,0.77,15.32,0,0,0,9.96,0,0,0.77,3.83,0.77,0,0.77,0.77,0,9.19,0.77,0,0.77,31.4,0.77,0.77,0.77,0,0.77,2.3,0,0,0,0,0.77,0,0,0,0,0
120,0,0,0,0,7.84,0,0,13.72,0,1.96,0,9.8,0,0,0,0,0,0,0,0,0,17.64,0,0,1.96,47.03,3.92,0,1.96,0,1.96,1.96,0,0,0,0,0,0,0,3.92,0,0
