stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,263.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,373.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.59,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.89,0,10.51,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,68.35,2.63,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,22.03,0,0,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,138.47,6.29,0,0,28.32,0,15.73,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,1,0,14,264,31,0,99,0,0,0,22,12,1,4,0,3,0,0,0,0,91,0,0,54,739,59,1,10,17,0,67,76,6,3,129,255,0,0,11,0,2
 24-34,0,0.82,0,2.46,41.04,3.28,0,40.22,4.1,0,0.82,18.88,2.46,0,3.28,0.82,0.82,0,1.64,0.82,0.82,77.16,0,0.82,43.51,528.63,21.34,0,4.93,0,0,39.4,0,3.28,6.57,18.06,200.29,0,0,18.06,0,1.64
 36-46,0,0,0.81,0,29,0,0,58.81,17.72,4.83,4.03,53.17,2.42,0,3.22,0,0,0.81,3.22,0.81,0,149.05,2.42,1.61,37.06,595.39,14.5,0,6.45,0,0,34.64,0.81,1.61,8.06,0.81,273.93,0,1.61,10.47,0,0
 48-58,0,0,0.57,0,21.23,0.57,0,99.27,13.77,5.74,6.89,45.33,0.57,0,6.31,1.15,1.15,2.3,1.15,0.57,0,112.47,4.02,4.59,25.82,176.73,6.89,1.72,4.02,0,0,72.3,0,0,6.89,0,64.84,0,1.15,5.16,0.57,0
 60-70,0,0,0,0.98,23.56,0,0,432.85,19.63,11.78,7.85,117.78,1.96,0,3.93,4.91,3.93,9.82,3.93,0,0.98,211.03,0.98,6.87,21.59,238.51,9.82,0,7.85,0,0.98,46.13,0,2.94,7.85,0,48.09,0,0.98,5.89,0.98,0.98
 72-82,0,0,0,0,11.78,10.8,0,570.35,6.87,2.94,2.94,118.78,1.96,0,2.94,8.83,1.96,4.91,0,1.96,0,93.26,1.96,1.96,8.83,310.21,2.94,0,2.94,0,0.98,56.94,0,1.96,2.94,0,14.72,0,5.89,4.91,0.98,0.98
 84-94,0,0,1.06,0,26.55,8.5,0,317.55,1.06,6.37,5.31,83.9,4.25,1.06,2.12,16.99,2.12,16.99,2.12,0,1.06,72.22,4.25,5.31,6.37,191.17,4.25,1.06,1.06,0,2.12,141.25,0,0,3.19,0,18.05,0,1.06,6.37,2.12,0
 96-106,0,0,1.09,0,43.71,9.84,0,306,2.19,2.19,1.09,54.64,2.19,0,0,22.95,3.28,12.02,4.37,1.09,0,30.6,2.19,3.28,8.74,171.58,2.19,6.56,2.19,0,0,170.48,0,0,1.09,0,9.84,0,2.19,5.46,5.46,2.19
108-118,0,0,0,0,24.51,4.6,0.77,247.41,1.53,8.43,0,47.49,3.83,0,0.77,31.4,6.13,8.43,3.83,2.3,0.77,28.34,4.6,3.83,6.13,219.83,4.6,2.3,0,0,1.53,162.38,0,0,0.77,0,8.43,0.77,1.53,9.96,1.53,2.3
120,0,0,0,0,21.56,3.92,0,194.02,0,3.92,1.96,21.56,3.92,0,0,35.28,5.88,1.96,0,0,0,29.4,1.96,0,7.84,250.85,0,7.84,0,0,0,129.35,0,0,0,0,3.92,0,0,9.8,0,0
