stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,1396.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,741.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,18.39,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,2.63,0,0,10.51,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,134.06,2.63,0,0,49.95,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06,3.15,0,0,25.18,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,3,15,3,1,0,0,0,0,0,1,0,2,0,11,0,0,3,0,0
 24-34,0,0,0.82,0,3.28,0,9.85,0,0,0,0,0,0,0,0.82,0.82,0,0,0.82,3.28,21.34,0,0,9.85,91.94,6.57,1.64,0.82,0,0,0.82,0,0,0.82,0,0,41.04,0,0,18.88,0,4.1
 36-46,0,0,0,0,2.42,0,19.34,0,0,2.42,5.64,0,0,3.22,0,0,3.22,0,0,1.61,29.81,0,2.42,13.7,258.62,4.03,2.42,0,0,0,0.81,0,0,0.81,0,0,77.34,0,0,20.14,0,8.86
 48-58,0,0,0,0,0.57,0.57,39.02,0.57,0,3.44,13.77,0,0,0.57,0,0.57,2.3,0,0,5.16,51.07,0,1.15,14.35,317.31,2.3,5.16,0.57,0,1.15,0,0,0,0.57,0,0,53.94,0,0,11.48,0,8.03
 60-70,0,0,0,0,1.96,0.98,143.3,0,0,1.96,65.76,0,0,1.96,0.98,0,4.91,0,0.98,7.85,135.45,0,2.94,14.72,637.99,4.91,8.83,4.91,0,0.98,0.98,0,0,0.98,0,0,91.28,0,1.96,8.83,0.98,12.76
 72-82,0,0,0.98,0,8.83,3.93,196.33,0,1.96,2.94,70.68,0,0,1.96,3.93,0,2.94,0.98,0,3.93,158.05,0,6.87,23.56,458.44,0.98,3.93,1.96,0,0.98,0,0,0,2.94,0,0,40.25,0,3.93,21.6,5.89,11.78
 84-94,0,0,2.12,0,7.43,0,130.63,0,0,5.31,47.79,3.19,0,0,2.12,1.06,12.74,0,2.12,5.31,111.51,1.06,3.19,10.62,232.59,2.12,3.19,8.5,0,0,0,0,0,3.19,0,0,25.49,1.06,6.37,12.74,2.12,6.37
 96-106,0,0,2.19,0,3.28,2.19,120.21,0,0,4.37,53.55,2.19,0,1.09,4.37,0,14.21,2.19,0,3.28,92.89,1.09,4.37,7.65,220.76,4.37,5.46,9.84,0,3.28,2.19,0,0,2.19,0,0,18.58,0,2.19,19.67,8.74,5.46
108-118,0,0,2.3,0,3.83,3.06,102.64,4.6,0.77,3.83,45.19,1.53,0,0,3.83,0.77,13.79,1.53,0,6.89,86.55,0,2.3,5.36,247.41,3.83,6.13,9.96,0,0.77,0.77,0,0,1.53,0.77,0,9.96,0.77,2.3,13.02,3.83,9.19
120,0,0,0,0,13.72,1.96,82.31,0,0,3.92,31.36,1.96,0,1.96,5.88,1.96,0,0,1.96,1.96,60.75,0,0,17.64,284.17,5.88,7.84,11.76,0,0,3.92,0,0,7.84,0,0,7.84,0,0,5.88,0,0
