stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,434.87,6760.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.38,0,0,0,0,0,0,0,0,0,0,0
  5-6,306.48,3536.8,0,24.52,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,85.81,12.26,0,0,24.52,0,104.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.8,39.43,0,55.2,0,2.63,0,118.29,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,1056.74,36.8,0,0,391.68,0,28.92,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,31.47,0,75.53,0,18.88,0,94.41,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,1076.26,44.06,0,0,336.73,0,3.15,15.73,0,37.76,0,9.44,0,0,0,0,0,0
 14-21,0,0,1,5,129,22,0,16,0,1,0,3,3,0,1,3,2,0,0,0,0,36,1,0,22,284,13,5,8,6,0,40,0,38,15,9,49,98,0,0,9,0,1
 24-34,0,0,0.82,4.1,109.17,4.1,0,68.95,0,7.39,0.82,14.78,1.64,0,3.28,5.75,10.67,0,3.28,1.64,2.46,77.98,4.1,0,41.04,583.63,3.28,10.67,9.03,0,0,139.55,0.82,0.82,7.39,0,5.75,163.35,0,0,37.76,0,2.46
 36-46,0,0,0,0,58.01,4.83,0,110.38,2.42,7.25,1.61,29.81,3.22,0,1.61,3.22,5.64,0,4.83,0,0,75.73,2.42,1.61,29,474.54,2.42,7.25,5.64,0,0,115.21,0,0,4.83,0,0,128.1,0,0,17.72,0,0.81
 48-58,0,0,0,0.57,35,5.16,0,158.37,1.15,6.31,5.16,50.49,1.72,2.87,2.3,9.18,4.02,1.15,2.87,1.72,1.72,96.4,2.87,2.3,18.94,249.03,4.02,6.31,2.87,0.57,0,91.81,0,0,2.3,0,0,92.96,0,1.15,20.08,0,2.3
 60-70,0,0,0,0,62.82,4.91,0,167.84,1.96,14.72,5.89,56.93,2.94,2.94,2.94,4.91,2.94,1.96,2.94,0.98,1.96,127.6,2.94,1.96,17.67,202.19,1.96,4.91,5.89,0,0.98,73.61,0,0,6.87,0,0,40.24,0,0.98,19.63,0.98,5.89
 72-82,0,0,0.98,0,81.48,23.56,0,152.16,0.98,17.67,2.94,100.13,13.74,1.96,2.94,8.83,13.74,0.98,11.78,0.98,0,185.53,7.85,12.76,20.61,199.28,1.96,5.89,7.85,0,1.96,99.15,0,0,5.89,0,0,25.52,6.87,2.94,39.27,4.91,1.96
 84-94,0,0,4.25,0,127.44,19.12,1.06,115.76,0,30.8,7.43,46.73,21.24,4.25,3.19,19.12,21.24,3.19,2.12,3.19,5.31,128.51,10.62,7.43,15.93,124.26,3.19,7.43,10.62,0,0,225.15,0,0,8.5,1.06,0,14.87,4.25,5.31,30.8,3.19,5.31
 96-106,0,0,2.19,1.09,118.03,17.49,2.19,104.91,1.09,16.39,1.09,46.99,28.41,0,4.37,32.79,15.3,5.46,14.21,3.28,3.28,98.36,8.74,5.46,15.3,127.86,3.28,14.21,5.46,0,2.19,212.01,0,0,5.46,0,0,8.74,12.02,3.28,28.41,5.46,6.56
108-118,0,0,2.3,0,115.66,13.79,3.06,66.64,2.3,32.17,6.89,48.26,22.98,0,3.06,26.81,19.92,12.26,7.66,4.6,0.77,81.96,3.06,4.6,13.79,125.62,3.83,8.43,6.13,0,1.53,171.58,0,0,3.83,1.53,0,8.43,16.09,1.53,22.21,5.36,5.36
120,0,0,1.96,0,123.47,27.44,0,52.91,5.88,25.48,1.96,54.87,35.28,0,1.96,25.48,15.68,3.92,7.84,1.96,0,80.35,1.96,5.88,5.88,139.14,11.76,9.8,9.8,0,1.96,176.38,0,0,3.92,3.92,0,9.8,11.76,1.96,19.6,0,0
