stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,318.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,21.03,0,13.14,0,0,39.43,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,425.85,10.51,0,0,178.75,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,25.18,0,22.03,0,3.15,69.23,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,494.07,12.59,0,0,207.7,0,0,3.15,0,18.88,0,6.29,0,0,0,0,0,0
 14-21,1,0,0,4,85,21,47,0,1,0,15,1,0,2,0,1,0,0,2,5,41,0,0,35,489,11,1,4,9,0,2,0,75,4,6,121,154,0,0,5,0,0
 24-34,0,0,0.82,1.64,18.06,1.64,35.3,0,0.82,0.82,4.93,0.82,0,0.82,0.82,0,0,0.82,0,0.82,13.95,1.64,0.82,11.49,203.57,1.64,1.64,4.1,0,0,2.46,0,0,0.82,0,11.49,40.22,0,0,0.82,0,0
 36-46,0,0,0,0,7.25,0,71.7,0.81,0.81,0,5.64,0.81,0,0.81,0,0.81,2.42,0.81,2.42,1.61,52.37,0.81,1.61,12.89,231.23,0,4.03,0.81,0,0,4.83,0,0,4.03,0,0,58.01,0,0,1.61,0,1.61
 48-58,0,0,0,0,2.3,0,29.26,0.57,0.57,1.15,5.16,0,0,0.57,0,0,1.15,0,0,0,24.1,0,1.72,4.59,52.22,0.57,0.57,0.57,0,0,1.15,0,0,0,0,0,9.18,0,0,1.15,0,1.15
 60-70,0,0,0,0,3.93,0,34.35,0,0,0.98,4.91,2.94,0,0,0,0,3.93,1.96,0,0,39.26,0,0.98,5.89,73.61,0,0.98,0.98,0,0,1.96,0,0,0,0,0,8.83,0,0.98,0,0.98,0
 72-82,0,0,0.98,0,6.87,0,91.29,0.98,0,7.85,4.91,0.98,0,0,1.96,0.98,0,0,0,0,49.08,0,0,7.85,51.05,0,0,0.98,0,0,1.96,0,0,0,0.98,0,2.94,1.96,0,1.96,1.96,0.98
 84-94,0,0,0,0,7.43,1.06,94.52,0,0,1.06,4.25,6.37,0,1.06,2.12,4.25,1.06,0,1.06,0,39.3,0,3.19,7.43,37.17,1.06,0,0,0,0,11.68,0,0,0,0,0,9.56,0,1.06,4.25,1.06,2.12
 96-106,0,0,0,0,15.3,0,102.73,0,5.46,0,7.65,2.19,0,0,2.19,2.19,3.28,0,1.09,1.09,54.64,0,1.09,8.74,46.99,1.09,0,1.09,0,0,14.21,0,0,0,0,0,2.19,0,2.19,1.09,2.19,0
108-118,0,0,0,0,26.04,3.83,96.51,0,3.83,4.6,8.43,0.77,0,0,8.43,3.06,2.3,0,1.53,0.77,80.43,1.53,0,22.98,68.17,1.53,0,3.06,0,0.77,16.85,0.77,0,1.53,0,0,3.06,0,2.3,1.53,0.77,3.06
120,0,0,0,0,39.2,3.92,66.63,0,9.8,1.96,7.84,7.84,0,0,11.76,1.96,5.88,0,1.96,0,60.75,0,1.96,9.8,50.95,5.88,0,3.92,0,3.92,15.68,0,0,0,0,0,0,0,0,5.88,0,0
