stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,65.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,91.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,0,0,0,0,0,0,2.63,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,26.29,10.51,0,0,5.26,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,75.53,28.32,0,0,9.44,0,6.29,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,26,11,0,6,0,5,0,4,2,1,0,0,4,0,0,0,0,17,1,0,13,64,93,2,8,2,0,36,12,3,2,28,53,0,0,4,0,0
 24-34,0,0,4.93,0,15.6,1.64,0,32.83,0,9.03,2.46,17.24,0.82,0.82,4.93,2.46,32.01,1.64,2.46,0,3.28,49.25,4.1,0,33.66,285.66,54.18,4.1,4.1,0,0,145.29,0,0.82,1.64,7.39,116.56,0,0,17.24,0,1.64
 36-46,0,0,0.81,0,10.47,0,0,45.12,0,2.42,3.22,12.09,0,0,4.03,0.81,5.64,1.61,0.81,0,0.81,66.87,4.83,0,18.53,312.6,30.62,4.03,4.83,0,0,111.99,0,1.61,0,0,91.85,0,0.81,8.86,0,2.42
 48-58,0,0,0,0.57,8.03,1.15,0,92.96,0.57,3.44,5.74,30.41,0.57,1.72,2.3,3.44,5.16,1.72,1.72,0,2.3,189.36,3.44,2.87,14.35,317.89,13.77,5.16,5.16,0,0.57,80.91,0,0.57,0,0,70,0,0,7.46,0,4.02
 60-70,0,0,0.98,0,11.78,1.96,0,133.49,0,2.94,3.93,46.13,0,0,1.96,6.87,5.89,0.98,0.98,0.98,0.98,256.18,1.96,0.98,6.87,260.1,5.89,1.96,0.98,0,0.98,75.58,0,0,0,0,38.28,1.96,2.94,6.87,0.98,0.98
 72-82,0,0,5.89,0.98,19.63,12.76,0,221.86,0,3.93,7.85,79.51,4.91,0.98,4.91,12.76,15.71,1.96,14.72,0,0.98,503.59,6.87,3.93,17.67,342.6,11.78,10.8,10.8,0,2.94,73.62,0,0,0,0,37.3,6.87,7.85,24.54,6.87,1.96
 84-94,0,0,1.06,0,33.99,12.74,0,135.94,0,9.56,9.56,41.42,4.25,1.06,2.12,19.12,29.74,2.12,6.37,3.19,2.12,305.87,2.12,6.37,10.62,162.49,10.62,5.31,9.56,0,2.12,160.37,0,1.06,1.06,0,13.81,7.43,4.25,24.43,7.43,2.12
 96-106,0,0,3.28,0,50.27,10.93,0,107.1,2.19,14.21,7.65,54.64,8.74,0,8.74,21.86,30.6,2.19,15.3,0,1.09,212.01,5.46,4.37,15.3,169.39,12.02,6.56,14.21,0,4.37,118.03,0,2.19,0,0,8.74,4.37,6.56,15.3,7.65,3.28
108-118,0,0,0.77,0.77,23.74,7.66,0.77,75.06,1.53,9.96,3.83,33.7,9.19,0,1.53,14.55,26.81,3.06,6.89,1.53,0,154.72,1.53,2.3,6.89,148.6,13.02,7.66,9.96,0,1.53,69.7,0,0.77,0,0,8.43,8.43,2.3,16.09,3.83,5.36
120,1.96,0,0,0,47.03,9.8,1.96,47.03,0,7.84,1.96,31.36,5.88,0,3.92,21.56,13.72,1.96,3.92,3.92,1.96,117.59,0,1.96,5.88,135.23,27.44,3.92,7.84,0,0,58.79,0,3.92,0,0,1.96,1.96,5.88,15.68,3.92,1.96
