stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,197.67,1620.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,251.32,2513.15,0,18.39,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,153.24,0,0,0,42.91,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,147.21,28.92,0,178.75,0,0,210.3,0,0,0,0,0,294.42,0,0,0,0,0,0,0,0,0,0,0,1585.11,81.49,0,0,651.92,0,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,69.23,0,94.41,0,15.73,226.58,0,0,0,0,0,69.23,0,0,0,0,0,0,0,0,0,0,0,1488.52,34.62,0,0,629.39,0,0,3.15,9.44,40.91,0,9.44,3.15,0,0,0,0,0
 14-21,0,1,1,54,502,17,159,0,0,0,12,14,3,7,0,1,0,0,0,1,202,2,0,184,654,11,6,4,12,0,1,1,282,6,25,376,288,0,0,2,0,0
 24-34,0,0.82,0.82,13.95,141.19,3.28,119.02,0.82,4.1,3.28,13.13,6.57,0,3.28,0,0.82,0.82,4.1,1.64,3.28,273.35,0,1.64,142.01,823.32,13.13,13.13,13.13,0,0,2.46,0,0.82,1.64,4.1,50.89,265.14,0,0,10.67,0,0.82
 36-46,0,0,0.81,3.22,37.87,2.42,151.47,1.61,4.03,3.22,19.34,3.22,0,6.45,0,2.42,3.22,0.81,2.42,2.42,286.01,0,3.22,91.04,1055.43,10.47,14.5,4.83,0,0,0,0.81,0,0,4.03,2.42,302.93,0,1.61,5.64,0.81,0.81
 48-58,0,0,0,0,39.59,0,374.12,1.15,4.59,12.05,76.89,0,0,6.31,0.57,0,5.74,1.15,1.15,1.72,448.14,1.72,6.31,70.58,1139.58,9.75,4.59,5.74,0.57,1.15,1.15,0,0,0.57,6.89,0,304.69,0,2.3,5.16,0,1.15
 60-70,0,0,0,0,22.58,0.98,416.17,2.94,8.83,8.83,55.95,0,0,2.94,1.96,0.98,7.85,0,0.98,1.96,407.33,0,9.82,54.97,893.18,6.87,4.91,1.96,0,3.93,1.96,0,0,0.98,2.94,0,168.82,0,9.82,1.96,0,0
 72-82,0,0,3.93,0,28.47,1.96,329.84,5.89,3.93,13.74,120.74,4.91,0.98,3.93,4.91,0,8.83,0.98,0,3.93,792.2,0,11.78,88.35,751.95,6.87,12.76,5.89,0,11.78,1.96,0,0,0,1.96,0,86.39,4.91,13.74,11.78,15.71,2.94
 84-94,0,0,4.25,0,39.3,1.06,244.27,8.5,10.62,13.81,70.09,5.31,2.12,6.37,10.62,2.12,21.24,0,0,3.19,497.03,2.12,19.12,79.65,366.4,14.87,8.5,7.43,0,5.31,3.19,0,0,0,3.19,0,48.85,5.31,12.74,6.37,14.87,1.06
 96-106,0,0,3.28,0,38.25,0,177.04,9.84,15.3,7.65,87.43,16.39,0,5.46,8.74,6.56,28.41,1.09,3.28,1.09,537.68,0,10.93,71.04,312.55,15.3,19.67,10.93,0,7.65,4.37,1.09,0,1.09,1.09,0,29.51,12.02,13.11,8.74,14.21,2.19
108-118,0,0,0.77,0,19.15,3.06,124.09,13.79,16.09,9.19,70.47,9.19,0,3.83,7.66,10.72,36,1.53,0,3.06,394.47,0.77,3.83,61.28,355.41,14.55,16.09,8.43,0,3.83,2.3,0,0,0,3.83,0,19.92,9.19,6.89,6.13,9.96,1.53
120,0,0,0,0,5.88,1.96,101.91,17.64,7.84,7.84,41.16,3.92,0,3.92,5.88,1.96,21.56,0,1.96,3.92,231.25,3.92,5.88,37.24,282.21,15.68,17.64,11.76,0,9.8,1.96,0,0,0,0,0,11.76,5.88,13.72,5.88,11.76,1.96
