stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,448.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,245.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,5.26,0,0,23.66,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,136.69,7.89,0,0,34.17,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.73,0,3.15,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,122.73,3.15,0,0,44.06,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,14,6,1,0,0,0,1,1,1,0,0,1,0,0,0,1,10,0,0,6,82,3,1,3,4,0,3,1,17,2,0,12,39,0,0,4,0,0
 24-34,0,0,0.82,0.82,6.57,1.64,11.49,0,0,0,6.57,0,0,0,0.82,2.46,0,2.46,0.82,0,17.24,0,0,10.67,159.25,1.64,0,2.46,0,0,14.78,0,0,0.82,0,1.64,46.79,0,0,10.67,0,2.46
 36-46,0,0,0,0,1.61,0,35.45,0,0.81,0.81,11.28,0,0,0.81,0.81,0,0,0,0.81,0,26.59,0,0.81,8.06,171.61,0.81,0.81,0.81,0,0,7.25,0,0,1.61,0,0,53.17,0,0,4.83,0,0
 48-58,0,0,0,0,2.87,0,39.02,1.15,0.57,1.15,18.36,0,0,0.57,1.72,0.57,0,0,0,0.57,24.67,0,0,5.74,79.76,0,0,1.15,0,0,8.03,0,0,1.15,0,0,21.8,0,0,6.89,0,0.57
 60-70,0,0,0.98,0,4.91,0,39.26,0.98,0.98,0.98,19.63,0,0,0.98,3.93,0.98,0,0,0,0.98,30.43,0,0,4.91,90.3,2.94,0.98,0.98,0,0,14.72,0,0,0.98,0,0,9.82,0.98,0,5.89,0,0
 72-82,0,0,0,0,6.87,0.98,28.47,0,0,0,30.43,2.94,0,0,6.87,0,0,0.98,0,0,33.38,0.98,1.96,3.93,75.59,0,2.94,1.96,0,1.96,3.93,0,0,0.98,0,0,6.87,0.98,0.98,7.85,0.98,0
 84-94,0,0,1.06,0,12.74,3.19,31.86,0,0,2.12,11.68,1.06,0,3.19,9.56,1.06,0,1.06,1.06,0,21.24,0,0,5.31,35.05,1.06,0,4.25,1.06,0,32.92,0,0,4.25,0,0,4.25,0,1.06,11.68,2.12,1.06
 96-106,0,0,1.09,0,8.74,3.28,24.04,0,2.19,0,14.21,1.09,0,0,18.58,3.28,1.09,1.09,0,0,31.69,0,0,1.09,36.06,1.09,2.19,3.28,0,1.09,21.86,0,0,0,1.09,0,3.28,1.09,0,10.93,2.19,1.09
108-118,0,0,0,0,8.43,3.06,23.74,0.77,2.3,0.77,13.02,0.77,0,0.77,15.32,1.53,2.3,0.77,1.53,2.3,19.15,0.77,0.77,3.83,40.6,1.53,3.06,2.3,0,0.77,13.79,0,0,0.77,0.77,0,1.53,0.77,0,7.66,0.77,0.77
120,0,0,0,0,7.84,3.92,37.24,0,1.96,1.96,11.76,5.88,0,3.92,11.76,0,1.96,3.92,1.96,0,15.68,0,0,1.96,29.4,1.96,3.92,3.92,0,0,21.56,0,0,0,0,0,5.88,1.96,0,17.64,1.96,0
