stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,144.96,3109.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0
  5-6,196.15,3058.69,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,98.07,6.13,0,0,49.04,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,31.54,0,26.29,0,0,0,70.98,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,680.84,26.29,0,0,249.73,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,34.62,0,3.15,0,53.5,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,402.81,6.29,0,0,141.61,0,3.15,3.15,18.88,0,0,0,0,0,0,0,0
 14-21,0,1,0,2,39,5,0,23,0,0,0,9,0,0,0,0,0,0,0,1,0,17,0,0,12,307,2,1,1,6,0,2,34,2,2,14,90,0,0,2,0,0
 24-34,0,0,1.64,0.82,16.42,0.82,0,51.71,0,0,0.82,7.39,0,0,0,0.82,1.64,0.82,0.82,0,0.82,45.97,0,0,19.7,539.3,2.46,5.75,4.93,0,0,10.67,0.82,0.82,0.82,7.39,110.82,0,0,12.31,0,0
 36-46,0,0,0,0,3.22,0.81,0,106.35,0,0,3.22,17.72,0,0,0.81,0.81,0,0,0,0,0.81,47.53,0,0.81,12.09,586.53,0.81,8.06,3.22,0,0,7.25,0,0,0,0,126.49,0,0,3.22,0,0.81
 48-58,0,0,0,0,5.16,0,0,151.48,0,1.15,2.87,29.84,0,0,1.15,0,0,1.15,0,0,1.15,72.3,0.57,1.72,9.18,483.72,0.57,3.44,0.57,0,0.57,6.31,0,0.57,0,0,87.79,0,1.15,6.31,0,2.3
 60-70,0,0,0,0,9.82,0.98,0,202.19,0,1.96,0.98,33.37,1.96,0,2.94,2.94,0,0.98,0,0,0,67.73,0,0,3.93,430.89,0.98,0.98,0.98,0,0,2.94,0,0.98,0,0,56.93,0,0,3.93,0,0.98
 72-82,0,0,0.98,0,13.74,5.89,0,158.05,0.98,1.96,2.94,47.12,3.93,0,0.98,0.98,1.96,0.98,1.96,0,0.98,80.5,0.98,1.96,5.89,406.41,0,4.91,3.93,0,0.98,2.94,0,0,0,0,23.56,0,1.96,12.76,0,0
 84-94,0,0,0,0,13.81,3.19,0,104.08,0,0,3.19,26.55,2.12,0,0,3.19,0,4.25,2.12,0,1.06,49.92,1.06,3.19,6.37,195.41,0,6.37,6.37,0,3.19,22.3,0,2.12,0,0,21.24,2.12,2.12,7.43,2.12,3.19
 96-106,0,0,0,0,5.46,2.19,0,62.29,1.09,4.37,3.28,32.79,6.56,0,1.09,6.56,1.09,2.19,3.28,3.28,0,40.44,0,1.09,4.37,162.83,0,5.46,2.19,0,1.09,12.02,0,1.09,0,0,10.93,2.19,2.19,13.11,3.28,3.28
108-118,0,0,0.77,0,14.55,3.06,0,58.21,0,5.36,2.3,23.74,3.06,0,0,3.83,1.53,4.6,0.77,0,0.77,49.79,0.77,3.83,11.49,196.09,2.3,1.53,10.72,0,2.3,10.72,0,1.53,0.77,0,9.19,0,0.77,4.6,0,0.77
120,1.96,0,1.96,0,13.72,1.96,1.96,45.08,0,1.96,3.92,19.6,3.92,0,1.96,7.84,3.92,0,5.88,0,1.96,7.84,0,1.96,3.92,162.66,1.96,3.92,5.88,0,1.96,11.76,0,0,0,0,7.84,0,0,5.88,1.96,1.96
