stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,408.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,232.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,13.14,0,23.66,0,0,0,36.8,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,299.67,7.89,0,0,118.29,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,0,0,50.35,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,393.37,9.44,0,0,94.41,0,3.15,6.29,0,25.18,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,10,92,19,0,36,0,0,0,6,3,0,0,0,4,0,0,0,1,53,0,0,31,433,8,4,7,6,0,11,2,38,7,5,16,137,0,0,4,0,0
 24-34,0,0,0.82,0.82,30.37,6.57,0,169.1,0,0.82,0.82,13.95,0,0.82,1.64,5.75,0.82,0.82,1.64,0.82,0,64.85,0.82,0.82,34.48,843.02,4.1,9.03,9.85,0,0,47.61,0,0,4.1,0,11.49,212.6,0,0,15.6,0,3.28
 36-46,0,0,0,0,12.09,3.22,0,400.42,2.42,0,0.81,29,0,0,1.61,5.64,0.81,0,0,0.81,4.03,90.23,0,1.61,24.98,763.77,3.22,4.83,8.06,0,0,28.2,0,0,3.22,0,0,199.81,0,0,10.47,0,4.03
 48-58,0,0,0,0,13.2,7.46,0,413.71,0.57,2.3,2.3,38.44,0.57,0.57,2.3,4.02,0.57,0,0.57,0,3.44,91.23,0,5.16,20.08,305.26,2.87,0.57,4.02,0,0,14.35,0,0,0,1.15,0,78.61,0,0,10.33,0.57,1.72
 60-70,0,0,0,0,20.61,2.94,0,335.68,3.93,6.87,2.94,35.33,0.98,0,0.98,3.93,0,0,3.93,0.98,2.94,107.97,0.98,5.89,12.76,190.42,1.96,0.98,3.93,0,0.98,17.67,0,0,0.98,0,0,25.52,0,1.96,8.83,0,2.94
 72-82,0,0,0,0,27.49,4.91,0,175.72,3.93,3.93,6.87,56.94,0.98,0,3.93,10.8,0.98,0,0.98,0,0,144.3,0.98,8.83,21.6,171.79,0,3.93,4.91,0,0,33.38,0,0,1.96,0,0,8.83,0,2.94,16.69,1.96,2.94
 84-94,0,0,0,0,30.8,11.68,0,154,1.06,10.62,2.12,30.8,7.43,1.06,0,15.93,1.06,3.19,3.19,0,0,97.71,2.12,6.37,16.99,108.33,4.25,2.12,4.25,0,0,36.11,0,0,2.12,0,0,4.25,3.19,0,14.87,2.12,1.06
 96-106,0,0,0,0,27.32,10.93,1.09,118.03,0,9.84,2.19,38.25,8.74,0,2.19,14.21,3.28,0,3.28,0,0,83.06,1.09,4.37,8.74,93.98,0,7.65,8.74,0,2.19,30.6,0,0,2.19,0,0,2.19,2.19,3.28,13.11,7.65,2.19
108-118,0,0,0,0,34.47,14.55,0,124.85,0.77,10.72,0.77,33.7,5.36,0,1.53,21.45,2.3,1.53,2.3,1.53,0,81.19,0.77,4.6,9.19,160.09,3.06,0.77,6.89,0,0.77,32.17,0,0,1.53,0,0,2.3,3.06,0,14.55,1.53,3.83
120,0,0,0,0,31.36,17.64,3.92,94.07,0,7.84,1.96,17.64,0,0,0,17.64,0,0,0,0,0,47.03,0,1.96,7.84,117.59,0,1.96,1.96,0,0,23.52,0,0,0,0,0,1.96,3.92,3.92,15.68,1.96,0
