stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,184.49,4335.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,294.22,4431.73,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,147.11,18.39,0,0,73.56,0,153.24,0,0,0,0,0,0,0,0,0,0,0
  7-9,149.84,136.69,0,205.04,0,0,0,375.91,0,0,0,0,0,189.27,0,0,0,0,0,0,0,0,0,0,0,2857.41,128.81,0,0,1274.93,0,18.4,7.89,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,110.14,0,245.46,0,28.32,0,302.11,0,0,0,0,0,110.14,0,0,0,0,0,3.15,0,0,0,0,3.15,2989.62,157.35,0,0,1409.84,0,6.29,3.15,9.44,157.35,0,25.18,12.59,0,0,0,0,0
 14-21,2,1,6,49,713,320,0,285,0,5,0,85,34,24,14,8,40,1,2,5,19,307,2,0,284,3320,161,25,75,126,0,61,3,721,73,156,1141,1220,0,0,36,0,11
 24-34,0.82,0.82,8.21,28.73,213.42,57.46,0,563.11,2.46,22.16,13.13,100.14,11.49,3.28,12.31,14.78,48.43,6.57,14.78,11.49,26.27,490.87,22.98,2.46,214.24,4149.43,39.4,66.49,65.67,0.82,0,112.46,0,3.28,22.98,32.01,190.44,1129.5,0,0,113.28,0,23.8
 36-46,0,0,4.83,0.81,72.51,16.92,0,1094.1,4.03,8.06,25.78,159.52,6.45,0,8.86,16.11,6.45,8.86,16.11,11.28,10.47,518.85,8.06,7.25,167.58,3977.59,29,43.51,31.42,0,0.81,82.98,1.61,3.22,16.11,13.7,3.22,1089.26,0,1.61,52.37,0.81,22.56
 48-58,0.57,0,1.72,2.3,67.71,15.49,0,1500.5,5.74,11.48,23.53,258.21,8.61,10.9,11.48,14.35,9.18,8.61,13.77,6.31,13.77,685.7,13.77,21.8,115.91,2745.66,14.35,32.13,24.67,0,1.15,56.81,0.57,0,7.46,8.61,0.57,681.68,0,2.87,44.18,1.15,23.53
 60-70,0.98,0,1.96,0,70.67,34.35,0,1757.91,5.89,11.78,20.61,284.64,28.46,6.87,9.82,20.61,10.8,14.72,16.69,10.8,6.87,659.58,7.85,18.65,71.65,2245.72,8.83,23.56,19.63,0,3.93,88.34,0,0,10.8,3.93,0,337.64,2.94,10.8,48.09,6.87,20.61
 72-82,0,0,17.67,1.96,95.22,113.87,2.94,1452.86,6.87,7.85,40.25,335.73,49.08,6.87,5.89,43.19,20.61,18.65,25.52,6.87,3.93,932.58,18.65,34.36,105.04,1847.49,14.72,52.03,51.05,0,5.89,87.37,0,0,7.85,2.94,0,155.1,12.76,16.69,97.18,23.56,10.8
 84-94,0,0,12.74,2.12,168.86,113.64,7.43,1104.52,15.93,24.43,36.11,226.21,78.59,6.37,9.56,54.16,33.99,25.49,24.43,11.68,8.5,657.4,11.68,28.68,88.15,1001.5,10.62,52.04,48.85,0,2.12,277.19,0,0,11.68,8.5,0,111.51,30.8,29.74,74.34,36.11,16.99
 96-106,0,0,17.49,1.09,167.21,127.86,2.19,797.78,10.93,19.67,24.04,264.47,72.13,1.09,24.04,74.31,41.53,24.04,31.69,19.67,9.84,519.1,24.04,19.67,92.89,841.49,19.67,62.29,69.94,0,8.74,210.92,1.09,0,14.21,8.74,0,52.46,28.41,19.67,78.68,25.14,19.67
108-118,0.77,0,6.89,2.3,161.62,101.11,8.43,696.26,9.19,36,28.34,198.38,70.47,0,7.66,55.15,30.64,30.64,25.28,21.45,6.13,400.6,13.02,17.62,89.62,1197.2,17.62,42.13,48.26,0,5.36,176.94,0,0,13.79,5.36,0,27.57,26.81,8.43,65.11,16.85,17.62
120,3.92,0,5.88,1.96,119.55,86.23,5.88,468.39,5.88,27.44,13.72,158.74,45.08,0,11.76,82.31,15.68,1.96,17.64,13.72,1.96,297.89,9.8,19.6,76.43,1052.4,23.52,35.28,45.08,0,5.88,141.1,0,1.96,17.64,1.96,0,35.28,15.68,11.76,54.87,5.88,7.84
