stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,263.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,202.28,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,15.77,0,34.17,0,0,57.83,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,449.51,13.14,0,0,155.09,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,3.15,59.79,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,638.83,28.32,0,0,283.23,0,0,3.15,3.15,18.88,0,12.59,0,0,0,0,0,0
 14-21,0,0,1,5,47,54,45,0,0,0,38,5,0,1,0,1,0,0,1,6,59,0,0,56,586,3,2,3,18,0,3,2,52,0,31,158,388,0,0,44,0,2
 24-34,0,0,1.64,1.64,20.52,9.85,90.29,0,0,4.1,45.97,0,0,4.1,0,1.64,1.64,2.46,1.64,5.75,144.47,0,0.82,96.86,871.75,2.46,0.82,10.67,0,0,4.93,0,0,0,8.21,29.55,299.61,0,0,132.16,0,4.1
 36-46,0,0,0.81,0,4.83,1.61,215.11,0,0.81,12.09,78.15,0.81,0.81,4.83,0,0,1.61,0.81,0,7.25,248.15,0,20.14,91.04,851.59,0,3.22,5.64,0,0.81,2.42,0,0.81,1.61,4.03,0.81,245.73,0,1.61,80.57,0,7.25
 48-58,0.57,0,0,0.57,3.44,1.72,357.48,2.3,4.02,17.21,170.99,0,0,8.03,0,1.15,2.87,1.15,0.57,12.62,290.92,0,37.87,63.69,409.12,0.57,2.3,3.44,0,2.87,1.72,0,0,0,4.02,0,162.39,0,2.3,73.45,0,12.62
 60-70,0,0,0,0,8.83,0,550.63,4.91,1.96,16.69,292.49,0.98,0,5.89,0.98,0.98,5.89,3.93,0,5.89,288.57,0,57.91,51.04,283.66,0,1.96,5.89,0,5.89,0,0,0,0.98,1.96,0,68.71,0,19.63,53.98,11.78,10.8
 72-82,0,0,0,0,10.8,0,342.6,1.96,0.98,14.72,396.59,0,0.98,7.85,0,0,10.8,2.94,0,7.85,301.37,0,33.38,45.16,248.36,0,0.98,11.78,0,0.98,0,0,0,1.96,0.98,0,34.36,1.96,21.6,128.6,26.5,14.72
 84-94,0,0,0,0,24.43,0,229.4,6.37,1.06,11.68,200.73,4.25,0,5.31,1.06,4.25,12.74,1.06,3.19,16.99,179.48,0,39.3,30.8,151.87,0,0,6.37,0,2.12,3.19,0,0,1.06,1.06,0,24.43,5.31,12.74,87.09,25.49,7.43
 96-106,0,0,0,0,24.04,0,174.86,14.21,1.09,9.84,241.52,3.28,0,8.74,0,2.19,7.65,1.09,0,6.56,177.04,0,16.39,34.97,139.88,0,2.19,7.65,0,5.46,1.09,0,0,0,2.19,0,12.02,9.84,6.56,118.03,31.69,13.11
108-118,0,0,0.77,0,16.85,1.53,124.85,4.6,2.3,6.89,202.21,1.53,0,3.06,1.53,2.3,13.79,0,0,20.68,113.36,0.77,16.09,22.21,115.66,0,3.06,3.83,0,4.6,0.77,0,0,0,0.77,0,5.36,10.72,3.83,85.79,10.72,12.26
120,0,0,0,0,33.32,1.96,78.39,1.96,0,5.88,188.14,3.92,0,0,0,1.96,11.76,1.96,0,1.96,107.79,0,7.84,9.8,133.27,0,1.96,1.96,0,0,0,0,0,0,0,0,11.76,7.84,1.96,45.08,15.68,3.92
