stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,1201.41,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,5.26,0,10.51,0,0,15.77,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,184.01,21.03,0,0,212.93,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,6.29,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,15.73,0,0,94.41,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,2,21,15,2,0,0,0,2,2,0,0,0,0,0,0,3,2,9,0,0,7,70,4,0,2,3,0,2,0,21,6,8,36,29,0,0,15,0,0
 24-34,0,0,0.82,0,14.78,2.46,12.31,0,1.64,1.64,4.93,0.82,0,2.46,0.82,0,0,0.82,0,0,30.37,0,0,12.31,162.53,5.75,1.64,0.82,0,0,6.57,0,0,0,1.64,9.03,36.12,0,0,27.09,0,0.82
 36-46,0,0,0,0,8.06,0,39.48,0,2.42,0,14.5,0,0,1.61,1.61,0,0,0,0,0.81,37.87,0,0.81,5.64,312.6,2.42,1.61,0.81,0,0,3.22,0,0,1.61,0,0,70.09,0,0,21.75,0,0.81
 48-58,0,0,0,0,3.44,0,70.58,1.15,0.57,2.3,17.21,0,0,1.72,0.57,0,0,0,0,1.15,35,0,0,8.61,269.11,0,0.57,0.57,0,0,2.87,0,0,0,0,0,57.38,0,0,12.05,0,1.72
 60-70,0,0,0,0,8.83,0,107.97,0,3.93,0,36.32,0,0,0.98,0.98,0,0,0.98,0.98,0,59.87,0,4.91,7.85,316.05,0,0.98,0.98,0,0,7.85,0,0,0.98,0,0,45.15,0,1.96,16.69,0,3.93
 72-82,0,0,0,0,2.94,0.98,41.23,0.98,1.96,2.94,39.27,0.98,0,1.96,2.94,0.98,0.98,0.98,1.96,0,62.83,0,0.98,7.85,220.87,0,0.98,3.93,0,0.98,2.94,0,0,1.96,0,0,26.5,0.98,0.98,17.67,0,2.94
 84-94,0,0,1.06,0,21.24,2.12,56.29,0,6.37,2.12,15.93,4.25,0,4.25,3.19,1.06,2.12,0,1.06,2.12,52.04,2.12,4.25,9.56,121.07,1.06,0,3.19,0,0,9.56,0,0,2.12,0,0,11.68,1.06,5.31,23.36,2.12,4.25
 96-106,0,0,2.19,0,14.21,1.09,38.25,0,4.37,3.28,20.76,3.28,0,1.09,7.65,2.19,0,0,0,1.09,36.06,0,2.19,8.74,84.15,0,1.09,2.19,0,0,6.56,0,0,1.09,0,0,4.37,2.19,0,21.86,1.09,2.19
108-118,0,0,0.77,0,16.85,0,15.32,0.77,8.43,0.77,13.79,0,0,0.77,5.36,1.53,1.53,0,0.77,0.77,35.23,0.77,3.83,5.36,117.96,0.77,0,1.53,0,0.77,6.13,0,0,0,0,0,7.66,0,2.3,13.02,0,4.6
120,0,0,0,0,15.68,0,13.72,0,5.88,0,9.8,0,0,0,1.96,1.96,0,0,0,0,25.48,0,0,5.88,72.51,1.96,1.96,1.96,0,0,7.84,0,0,0,0,0,3.92,0,1.96,1.96,0,0
