stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,619.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,300.35,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,23.66,0,34.17,0,0,0,39.43,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,315.45,31.54,0,0,170.87,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,50.35,0,6.29,0,40.91,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,472.05,15.73,0,0,151.05,0,0,3.15,3.15,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,12,1,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,8,115,5,1,1,2,0,2,0,9,2,0,11,39,0,0,0,0,0
 24-34,0,0,1.64,3.28,32.01,0,0,48.43,0,0,1.64,13.95,1.64,0,2.46,0,2.46,0,2.46,1.64,0,57.46,3.28,0,21.34,630.42,1.64,5.75,9.03,0,0,22.16,0,0,1.64,0,5.75,139.55,0,0,9.03,0,0.82
 36-46,0,0,0.81,0,9.67,2.42,0,50.76,0,0.81,4.03,31.42,0.81,0,3.22,0,0,0.81,4.03,2.42,0.81,77.34,2.42,2.42,16.11,912.82,3.22,2.42,8.06,0,0,19.34,0.81,0,1.61,0,0,161.13,0,0,7.25,0,0.81
 48-58,0,0,0.57,0,11.48,0,0,115.33,0.57,2.3,1.72,57.95,0.57,0,2.87,1.72,0,0,2.3,0,2.87,106.73,2.87,1.72,16.07,1282.45,0.57,2.3,7.46,0,0.57,9.18,0.57,0,1.15,1.15,0,177.88,0,0.57,4.59,0,3.44
 60-70,0.98,0,1.96,0,15.7,0.98,0,214.95,1.96,3.93,3.93,67.73,1.96,0,0.98,2.94,0,2.94,1.96,1.96,0,112.88,1.96,6.87,13.74,1644.05,0,1.96,4.91,0,0.98,15.7,0,0,0.98,0,0,188.45,0,0,1.96,1.96,1.96
 72-82,0,0,2.94,0,16.69,2.94,0,321.99,0,0.98,4.91,78.53,3.93,0,0.98,5.89,2.94,8.83,2.94,0.98,0,112.89,4.91,7.85,17.67,1415.56,0.98,2.94,11.78,0,0,8.83,0,0,0.98,0,0,96.2,2.94,5.89,12.76,1.96,0.98
 84-94,0,0,0,0,32.92,1.06,1.06,176.3,2.12,5.31,6.37,57.35,2.12,0,1.06,10.62,6.37,4.25,4.25,1.06,1.06,103.02,0,5.31,6.37,662.71,3.19,4.25,18.05,0,1.06,38.23,0,0,1.06,0,0,53.1,3.19,5.31,5.31,6.37,2.12
 96-106,0,0,5.46,0,26.23,0,0,154.09,0,2.19,2.19,44.81,2.19,0,2.19,16.39,2.19,1.09,10.93,2.19,0,74.31,4.37,6.56,7.65,533.31,3.28,4.37,8.74,0,0,24.04,2.19,0,6.56,0,0,33.88,3.28,2.19,4.37,4.37,1.09
108-118,0,0,3.06,0,26.81,3.06,0.77,111.83,0,0.77,3.83,36,3.83,0,0.77,8.43,3.83,3.83,9.96,3.06,0.77,60.51,4.6,2.3,3.83,587.49,3.83,3.83,16.85,0,0.77,16.85,0,0,3.06,0,0,23.74,3.06,0.77,5.36,4.6,1.53
120,0,0,1.96,0,37.24,1.96,0,111.71,0,0,1.96,23.52,1.96,0,1.96,15.68,0,1.96,7.84,5.88,1.96,66.63,3.92,3.92,3.92,779.99,3.92,3.92,9.8,0,1.96,7.84,0,0,0,1.96,0,21.56,0,7.84,3.92,7.84,0
