stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1594.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,478.11,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,44.69,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,0,0,0,6.29,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,5,0,0,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,1,4,1,0,0,6,0,0,2,0,0
 24-34,0,0,0.82,0,5.75,1.64,0,10.67,0,0.82,0.82,4.1,0.82,0,0.82,0,14.78,0.82,0,0,0,9.03,0,0,2.46,79.62,0.82,4.93,1.64,0,0,4.93,0,0,6.57,5.75,0.82,4.93,0,0,1.64,0,0
 36-46,0,0,0,0,1.61,0,0,16.92,0.81,0.81,1.61,7.25,0.81,0,0.81,1.61,4.83,0,1.61,0.81,0,12.89,0.81,0,4.83,99.9,0,4.03,2.42,0,0.81,7.25,0,0,0,13.7,0,16.92,0,0,1.61,0,0.81
 48-58,0,0,0,0,2.3,0,0,25.82,1.72,0,1.72,12.62,1.15,0,0.57,0.57,2.87,0,0.57,0.57,0.57,20.66,0,1.72,4.59,103.28,0,2.87,0.57,0,0,5.16,0,0,1.15,25.82,0,11.48,0,0,2.3,0,0.57
 60-70,0,0,0.98,0,4.91,0,0,61.84,13.74,0.98,0,25.52,7.85,0,0.98,0.98,0.98,0.98,0,5.89,0,52.02,0,0.98,4.91,145.27,0,1.96,1.96,0,0,4.91,0,0,4.91,12.76,0,9.82,0,0.98,0,0,0.98
 72-82,0,0,1.96,0,9.82,0,0,85.4,5.89,0,0,37.3,24.54,0.98,0,0.98,8.83,0,2.94,11.78,0.98,84.42,0.98,1.96,4.91,141.36,0,4.91,2.94,0,0,1.96,0,0,8.83,6.87,0,10.8,0.98,0.98,7.85,1.96,0.98
 84-94,0,0,3.19,0,25.49,3.19,1.06,66.91,3.19,3.19,2.12,22.3,52.04,0,1.06,7.43,10.62,0,0,27.61,0,54.16,2.12,3.19,5.31,89.21,0,3.19,5.31,0,0,12.74,0,0,16.99,16.99,0,4.25,1.06,5.31,7.43,1.06,1.06
 96-106,0,0,1.09,0,20.76,3.28,4.37,52.46,2.19,2.19,2.19,27.32,60.11,0,3.28,1.09,10.93,2.19,4.37,30.6,1.09,56.83,2.19,4.37,7.65,88.52,1.09,4.37,4.37,0,0,18.58,0,0,22.95,9.84,0,0,0,2.19,3.28,7.65,1.09
108-118,0,0,0.77,0,21.45,0,6.89,42.13,3.06,6.89,2.3,23.74,72,0,0.77,5.36,11.49,2.3,1.53,36,0.77,41.36,1.53,1.53,3.83,86.55,1.53,3.06,4.6,0,0,9.19,0,0,18.38,7.66,0,3.83,0.77,0,3.83,2.3,2.3
120,0,0,0,0,11.76,0,1.96,29.4,1.96,1.96,1.96,19.6,64.67,0,0,7.84,3.92,0,0,29.4,0,37.24,0,0,0,92.11,1.96,3.92,9.8,0,1.96,27.44,0,0,21.56,1.96,0,1.96,0,1.96,7.84,1.96,0
