stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,128.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.43,2.63,0,0,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.91,0,0,0,15.73,0,9.44,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,18,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,3,7,0,2,11,1,0,2,0,0,716,3,0,0,2,3,0,0,0,0,0
 24-34,0,0,0,1.64,24.63,0.82,0,13.13,0,5.75,0,3.28,4.1,1.64,0.82,0.82,58.28,0.82,9.03,1.64,0,8.21,28.73,0,8.21,114.1,0,17.24,0.82,0,0,1562.09,0,4.1,1.64,1.64,20.52,0,0,4.93,0,0.82
 36-46,0,0,0,0,38.67,0,0,10.47,0.81,15.31,0,2.42,4.83,0,0,0.81,47.53,0,11.28,0.81,0.81,6.45,34.64,0.81,2.42,153.08,0,22.56,0.81,0,0,1662.1,0,5.64,0,0.81,16.92,0,0,0.81,0,0
 48-58,0,0,0,0,45.9,0,0,44.18,0.57,34.43,1.15,5.16,2.3,14.35,0,1.15,22.95,0,16.64,0.57,1.15,12.62,25.82,0,2.3,99.84,0,17.79,1.72,0,0.57,1520.58,0,2.87,0,0,22.38,0,0,2.3,0,1.72
 60-70,0,0,0,0,91.28,0.98,0,55.95,0.98,45.15,1.96,7.85,3.93,12.76,0,2.94,36.32,0,38.28,0,0,33.37,24.54,1.96,1.96,125.63,0.98,24.54,2.94,0,0,1490.93,0,4.91,0,0,16.69,5.89,0,0.98,0,1.96
 72-82,0,0,0,0,186.52,2.94,0,56.94,0,61.84,0,6.87,13.74,10.8,0,5.89,78.53,0.98,69.7,0.98,0.98,29.45,49.08,0,2.94,99.15,2.94,29.45,4.91,0,0,1637.41,0,3.93,0,0,2.94,11.78,0.98,2.94,0.98,2.94
 84-94,0,0,1.06,0,353.66,4.25,0,32.92,0,182.67,1.06,13.81,21.24,14.87,0,5.31,156.12,0,104.08,2.12,0,19.12,56.29,1.06,1.06,64.78,2.12,105.14,2.12,0,0,4535.96,0,22.3,0,0,2.12,59.47,0,3.19,0,3.19
 96-106,0,0,6.56,0,657.89,21.86,4.37,51.36,0,232.78,6.56,25.14,83.06,2.19,3.28,22.95,202.18,2.19,158.46,5.46,0,49.18,99.45,2.19,6.56,142.07,0,148.63,7.65,0,0,4552.8,0,16.39,3.28,0,6.56,125.68,3.28,5.46,2.19,5.46
108-118,0,0,0,0,641.11,8.43,6.13,29.11,2.3,351.58,1.53,20.68,83.49,0,0.77,18.38,228.26,1.53,110.3,3.83,0.77,32.94,93.45,0.77,3.83,88.85,0.77,100.34,2.3,0,0,4343.78,0,16.09,0,0,0.77,157.79,0,5.36,2.3,0.77
120,0,0,0,0,466.43,9.8,1.96,17.64,0,213.62,0,3.92,52.91,0,0,21.56,103.87,0,74.47,3.92,0,17.64,48.99,1.96,3.92,86.23,1.96,52.91,5.88,0,0,2332.14,0,13.72,0,0,0,60.75,1.96,1.96,1.96,0
