stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,474.41,5824.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,306.48,3947.49,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,91.94,6.13,0,0,24.52,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,13.14,0,36.8,0,0,0,23.66,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,341.73,7.89,0,0,128.81,0,5.26,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,31.47,0,3.15,0,62.94,0,0,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,3.15,390.22,22.03,0,0,182.52,0,9.44,6.29,3.15,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,59,11,0,10,0,1,0,6,4,0,2,0,3,0,0,1,0,26,0,0,15,249,13,3,6,4,0,15,0,19,1,1,33,94,0,0,3,0,1
 24-34,0,0,0.82,0.82,28.73,3.28,0,64.85,0,2.46,1.64,18.06,0.82,0,5.75,1.64,7.39,0,1.64,0.82,8.21,48.43,0.82,0,22.16,728.92,6.57,12.31,9.85,0,0,38.58,0,0,4.93,0,6.57,200.29,0,0,20.52,0,4.1
 36-46,0,0,0,0,9.67,0.81,0,131.32,0,4.83,1.61,37.06,0.81,0,3.22,1.61,3.22,1.61,1.61,0,3.22,58.81,0,0,17.72,781.5,5.64,9.67,5.64,0.81,0.81,44.31,0,0,2.42,0,0,215.11,0,0,9.67,0,4.03
 48-58,0,0,0,0,10.9,2.87,0,276,1.72,3.44,8.61,58.53,1.15,0,1.15,1.72,1.72,1.15,3.44,0.57,5.74,103.86,2.87,1.72,17.21,666.19,2.3,6.89,5.16,0,1.15,32.13,0,0,1.72,0.57,0,184.77,0,0,8.03,0.57,8.61
 60-70,0,0,0,0,17.67,7.85,0,394.57,0.98,5.89,5.89,73.61,3.93,0,3.93,3.93,1.96,2.94,2.94,1.96,1.96,124.65,1.96,4.91,19.63,728.29,0.98,8.83,10.8,0,0.98,35.33,0,0,1.96,0,0,109.93,0,2.94,2.94,0,0.98
 72-82,0,0,2.94,0,25.52,32.39,0,399.54,0.98,2.94,8.83,104.06,5.89,0.98,3.93,6.87,2.94,0.98,3.93,0,0,185.53,1.96,6.87,9.82,647.9,0,11.78,19.63,0,0.98,25.52,0,0,0,0,0,41.23,3.93,3.93,21.6,7.85,3.93
 84-94,0,0,3.19,0,33.99,16.99,0,258.08,0,11.68,6.37,58.41,16.99,0,1.06,16.99,6.37,10.62,7.43,1.06,5.31,135.94,7.43,13.81,10.62,331.36,4.25,14.87,22.3,0,1.06,120.01,0,0,4.25,0,0,39.3,4.25,3.19,22.3,8.5,2.12
 96-106,0,0,3.28,1.09,37.16,18.58,0,206.55,4.37,8.74,2.19,56.83,21.86,0,5.46,16.39,8.74,4.37,16.39,2.19,4.37,107.1,8.74,8.74,10.93,301.63,2.19,16.39,29.51,1.09,1.09,125.68,0,0,1.09,1.09,0,13.11,5.46,4.37,24.04,8.74,7.65
108-118,0,0,3.83,0.77,48.26,19.15,5.36,170.81,0.77,8.43,6.13,54.38,14.55,0,2.3,14.55,4.6,9.19,8.43,7.66,5.36,102.64,4.6,2.3,18.38,328.6,3.83,12.26,17.62,0,0.77,75.06,0,0,2.3,1.53,0,16.85,9.96,1.53,11.49,5.36,9.96
120,0,0,5.88,0,31.36,21.56,0,188.14,3.92,11.76,3.92,45.08,19.6,0,0,25.48,7.84,7.84,3.92,0,0,76.43,5.88,7.84,23.52,341,5.88,11.76,25.48,0,0,78.39,0,1.96,1.96,0,0,5.88,3.92,1.96,17.64,1.96,3.92
