stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,368.98,1528.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,692.65,2862.54,0,42.91,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,631.35,6.13,0,0,190.02,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,312.82,84.12,0,985.77,0,2.63,0,178.75,0,0,0,0,0,207.67,0,0,0,0,0,0,0,0,0,0,0,1424.76,212.93,0,0,2407.9,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,125.88,0,534.98,0,34.62,0,462.6,0,0,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,3.15,3467.96,195.11,0,0,1139.2,0,0,6.29,3.15,371.34,0,31.47,0,0,0,0,0,0
 14-21,0,2,3,12,568,330,0,557,0,1,0,48,18,2,10,0,2,0,2,0,1,286,0,0,516,3273,109,9,88,141,0,4,1,303,95,209,1476,661,0,0,52,0,0
 24-34,1.64,0,4.1,2.46,151.04,18.06,0,257.75,0.82,3.28,13.13,39.4,1.64,0.82,15.6,0,1.64,0.82,8.21,4.1,0.82,444.9,0.82,0,295.51,3079.85,12.31,18.06,22.16,0,0,42.68,0,2.46,4.1,40.22,242.97,699.37,0,0,108.35,0,1.64
 36-46,0.81,0,0,0.81,53.98,0.81,0,116.02,1.61,0,15.31,42.7,0,0.81,13.7,0,0,2.42,3.22,2.42,0,551.08,3.22,1.61,211.09,2831.12,8.06,5.64,13.7,0,0.81,27.39,0,0.81,4.03,3.22,2.42,698.52,0,1.61,60.43,0,0.81
 48-58,0,0,2.3,0,60.25,0.57,0,263.95,3.44,1.72,17.21,93.53,0.57,1.72,22.95,2.3,1.15,2.3,0,1.72,1.72,777.51,0,5.16,149.76,2409.41,2.3,3.44,19.51,0,1.15,8.03,0,0,1.15,5.16,0,463.06,0,1.15,59.1,0,3.44
 60-70,0,0,1.96,0.98,34.35,0.98,0,322.92,5.89,0.98,17.67,70.67,0,0,13.74,3.93,1.96,2.94,0,3.93,1.96,730.25,0,6.87,78.52,2000.34,0.98,2.94,15.7,0,4.91,1.96,0,0,1.96,0.98,0,222.81,0,4.91,44.17,1.96,1.96
 72-82,0,0,0.98,0,40.25,2.94,0,312.17,2.94,0.98,23.56,91.29,0.98,0.98,24.54,2.94,7.85,7.85,0.98,2.94,4.91,916.87,0,20.61,66.75,1782.7,0,3.93,28.47,0.98,4.91,8.83,0,0,3.93,3.93,0,139.4,3.93,14.72,92.28,6.87,0
 84-94,0,0,4.25,0,63.72,3.19,0,265.51,0,3.19,16.99,72.22,4.25,2.12,11.68,2.12,4.25,10.62,0,6.37,0,577.75,0,18.05,48.85,849.63,1.06,3.19,24.43,0,6.37,3.19,0,0,1.06,1.06,0,106.2,4.25,14.87,65.85,2.12,0
 96-106,0,0,4.37,0,67.76,6.56,0,189.06,3.28,4.37,18.58,72.13,3.28,1.09,24.04,2.19,9.84,12.02,0,4.37,3.28,486.32,0,9.84,28.41,755.16,2.19,7.65,38.25,1.09,14.21,3.28,0,0,3.28,0,0,56.83,6.56,14.21,71.04,10.93,1.09
108-118,0.77,0,0.77,0,49.79,3.06,2.3,148.6,0.77,3.06,19.15,52.85,4.6,0,7.66,3.83,14.55,19.15,2.3,5.36,6.13,413.62,0,9.96,35.23,807.32,0,5.36,31.4,0,9.19,3.83,0,0,1.53,0,0,31.4,10.72,9.19,49.79,9.19,2.3
120,0,0,0,0,50.95,5.88,0,121.51,1.96,3.92,7.84,48.99,0,0,13.72,3.92,3.92,15.68,1.96,7.84,0,290.05,1.96,13.72,19.6,795.67,0,1.96,19.6,0,13.72,9.8,0,0,0,0,0,33.32,1.96,3.92,33.32,9.8,0
