stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,408.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,190.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,7.89,0,13.14,0,0,0,42.06,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,184.01,7.89,0,0,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,9.44,0,0,0,28.32,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,387.08,6.29,0,0,141.61,0,0,0,3.15,22.03,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,8,76,38,0,91,0,0,0,7,1,3,0,0,2,0,0,0,2,69,0,0,48,649,3,0,4,11,0,2,1,105,5,3,151,150,0,0,0,0,2
 24-34,0.82,0.82,0,5.75,30.37,4.93,0,160.89,0,1.64,2.46,9.85,1.64,0.82,3.28,2.46,5.75,3.28,4.93,1.64,4.93,111.64,0.82,0.82,20.52,925.93,1.64,3.28,4.93,0,0.82,6.57,0,0.82,3.28,4.1,55,216.71,0,0,14.78,0,3.28
 36-46,0,0,0.81,0,8.06,1.61,0,152.27,0,0,1.61,28.2,0.81,0,4.03,0.81,2.42,4.03,0.81,3.22,1.61,81.37,0,0.81,30.62,762.16,1.61,6.45,3.22,0,0.81,6.45,0.81,0.81,0.81,2.42,0.81,170.8,0,0,4.03,0,4.03
 48-58,0.57,0,0,0.57,6.31,0,0,259.36,1.72,0,2.87,47.63,2.87,0,2.3,0,1.15,2.87,1.72,0.57,0,91.81,1.15,5.16,23.53,628.32,1.15,1.15,5.74,0,0,2.87,0,0,0.57,2.87,0,109.02,0,1.15,4.59,0,1.15
 60-70,0,0,0,0,12.76,1.96,0,330.77,3.93,1.96,2.94,61.84,3.93,0,2.94,2.94,1.96,0.98,0.98,4.91,0.98,82.45,0,5.89,12.76,617.38,0.98,1.96,0.98,0,0.98,5.89,0,0,2.94,0,0,86.37,0,1.96,4.91,0.98,0.98
 72-82,0,0,1.96,0,17.67,4.91,0,240.51,2.94,0,5.89,70.68,5.89,0,0,5.89,0.98,0.98,2.94,5.89,0,133.51,1.96,3.93,25.52,448.62,0.98,3.93,7.85,0,0,10.8,0,0,1.96,0.98,0,31.41,0.98,0.98,9.82,2.94,4.91
 84-94,0,0,2.12,0,33.99,9.56,2.12,217.72,1.06,2.12,7.43,40.36,9.56,1.06,0,14.87,6.37,2.12,2.12,5.31,2.12,98.77,3.19,6.37,33.99,306.93,3.19,2.12,6.37,0,4.25,31.86,0,0,4.25,1.06,0,26.55,0,3.19,12.74,1.06,2.12
 96-106,0,0,3.28,0,26.23,12.02,2.19,125.68,3.28,5.46,13.11,71.04,7.65,0,0,8.74,8.74,2.19,2.19,8.74,1.09,135.51,3.28,4.37,31.69,240.43,2.19,4.37,10.93,0,4.37,15.3,0,0,2.19,0,0,17.49,1.09,1.09,24.04,3.28,2.19
108-118,0,0,1.53,0,61.28,8.43,5.36,127.92,0.77,7.66,7.66,55.15,8.43,0,0.77,16.85,4.6,6.89,3.83,6.13,0.77,120.26,3.06,3.83,45.96,330.9,3.83,10.72,5.36,0,1.53,28.34,0.77,0,3.83,0.77,0,8.43,6.13,0.77,12.26,3.06,7.66
120,1.96,0,0,0,78.39,15.68,3.92,84.27,1.96,5.88,3.92,39.2,5.88,0,0,3.92,3.92,1.96,0,9.8,0,109.75,1.96,1.96,62.71,227.34,3.92,3.92,5.88,0,0,37.24,0,0,0,0,0,9.8,0,0,15.68,0,1.96
