stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,316.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,0,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,3.15,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,3.15,0,0,6.29,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,11,4,0,8,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,6,89,0,0,0,1,0,3,7,1,1,7,30,0,0,0,0,0
 24-34,0,0,0.82,0,12.31,0.82,0,19.7,0.82,0,0.82,13.13,0,0,0,0,0,0,0,0.82,0,23.8,0,0,9.85,455.58,4.1,0.82,2.46,0,0,10.67,0,0.82,0,1.64,42.68,0,0,0.82,0,0
 36-46,0,0,0,0,5.64,0,0,44.31,0,0.81,0,15.31,0,0,0.81,0,1.61,0,0.81,0,0,30.62,0,0.81,4.83,467.29,2.42,1.61,1.61,0,0,4.83,0,0,0,0,43.51,0,0,2.42,0,0
 48-58,0,0.57,0,0,4.59,0,0,47.63,0,0.57,1.15,21.8,0,0,0,0.57,0,1.15,0.57,0.57,1.15,35.58,0,1.72,4.59,317.89,0.57,1.15,0,0,0,2.87,0,0,0,0,40.17,0,0,3.44,0,1.15
 60-70,0,0,0,0,6.87,0.98,0,48.09,0,0,0.98,27.48,0.98,0,0,0,0,0,0,0,0,32.39,0,1.96,2.94,258.14,0,2.94,0.98,0,0,5.89,0,0,0,0,23.56,0,0,2.94,0,0
 72-82,0,0,0,0,10.8,1.96,0,63.81,0,0,1.96,31.41,1.96,0,0.98,0.98,0.98,0,2.94,0.98,0.98,53.01,0,1.96,6.87,321.99,0,0.98,3.93,0,0,3.93,0,0.98,0,0,15.71,0,0.98,5.89,0.98,0.98
 84-94,0,0,1.06,0,16.99,5.31,0,60.54,0,0,1.06,31.86,2.12,0,2.12,6.37,3.19,0,0,0,0,53.1,0,1.06,8.5,215.59,0,3.19,3.19,0,1.06,7.43,0,0,0,0,6.37,0,1.06,2.12,0,1.06
 96-106,0,0,0,0,10.93,4.37,2.19,61.2,1.09,1.09,0,38.25,4.37,0,1.09,3.28,2.19,0,1.09,1.09,0,42.62,1.09,1.09,3.28,208.73,1.09,2.19,3.28,0,0,18.58,0,1.09,0,0,6.56,1.09,2.19,1.09,0,0
108-118,0,0,0,0,13.02,3.06,0,28.34,0.77,4.6,1.53,36,1.53,0,0.77,1.53,0,0.77,3.06,2.3,0,37.53,0.77,0,3.83,278.04,0.77,1.53,6.89,0,0.77,9.19,0,1.53,0,0,2.3,0,1.53,3.06,0.77,2.3
120,0,0,0,0,23.52,1.96,0,35.28,0,5.88,1.96,35.28,0,0,0,3.92,0,0,0,1.96,1.96,48.99,0,1.96,0,262.61,1.96,1.96,3.92,0,0,3.92,0,0,0,0,11.76,5.88,0,5.88,3.92,1.96
