stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,408.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,190.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,2.63,0,0,0,2.63,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,47.32,2.63,0,0,7.89,0,5.26,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,6.29,0,0,0,0,0,44.06,0,0,0,0,0,0,0,0,0,0,0,62.94,18.88,0,0,18.88,0,6.29,3.15,3.15,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,63,3,0,9,0,0,0,0,0,16,2,1,5,0,0,0,0,15,0,0,13,86,38,1,0,2,0,19,4,3,1,0,11,49,0,0,6,0,0
 24-34,0,0,0,0.82,29.55,0.82,0,31.19,0,7.39,2.46,5.75,0.82,0,0.82,5.75,13.95,2.46,0.82,0.82,8.21,49.25,4.93,0,32.01,324.24,13.95,8.21,4.93,0,0,64.85,0,0,3.28,0,4.93,117.38,0,0,22.98,0,8.21
 36-46,0,0,0.81,0,8.06,0.81,0,42.7,0.81,7.25,14.5,10.47,0,0,1.61,4.03,2.42,4.03,0,0,13.7,62.84,8.06,0,21.75,460.84,6.45,11.28,4.03,0,0,53.17,0.81,0,0.81,0,0,139.38,0,0,9.67,0,7.25
 48-58,0,0,0.57,0,14.35,0.57,0,137.71,0,4.02,12.05,37.87,0.57,0.57,0,4.59,1.72,1.72,1.72,0,4.02,141.73,7.46,2.87,21.23,580.69,4.59,4.59,4.02,0,0,33.28,0.57,0,0.57,0,0,149.76,0,0.57,13.2,0,8.61
 60-70,0,0,0.98,0,14.72,0.98,0,331.75,2.94,6.87,12.76,53,2.94,0.98,0.98,6.87,2.94,7.85,0.98,1.96,1.96,253.23,6.87,7.85,19.63,718.47,4.91,8.83,5.89,0,0.98,46.13,0.98,0,3.93,0.98,0,116.8,0.98,4.91,11.78,0.98,0.98
 72-82,0,0,1.96,0.98,29.45,2.94,2.94,401.5,0,2.94,22.58,43.19,8.83,0,4.91,15.71,6.87,1.96,3.93,0,2.94,322.97,13.74,3.93,32.39,710.72,3.93,12.76,5.89,0,0,28.47,0,0,1.96,0,0,53.01,3.93,8.83,24.54,3.93,3.93
 84-94,0,0,7.43,0,40.36,3.19,8.5,270.82,2.12,6.37,14.87,21.24,26.55,2.12,3.19,23.36,10.62,7.43,3.19,4.25,4.25,271.88,13.81,7.43,21.24,346.22,19.12,7.43,7.43,0,1.06,86.03,0,0,2.12,0,0,32.92,5.31,5.31,20.18,1.06,2.12
 96-106,0,0,3.28,0,59.01,8.74,14.21,163.93,0,7.65,12.02,43.71,36.06,0,3.28,31.69,7.65,7.65,4.37,12.02,1.09,161.74,12.02,2.19,21.86,295.07,6.56,15.3,7.65,0,3.28,57.92,0,0,1.09,0,0,5.46,8.74,4.37,28.41,8.74,1.09
108-118,0,0,2.3,0,44.43,3.06,25.28,135.58,1.53,12.26,8.43,25.28,23.74,0,1.53,37.53,8.43,8.43,6.89,7.66,0.77,111.83,5.36,2.3,18.38,307.92,7.66,10.72,6.13,0,0,49.02,0,0,4.6,0,0,13.79,6.13,4.6,16.09,4.6,6.89
120,0,0,1.96,1.96,66.63,9.8,9.8,139.14,1.96,13.72,5.88,47.03,23.52,0,1.96,37.24,0,3.92,3.92,3.92,1.96,94.07,5.88,3.92,13.72,244.97,13.72,11.76,3.92,0,0,68.59,0,0,7.84,0,0,15.68,5.88,7.84,21.56,1.96,1.96
