stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,527.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,140.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,7.89,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,99.89,2.63,0,0,18.4,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,3.15,9.44,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,141.61,6.29,0,0,53.5,0,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,12,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,4,43,1,0,1,2,0,2,1,9,0,0,9,21,0,0,1,0,1
 24-34,0.82,0,0,0.82,8.21,1.64,14.78,0,2.46,0,2.46,0,0,0,0.82,2.46,0,4.1,0,0.82,14.78,0,0,3.28,93.58,0,1.64,0.82,0,0,13.95,0,0,1.64,0,0.82,25.45,0,0,5.75,0,0.82
 36-46,0,0,0,0,2.42,0,46.73,0,0,0.81,3.22,0,0,0.81,0,3.22,0,0,0,0.81,17.72,0,1.61,4.83,137.77,1.61,4.83,2.42,0,0,10.47,0,0.81,0.81,0,0,32.23,0,0,2.42,0,0.81
 48-58,0,0,0,0,4.02,0,103.86,1.72,0.57,0.57,16.64,0,0,1.15,1.15,0,0,1.15,0.57,0.57,25.25,0.57,1.15,4.02,122.79,0.57,0,1.15,0,0,4.02,0,0,0,0.57,0,30.41,0,0,2.3,0,1.15
 60-70,0,0,0,0,4.91,0.98,217.9,1.96,0,0,13.74,0.98,0,0.98,4.91,0,1.96,0.98,0,0,44.17,0,0,5.89,130.54,0,2.94,0,0,0,7.85,0,0,0,0.98,0,12.76,0,0,2.94,0,0
 72-82,0,0,0,0,7.85,1.96,173.75,0.98,0,0,20.61,2.94,0.98,0,2.94,0,0,0.98,0.98,0.98,54.97,0,3.93,4.91,86.39,0.98,5.89,3.93,0,0,11.78,0,0,0.98,0,0,10.8,0,0,4.91,2.94,0.98
 84-94,0,0,0,0,11.68,3.19,138.06,0,1.06,3.19,10.62,1.06,0,1.06,4.25,3.19,2.12,2.12,1.06,0,32.92,1.06,3.19,2.12,44.61,1.06,1.06,6.37,0,1.06,25.49,0,0,2.12,1.06,0,6.37,1.06,1.06,5.31,2.12,1.06
 96-106,0,0,0,0,8.74,3.28,102.73,2.19,4.37,3.28,15.3,5.46,0,0,7.65,1.09,4.37,3.28,0,0,30.6,1.09,0,2.19,36.06,1.09,4.37,3.28,0,1.09,18.58,0,0,0,0,0,2.19,2.19,1.09,6.56,3.28,1.09
108-118,0,0,0.77,0,10.72,3.06,69.7,1.53,1.53,0.77,8.43,3.83,0,1.53,5.36,2.3,9.19,0.77,0.77,0.77,16.09,0,1.53,6.13,57.45,0.77,2.3,1.53,0,0,12.26,0,0,1.53,2.3,0,2.3,0.77,0.77,4.6,1.53,3.06
120,0,0,0,0,11.76,1.96,43.12,1.96,1.96,0,11.76,7.84,0,0,11.76,1.96,7.84,5.88,1.96,0,13.72,1.96,1.96,1.96,72.51,1.96,1.96,3.92,0,0,13.72,0,0,1.96,0,0,5.88,3.92,0,9.8,0,1.96
