stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,830.21,11741.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.01,0,0,0,0,0,0,0,0,0,0,0
  5-6,441.33,5020.17,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,91.94,18.39,0,0,49.04,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,31.54,0,28.92,0,0,0,63.09,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,678.21,23.66,0,0,231.33,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,28.32,0,3.15,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.7,9.44,0,0,31.47,0,12.59,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,1,0,3,2,813,27,0,7,0,2,0,0,2,2,4,28,57,0,0,0,2,41,10,0,28,79,15,8,5,1,0,198,0,8,6,3,14,14,0,0,21,0,0
 24-34,0,0,4.1,3.28,717.43,23.8,0,22.16,0,59.1,2.46,1.64,4.93,0,13.13,109.17,130.52,0,22.98,1.64,4.1,147.75,45.97,0,74.7,196.18,21.34,90.29,13.13,0,0,886.52,0,1.64,24.63,0.82,3.28,28.73,0,0,104.25,0,8.21
 36-46,0,0,0.81,0,399.61,20.95,0,28.2,0,76.54,7.25,4.83,2.42,0.81,8.86,135.35,61.23,0.81,24.17,1.61,20.14,166.77,35.45,4.83,57.2,155.49,20.95,95.07,12.09,0,0.81,1024.01,0,0,26.59,2.42,0,22.56,0,0.81,70.9,0,32.23
 48-58,0.57,0,0.57,0.57,422.89,17.79,0,45.9,0,141.73,11.48,12.62,5.16,9.18,8.03,148.04,32.13,1.72,29.84,1.72,18.94,201.41,32.71,8.03,35.58,131.98,8.61,67.71,16.64,0,0.57,1019.08,0,0,14.92,0,0,21.8,0,1.72,56.23,0,62.54
 60-70,0,0,2.94,0.98,472.11,14.72,0,67.73,0,106.99,9.82,24.54,40.24,1.96,3.93,175.69,46.13,4.91,41.22,5.89,19.63,292.49,27.48,15.7,13.74,100.12,6.87,64.78,18.65,0,2.94,810.74,0,0,14.72,0,0,11.78,8.83,6.87,55.95,4.91,71.65
 72-82,0,0,31.41,2.94,815.76,33.38,0,135.47,2.94,143.32,32.39,69.7,210.08,3.93,9.82,236.58,120.74,11.78,78.53,5.89,16.69,702.87,53.01,40.25,69.7,215.97,16.69,139.4,71.66,0,9.82,679.31,0,0,19.63,1.96,0,9.82,51.05,25.52,127.62,27.49,83.44
 84-94,1.06,0,30.8,8.5,1514.47,46.73,1.06,200.73,4.25,296.31,22.3,46.73,458.8,2.12,10.62,336.67,208.16,24.43,121.07,9.56,35.05,474.73,54.16,38.23,37.17,130.63,23.36,161.43,83.9,0,4.25,1937.16,0,0,58.41,0,0,2.12,196.48,28.68,151.87,26.55,80.71
 96-106,0,0,32.79,16.39,1675.33,93.98,4.37,253.54,5.46,275.4,16.39,122.4,763.9,1.09,17.49,398.89,272.12,33.88,175.95,29.51,28.41,593.42,73.22,45.9,52.46,331.13,20.76,260.1,167.21,0,13.11,1395.57,1.09,0,53.55,1.09,0,14.21,248.08,21.86,227.31,49.18,86.33
108-118,1.53,0,19.15,23.74,1515.84,104.17,6.13,189.19,3.06,330.13,27.57,98.04,873.2,0,10.72,292.6,281.11,49.79,127.92,31.4,32.17,570.64,67.4,29.87,51.32,327.83,23.74,168.51,154.72,0,16.85,1521.97,0,0,55.15,1.53,0,13.02,261.19,19.15,168.51,30.64,102.64
120,5.88,0,7.84,7.84,923.06,174.42,3.92,101.91,3.92,221.46,13.72,70.55,499.75,0,23.52,380.2,141.1,9.8,74.47,19.6,19.6,388.04,52.91,25.48,54.87,244.97,25.48,103.87,103.87,0,23.52,717.28,0,0,41.16,1.96,0,3.92,94.07,21.56,139.14,33.32,33.32
