stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,25.18,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,409.11,0,0,0,22.03,0,0,0,3.15,0,0,3.15,0,0,0,0,0
 14-21,1,0,3,8,88,14,0,31,0,1,0,9,3,0,3,0,5,0,0,2,0,37,1,0,43,657,5,0,11,2,0,46,5,10,2,15,195,0,0,1,0,0
 24-34,0,0,0.82,3.28,62.39,5.75,0,123.95,0.82,5.75,5.75,39.4,6.57,2.46,4.1,1.64,16.42,0.82,9.03,2.46,8.21,163.35,4.93,0.82,68.13,2181.01,11.49,13.95,24.63,0,0,106.71,0,10.67,4.1,4.1,522.89,0,0,18.88,0,3.28
 36-46,0,0,0,0,29.81,1.61,0,330.32,9.67,4.83,6.45,77.34,4.03,0.81,0.81,1.61,7.25,0,8.86,0.81,2.42,221.56,3.22,1.61,50.76,3017.23,6.45,7.25,18.53,0,0.81,94.26,0.81,4.03,4.03,0,687.24,0,0.81,17.72,0,2.42
 48-58,0,0,0,0,28.12,0.57,0,615.12,4.02,6.31,9.18,126.81,4.02,1.15,4.02,2.87,5.74,2.3,4.59,0.57,2.87,247.88,4.59,3.44,43.04,2469.08,6.31,5.74,13.2,0,0,66.56,0,4.02,4.59,0,530.2,0,1.15,13.2,0,5.74
 60-70,0,0,1.96,0,41.22,0.98,0,952.08,1.96,5.89,12.76,117.78,1.96,0.98,2.94,3.93,5.89,0.98,6.87,0,2.94,286.6,1.96,9.82,37.3,2387.06,2.94,7.85,12.76,0,0.98,88.34,0.98,5.89,3.93,0,384.76,0,3.93,15.7,1.96,2.94
 72-82,0,0,4.91,0,48.1,4.91,0,880.55,4.91,3.93,16.69,149.21,11.78,0.98,4.91,8.83,12.76,2.94,14.72,0.98,3.93,390.7,2.94,8.83,37.3,1756.19,0,11.78,20.61,0,0.98,83.44,0,2.94,2.94,0,171.79,6.87,7.85,30.43,5.89,4.91
 84-94,0,0,6.37,0,66.91,3.19,0,643.59,6.37,22.3,5.31,116.82,12.74,2.12,5.31,24.43,19.12,9.56,13.81,2.12,6.37,296.31,6.37,11.68,39.3,949.46,8.5,6.37,29.74,0,1.06,284.63,0,9.56,6.37,0,115.76,10.62,7.43,19.12,10.62,8.5
 96-106,0,0,3.28,0,83.06,8.74,2.19,460.09,7.65,16.39,12.02,99.45,14.21,0,2.19,20.76,12.02,6.56,12.02,1.09,6.56,190.16,7.65,8.74,24.04,720.19,4.37,14.21,33.88,0,2.19,260.1,0,1.09,2.19,0,43.71,9.84,7.65,24.04,12.02,8.74
108-118,0,0,0.77,0,67.4,4.6,4.6,335.49,5.36,19.92,5.36,90.38,24.51,0,3.06,16.09,13.79,10.72,12.26,7.66,4.6,180,5.36,6.89,20.68,816.52,1.53,9.96,18.38,0.77,3.06,169.28,0,5.36,5.36,0,27.57,9.19,3.06,16.85,6.89,6.89
120,0,0,0,0,62.71,5.88,1.96,297.89,7.84,17.64,13.72,78.39,29.4,0,3.92,15.68,13.72,3.92,13.72,0,1.96,133.27,5.88,1.96,33.32,801.55,11.76,1.96,37.24,0,1.96,162.66,0,11.76,1.96,0,15.68,5.88,1.96,17.64,11.76,1.96
