stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,1396.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,1544.67,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,42.06,0,21.03,0,0,126.18,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,1177.66,23.66,0,0,402.19,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,22.03,0,0,141.61,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,761.57,0,0,0,343.02,0,0,3.15,3.15,12.59,0,6.29,3.15,0,0,0,0,0
 14-21,0,4,1,25,284,23,366,0,0,0,59,9,0,1,0,1,1,2,0,0,140,0,0,145,2529,17,2,32,15,0,1,0,472,10,5,306,831,0,0,2,0,0
 24-34,0,0,3.28,5.75,54.18,0.82,106.71,0,4.1,4.1,68.13,1.64,0,0.82,0,0.82,0,7.39,0.82,0.82,172.38,0,0.82,107.53,1591.64,9.03,0.82,19.7,0,0,0,0,0.82,2.46,0.82,38.58,504.01,0,0,9.85,0,0
 36-46,0,0,0,1.61,29.81,0,88.62,0,1.61,4.03,123.27,1.61,0,2.42,0,0,0.81,8.06,0,0,276.34,0,5.64,82.98,1205.28,4.03,0,8.06,0,0.81,0.81,0,0,0.81,0,0.81,537.38,0,0.81,2.42,0,0.81
 48-58,0,0,0.57,0,8.61,0.57,53.94,0,2.3,6.31,125.09,0,0,1.72,0,0,0.57,7.46,0,0,220.34,0,5.16,37.87,264.52,2.3,0.57,10.9,0,0,0,0,0,0.57,0,0.57,170.42,0,0.57,2.3,0,0
 60-70,0,0,0.98,0,13.74,0.98,67.73,0,0.98,6.87,142.32,0.98,0,0.98,0,0,0,9.82,0,0,290.53,0,2.94,37.3,128.58,2.94,0,9.82,0,0.98,0,0,0,0.98,0,0,64.78,0,0.98,0,0.98,0
 72-82,0,0,0.98,0,6.87,0,34.36,0,3.93,12.76,142.34,0,0,0,0,0.98,0,16.69,0,0,321.99,0,3.93,31.41,79.51,0.98,0.98,17.67,0,0.98,0,0,0,0,0,0,28.47,0.98,0.98,2.94,0.98,0
 84-94,0,0,0,0,15.93,1.06,50.98,1.06,2.12,7.43,97.71,1.06,0,1.06,0,4.25,1.06,9.56,0,0,260.2,0,2.12,32.92,88.15,2.12,0,16.99,0,0,0,0,0,1.06,0,0,25.49,2.12,4.25,0,6.37,0
 96-106,0,0,0,0,25.14,0,37.16,1.09,1.09,6.56,101.63,1.09,0,1.09,2.19,4.37,0,21.86,1.09,0,256.82,0,7.65,28.41,83.06,2.19,3.28,20.76,0,6.56,0,1.09,0,1.09,0,0,10.93,2.19,5.46,2.19,2.19,1.09
108-118,0,0,0.77,0,15.32,0,42.13,0,2.3,9.19,98.81,2.3,0,0.77,0.77,0.77,0,8.43,0.77,0,224.43,0.77,1.53,30.64,98.81,1.53,1.53,27.57,0,2.3,0,0,0,0.77,0,0,14.55,0.77,1.53,0.77,3.83,1.53
120,1.96,0,0,0,21.56,0,35.28,0,1.96,1.96,66.63,1.96,0,0,1.96,0,0,3.92,0,1.96,137.18,0,5.88,13.72,97.99,3.92,1.96,31.36,0,3.92,0,0,0,0,0,0,5.88,0,0,0,5.88,0
