stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,342.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,214.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,7.89,0,13.14,0,0,0,13.14,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,113.03,52.57,0,0,63.09,0,5.26,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,15.73,0,6.29,0,12.59,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,311.55,103.85,0,0,132.17,0,6.29,3.15,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,1,4,290,27,0,35,0,0,0,2,4,1,4,0,10,0,0,1,2,112,0,0,113,185,102,1,5,11,0,35,2,60,16,10,215,93,0,0,5,0,1
 24-34,0,0,4.1,4.1,107.53,2.46,0,29.55,1.64,9.03,0,10.67,1.64,0.82,7.39,4.93,29.55,0,5.75,1.64,3.28,86.19,5.75,0,74.7,166.63,20.52,7.39,8.21,0,0.82,164.99,0.82,0,10.67,2.46,16.42,61.56,0,0,33.66,0,4.93
 36-46,0,0,0,0.81,62.84,1.61,0,33.84,0,14.5,8.86,18.53,2.42,0,12.09,6.45,23.36,2.42,8.06,1.61,3.22,145.83,5.64,6.45,56.4,220.75,15.31,13.7,6.45,0,0,175.64,1.61,0,2.42,4.03,0.81,74.93,0,0,25.78,0,4.03
 48-58,0,0,1.15,0,43.04,4.02,0,88.94,2.3,16.64,5.16,46.48,1.15,8.03,6.31,7.46,11.48,1.15,5.74,1.15,2.3,131.98,3.44,5.74,22.95,214.03,9.18,13.2,3.44,0,1.72,99.84,0,0,5.16,2.87,0,80.91,0,1.72,14.92,0.57,2.87
 60-70,0,0,0.98,0,88.34,10.8,0,319.98,1.96,44.17,18.65,171.77,4.91,2.94,11.78,12.76,28.46,5.89,11.78,2.94,6.87,359.24,11.78,11.78,43.19,398.5,16.69,16.69,15.7,0,4.91,172.75,0,0,6.87,3.93,0,126.62,0,7.85,16.69,2.94,14.72
 72-82,0,0,9.82,0,122.71,66.75,0.98,355.36,2.94,34.36,18.65,266.03,19.63,7.85,16.69,56.94,52.03,4.91,16.69,2.94,5.89,496.72,24.54,16.69,40.25,398.55,10.8,34.36,34.36,0,3.93,305.3,0.98,0,13.74,4.91,0,83.44,3.93,15.71,64.79,11.78,16.69
 84-94,0,0,5.31,0,257.01,40.36,4.25,293.12,4.25,92.4,21.24,154,41.42,4.25,11.68,59.47,83.9,11.68,15.93,8.5,11.68,372.78,24.43,16.99,32.92,263.39,13.81,23.36,32.92,0,5.31,786.97,0,0,25.49,8.5,0,59.47,13.81,8.5,38.23,15.93,12.74
 96-106,0,0,10.93,0,405.45,60.11,6.56,286.33,8.74,104.91,13.11,210.92,73.22,1.09,13.11,89.61,142.07,18.58,27.32,10.93,10.93,395.61,37.16,20.76,50.27,315.83,18.58,42.62,54.64,0,8.74,1095.03,1.09,0,20.76,4.37,0,42.62,51.36,14.21,73.22,27.32,19.67
108-118,0,0,13.02,4.6,456.51,36,18.38,258.13,13.02,180,14.55,206.04,82.72,0,11.49,84.26,153.96,34.47,23.74,27.57,11.49,380.68,46.72,17.62,45.96,365.36,30.64,27.57,60.51,0,7.66,1013.37,0,0,19.92,12.26,0,27.57,78.89,13.79,53.62,11.49,43.66
120,1.96,0,11.76,1.96,474.27,72.51,5.88,252.81,19.6,152.86,9.8,170.5,86.23,0,9.8,97.99,92.11,15.68,27.44,11.76,3.92,341,37.24,27.44,72.51,464.47,37.24,21.56,54.87,1.96,7.84,962.25,0,0,33.32,5.88,0,39.2,45.08,3.92,66.63,17.64,17.64
