stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,263.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,214.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,10.51,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.32,7.89,0,0,52.57,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,125.88,0,0,0,53.5,0,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,16,3,5,0,0,0,2,1,0,0,0,0,0,0,0,1,9,0,0,8,82,0,2,1,2,0,4,0,14,1,0,24,47,0,0,1,0,1
 24-34,0,0,0.82,0.82,6.57,0,9.85,0,0,0,4.1,0,0,0,0,0.82,0,1.64,0.82,0,10.67,0,0,3.28,77.16,0.82,0.82,0.82,0,0,4.93,0,0,0,0,3.28,21.34,0,0,1.64,0,5.75
 36-46,0,0,0,0,1.61,0,16.92,0.81,1.61,1.61,8.06,0,0,1.61,0.81,0,0,0,0,0.81,10.47,0,0.81,4.03,73.32,0.81,0.81,0,0,0,2.42,0,0,0,0,0,12.89,0,0.81,0,0,5.64
 48-58,0,0,0.57,0,2.3,0,25.25,0,0.57,0,3.44,0,0,0,1.15,0,0,0,0.57,0,20.08,0,0.57,1.72,49.92,0.57,1.15,2.3,0,0,1.15,0,0,0,0,0,10.9,0,0,1.15,0,2.3
 60-70,0,0,0,0,1.96,0,36.32,0,0.98,0,9.82,0,0,0,1.96,0,1.96,0,0,0,22.58,0,0.98,5.89,37.3,0.98,0,0.98,0,0.98,0.98,0,0,0.98,0,0,8.83,0,0,0,0.98,0
 72-82,0,0,0.98,0,1.96,2.94,18.65,0,0,1.96,9.82,1.96,0,0,2.94,0.98,0,0.98,0,0,27.49,0,1.96,4.91,37.3,0.98,3.93,3.93,0,0,3.93,0,0,0,0,0,2.94,0.98,1.96,0,0,0.98
 84-94,0,0,2.12,0,5.31,1.06,21.24,0,1.06,1.06,14.87,1.06,0,1.06,0,1.06,0,0,2.12,0,19.12,0,0,4.25,22.3,1.06,1.06,2.12,0,0,9.56,0,0,0,0,0,4.25,1.06,0,3.19,2.12,0
 96-106,0,0,0,1.09,2.19,3.28,15.3,0,2.19,1.09,9.84,1.09,0,0,2.19,0,0,2.19,0,0,17.49,1.09,1.09,7.65,31.69,1.09,3.28,2.19,0,1.09,10.93,0,0,0,0,0,0,0,1.09,2.19,3.28,2.19
108-118,0,0,2.3,0,6.89,1.53,11.49,0,2.3,0,10.72,1.53,0,0.77,4.6,0,0.77,1.53,0.77,0.77,20.68,0.77,2.3,3.06,27.57,0.77,0.77,3.06,0,0,5.36,0,0,0.77,0.77,0,0.77,0.77,0,0.77,0.77,0.77
120,0,0,0,0,7.84,7.84,17.64,0,1.96,3.92,3.92,3.92,0,1.96,0,0,0,0,0,0,15.68,0,0,3.92,21.56,0,3.92,0,0,0,7.84,0,0,0,0,0,0,0,1.96,3.92,0,0
