stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,2978.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,140.98,2531.54,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,79.69,0,0,0,24.52,0,85.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,89.38,102.52,0,144.58,0,2.63,0,383.79,0,0,0,0,0,123.55,0,0,0,0,0,0,0,0,0,0,0,2733.86,139.32,0,0,930.56,0,10.51,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,103.85,0,176.23,0,15.73,0,358.75,0,0,0,0,0,84.97,0,0,0,0,0,0,0,0,0,0,0,3178.44,100.7,0,0,1044.79,0,6.29,12.59,0,88.12,0,6.29,3.15,0,0,0,0,0
 14-21,0,1,4,51,980,208,0,486,0,8,0,66,29,15,9,14,37,3,4,2,19,343,0,0,255,3749,115,20,74,113,0,49,11,442,52,31,718,1201,0,0,35,0,7
 24-34,0.82,0.82,11.49,21.34,419.46,24.63,0,698.55,0.82,33.66,8.21,89.47,11.49,2.46,11.49,48.43,52.53,10.67,32.01,9.85,36.94,562.29,14.78,2.46,215.06,3941.75,48.43,77.98,88.65,0.82,2.46,163.35,0,2.46,36.12,3.28,91.94,847.94,0,0,149.4,0,43.51
 36-46,0,0,4.83,4.83,231.23,4.03,0,1152.11,4.03,36.26,24.98,211.89,18.53,0,10.47,68.48,9.67,13.7,26.59,12.09,24.17,562.36,12.89,13.7,166.77,3658.54,32.23,69.29,52.37,0,0.81,143.41,2.42,1.61,20.95,0.81,0.81,829.03,0,1.61,103.13,0,23.36
 48-58,0.57,0,4.02,4.59,276,5.16,0,1878.06,6.31,68.28,41.31,474.54,26.4,1.15,14.92,67.71,14.35,20.08,24.1,21.8,14.35,851.53,16.07,32.13,175.58,2593.6,20.08,62.54,59.68,0,2.87,315.02,0,1.15,12.62,4.02,0,613.4,0,2.3,113.04,1.15,28.69
 60-70,0,0,3.93,1.96,264.03,6.87,1.96,2401.78,5.89,77.54,45.15,543.76,61.84,2.94,18.65,73.61,25.52,39.26,33.37,35.33,9.82,986.43,10.8,40.24,115.82,2045.49,17.67,50.06,47.11,0,5.89,361.2,0,0,19.63,0.98,0,269.92,7.85,13.74,83.43,8.83,17.67
 72-82,0,0,24.54,0.98,363.21,20.61,4.91,2102.72,6.87,78.53,60.86,578.2,139.4,0,17.67,126.63,38.28,28.47,53.99,46.14,5.89,1048.41,28.47,33.38,144.3,1509.8,7.85,93.26,86.39,0,6.87,300.39,0.98,0,25.52,0.98,0,107.98,33.38,31.41,147.25,30.43,19.63
 84-94,0,0,22.3,10.62,596.87,18.05,22.3,1796.97,4.25,143.38,35.05,358.97,269.76,1.06,15.93,146.56,50.98,50.98,63.72,103.02,14.87,722.19,28.68,45.67,115.76,947.34,19.12,103.02,95.58,0,9.56,904.86,1.06,0,48.85,2.12,0,64.78,145.5,29.74,157.18,28.68,19.12
 96-106,0,0,24.04,4.37,542.05,22.95,16.39,1101.59,5.46,124.58,21.86,308.18,196.71,0,20.76,166.11,61.2,28.41,89.61,51.36,12.02,526.75,29.51,22.95,71.04,710.35,21.86,134.42,127.86,0,15.3,664.45,1.09,0,33.88,3.28,0,37.16,163.93,24.04,142.07,20.76,29.51
108-118,0,0,9.19,5.36,468,21.45,13.79,757.54,3.06,108,19.92,239.75,147.83,0,3.06,147.83,45.96,26.81,48.26,62.04,9.19,350.05,21.45,16.09,68.17,786.64,10.72,90.38,65.11,0,8.43,401.36,0.77,0,36.77,1.53,0,20.68,141.7,8.43,104.94,14.55,13.02
120,0,0,5.88,0,358.64,37.24,1.96,536.98,7.84,90.15,25.48,229.29,94.07,0,11.76,184.22,19.6,17.64,54.87,37.24,1.96,311.61,17.64,17.64,82.31,711.4,11.76,56.83,64.67,0,5.88,372.36,0,1.96,21.56,3.92,0,9.8,56.83,7.84,82.31,15.68,3.92
