stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,1884.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,796.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,6.13,0,0,18.39,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,26.29,0,5.26,0,0,0,44.69,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,339.1,13.14,0,0,141.95,0,5.26,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,25.18,0,3.15,0,66.09,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,478.34,9.44,0,0,236.02,0,0,6.29,3.15,18.88,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,1,2,41,9,0,22,0,0,0,3,3,1,0,0,2,0,0,0,2,19,0,0,16,194,6,0,2,4,0,2,1,40,3,0,62,75,0,0,2,0,0
 24-34,0,0,0.82,0.82,9.03,1.64,0,43.51,0,1.64,0,8.21,0,0,1.64,0.82,1.64,0,1.64,0,1.64,31.19,0.82,0,8.21,252.82,1.64,2.46,2.46,0,0,14.78,0,0,0,0.82,13.13,47.61,0,0,6.57,0,0.82
 36-46,0,0,0,0,4.83,0,0,38.67,0,0.81,0.81,5.64,0,0,0,0,0,0,0,0,0,26.59,0,0,9.67,116.82,1.61,0.81,4.03,0,0,12.89,0,0.81,1.61,0.81,0,35.45,0,0,4.83,0,0
 48-58,0,0,0,0,3.44,0,0,44.76,0.57,2.3,2.3,14.35,2.3,0,2.3,0.57,0,0.57,0,0,0,38.44,0,1.15,9.75,85.5,0.57,1.72,1.72,0,0,4.59,0,0,0,0,0,20.66,0,0,2.3,0,0.57
 60-70,0,0,0,0,3.93,1.96,0,42.21,0,0.98,1.96,17.67,1.96,0,0.98,0,0.98,0.98,1.96,0,0,38.28,0,0,8.83,50.06,0.98,0,0.98,0,0,5.89,0,0,0.98,0,0,9.82,0.98,0.98,2.94,0,0.98
 72-82,0,0,0.98,0,0.98,1.96,0,42.21,0,0.98,0.98,19.63,2.94,0,0.98,4.91,0,0.98,0.98,0.98,0.98,55.95,0,2.94,13.74,66.75,0.98,0,4.91,0,0.98,6.87,0,0,0.98,0,0,7.85,0,1.96,6.87,1.96,3.93
 84-94,0,0,4.25,0,9.56,2.12,0,31.86,1.06,2.12,1.06,14.87,4.25,0,2.12,1.06,0,4.25,2.12,1.06,0,46.73,0,3.19,18.05,42.48,2.12,1.06,2.12,0,3.19,15.93,0,0,0,0,0,2.12,1.06,2.12,7.43,1.06,2.12
 96-106,0,0,0,0,16.39,4.37,0,31.69,0,1.09,1.09,18.58,4.37,0,2.19,4.37,3.28,0,1.09,4.37,1.09,50.27,0,2.19,8.74,36.06,1.09,0,3.28,0,0,20.76,0,0,0,0,0,3.28,1.09,2.19,4.37,2.19,0
108-118,0,0,0.77,0,18.38,3.06,1.53,31.4,1.53,2.3,5.36,17.62,0.77,0,2.3,3.06,3.06,4.6,1.53,0.77,0.77,42.13,0.77,0.77,17.62,53.62,1.53,3.83,4.6,0,0,19.15,0,0,0.77,0,0,4.6,0.77,0.77,4.6,2.3,0.77
120,0,0,1.96,0,21.56,9.8,0,31.36,1.96,7.84,0,25.48,5.88,0,1.96,9.8,3.92,0,0,3.92,0,35.28,1.96,1.96,23.52,78.39,3.92,1.96,9.8,0,0,27.44,0,0,5.88,0,0,1.96,0,0,5.88,0,0
