stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,1515.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,643.61,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,26.29,0,23.66,0,0,0,60.46,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,394.31,21.03,0,0,139.32,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,18.88,0,3.15,0,66.09,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,443.72,15.73,0,0,144.76,0,0,12.59,3.15,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,2,3,58,10,0,19,0,0,0,7,3,3,0,1,4,0,0,1,0,11,0,0,9,247,6,5,3,7,0,7,2,11,5,1,34,111,0,0,1,0,0
 24-34,0,0,1.64,1.64,13.13,2.46,0,65.67,0,3.28,0.82,11.49,0,0.82,2.46,0,4.1,0.82,1.64,0,2.46,47.61,1.64,0.82,26.27,635.34,2.46,8.21,4.93,0,0,50.89,0,0,6.57,0,6.57,133.8,0,0,18.88,0,0.82
 36-46,0,0,0,0.81,6.45,0,0,142.6,3.22,1.61,1.61,29.81,0.81,1.61,4.03,1.61,0.81,0.81,2.42,2.42,3.22,55.59,0,0,13.7,883.82,3.22,4.03,4.03,0,0,33.84,0,0,2.42,0.81,0,200.61,0,0,14.5,0,3.22
 48-58,0.57,0,0,0,10.33,1.15,0,245.01,1.72,0.57,3.44,64.27,2.87,0.57,1.72,1.72,1.72,1.15,2.3,1.72,5.16,88.37,2.3,4.02,16.64,834.89,3.44,5.16,5.74,0,0.57,28.69,0,0,0.57,0,0,156.07,0,1.72,7.46,0.57,4.02
 60-70,0,0,0.98,0,8.83,0.98,0,331.75,2.94,2.94,7.85,72.63,2.94,1.96,3.93,2.94,1.96,2.94,1.96,0,0.98,84.41,0.98,4.91,11.78,778.35,2.94,2.94,2.94,0,0.98,26.5,0,0,1.96,0,0,99.13,0.98,1.96,10.8,0,3.93
 72-82,0,0,0.98,0,23.56,5.89,0,327.88,0,1.96,7.85,68.72,4.91,0,0.98,6.87,1.96,2.94,4.91,1.96,0.98,112.89,0.98,4.91,12.76,561.51,0.98,9.82,10.8,0,0.98,25.52,0,0,1.96,0,0,34.36,2.94,3.93,21.6,4.91,7.85
 84-94,0,0,1.06,0,32.92,9.56,2.12,185.86,0,6.37,2.12,50.98,14.87,1.06,2.12,10.62,4.25,4.25,3.19,5.31,2.12,71.16,1.06,5.31,11.68,233.65,2.12,6.37,8.5,0,0,94.52,0,0,0,0,0,21.24,3.19,2.12,18.05,3.19,1.06
 96-106,0,0,1.09,0,26.23,7.65,2.19,138.79,0,3.28,1.09,40.44,4.37,0,2.19,14.21,2.19,5.46,7.65,1.09,2.19,51.36,0,8.74,12.02,197.81,1.09,12.02,16.39,0,2.19,72.13,0,0,2.19,0,0,9.84,3.28,1.09,15.3,4.37,3.28
108-118,0,0,0.77,0,29.11,0.77,6.13,95.75,1.53,5.36,2.3,28.34,7.66,0,1.53,10.72,3.06,3.83,6.89,5.36,3.06,34.47,3.06,3.83,3.83,225.96,2.3,6.13,14.55,0,6.13,51.32,0,0,3.06,1.53,0,10.72,5.36,0.77,12.26,2.3,3.06
120,0,0,0,0,31.36,3.92,0,119.55,3.92,3.92,3.92,43.12,7.84,0,0,17.64,5.88,7.84,5.88,0,0,29.4,0,9.8,7.84,231.25,3.92,15.68,1.96,0,5.88,39.2,0,0,3.92,0,0,7.84,1.96,1.96,25.48,1.96,1.96
