stage,eye,glial,mesenchyme,neural,olfactory,spinal_cord,vasculature
 14-21,0,0,0,28,0,20,0
 24-34,0.82,0,0,228.2,0,86.19,0
 36-46,2.42,0,0.81,239.28,0.81,111.18,0
 48-58,12.62,1.15,1.15,120.5,0,43.61,0.57
 60-70,11.78,0.98,0,63.8,0,20.61,0
 72-82,6.87,0,0,50.06,0,2.94,0
 84-94,6.37,0,0,19.12,0,5.31,0
 96-106,9.84,0,0,22.95,0,3.28,0
108-118,3.06,0,0,8.43,0,0,0
120,5.88,0,0,11.76,0,1.96,0
