stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,131.78,2437.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,3322.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,18.39,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,155.09,0,70.98,0,0,883.25,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,4665.97,52.57,0,0,933.19,0,7.89,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,157.35,0,97.56,0,3.15,736.39,0,0,0,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,5214.53,34.62,0,0,572.75,0,0,6.29,0,37.76,0,3.15,12.59,0,0,0,0,0
 14-21,0,0,0,24,252,19,418,0,0,0,81,6,1,3,0,1,1,0,0,0,174,0,0,89,7299,16,5,102,26,0,4,5,31,12,2,50,1772,0,0,4,0,1
 24-34,0,0,2.46,22.16,103.43,6.57,223.27,0,2.46,1.64,111.64,6.57,1.64,5.75,0,0,3.28,0,7.39,0,256.11,0,0.82,86.19,6449.47,5.75,11.49,72.24,0,0,6.57,0,0,6.57,2.46,8.21,1632.68,0,0,9.03,0,1.64
 36-46,0,0,0.81,1.61,13.7,1.61,133.74,0,0,0.81,298.1,0.81,0,4.03,0.81,0,0,0,0.81,0.81,159.52,0,3.22,30.62,3795.51,1.61,4.83,24.98,0,0.81,6.45,0,0,2.42,0,0.81,1146.47,0,0,4.03,0,0.81
 48-58,0,0,0,0,5.16,0,94.1,0,0,0.57,446.42,0,0,0.57,0.57,0,0,0,0,1.72,83.78,0,1.15,10.33,1351.31,1.72,2.3,21.23,0,0,1.72,0,0,0.57,0,0,511.83,0,0.57,2.3,0,0.57
 60-70,0,0,0,0,4.91,0,57.91,0,0.98,0,382.79,0,0,0.98,0.98,0,0,0.98,0.98,0,43.19,0.98,0,6.87,565.36,0,0,5.89,0,0,1.96,0,0,0,0,0,115.82,0,0,0,0,0
 72-82,0,0,0,0,7.85,0.98,79.51,0,0,0.98,476.11,0,0,0,1.96,0,0.98,0,0.98,0,41.23,0,0,5.89,444.69,0,2.94,16.69,0,0,0.98,0,0,0,0,0,43.19,1.96,0.98,1.96,0.98,0
 84-94,0,0,0,0,4.25,0,82.84,0,1.06,3.19,244.27,0,0,0,0,0,2.12,0,1.06,0,31.86,0,1.06,2.12,281.44,0,2.12,24.43,0,0,1.06,0,0,0,0,0,36.11,1.06,1.06,3.19,1.06,0
 96-106,0,0,0,0,10.93,2.19,69.94,1.09,0,0,289.6,0,0,0,1.09,0,0,0,1.09,1.09,19.67,0,1.09,4.37,289.6,2.19,1.09,22.95,0,1.09,0,0,0,0,0,0,34.97,1.09,0,2.19,0,1.09
108-118,0,0,0,0,5.36,1.53,36.77,0,1.53,0.77,265.02,0,0,0,0.77,0,0,0,1.53,0,21.45,0,0,3.83,341.62,0,2.3,22.98,0,0,2.3,0,0,0,0,0,16.09,1.53,0,0,0.77,0
120,1.96,0,0,0,13.72,0,54.87,0,0,1.96,317.49,0,0,0,0,0,0,0,0,0,21.56,0,0,3.92,319.45,0,1.96,25.48,0,0,0,0,0,1.96,0,0,27.44,3.92,0,1.96,0,0
