stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,1673.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,894.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,24.52,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,13.14,0,18.4,0,0,23.66,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,394.31,18.4,0,0,155.09,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,12.59,0,3.15,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,264.35,12.59,0,0,107,0,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,12,2,7,0,0,0,4,0,0,1,0,1,0,0,0,0,5,0,0,10,108,0,1,3,3,0,0,1,10,2,0,4,47,0,0,0,0,0
 24-34,0,0,0,1.64,11.49,0,40.22,0,1.64,0.82,5.75,0,0,0,0.82,0.82,0.82,1.64,0,0,18.06,0,0,13.95,344.76,0.82,0.82,2.46,0,0,10.67,0,0,1.64,0,2.46,95.22,0,0,4.1,0,0.82
 36-46,0,0,0,0,0.81,0.81,74.93,0,0,0.81,16.92,0,0,0,1.61,0,0,1.61,0,0.81,35.45,0.81,0.81,13.7,464.87,0,1.61,1.61,0,0,8.86,0,0,0,0,0,117.63,0,0,2.42,0,3.22
 48-58,0.57,0,0,0,1.72,0.57,95.25,0.57,1.15,1.15,20.66,0.57,0,0.57,0,0,0,0.57,0,0.57,30.99,0,0,5.16,252.47,0.57,2.87,2.3,0,0,4.59,0,0,0,0,0,52.22,0,0.57,1.15,0,0.57
 60-70,0.98,0,0,0,0.98,0.98,143.3,0.98,0.98,2.94,16.69,0,0,0,0,0,0,1.96,0,0.98,51.04,0,0,1.96,204.16,0,0.98,0,0,0,1.96,0,0,0,0.98,0,32.39,0.98,0,1.96,0.98,0.98
 72-82,0,0,0,0,4.91,1.96,84.42,0.98,0,1.96,24.54,0.98,0,1.96,0,0,0.98,0,0,0,37.3,0,0,3.93,153.14,0,0,0,0,0.98,1.96,0,0,0,0,0,10.8,0,0,0.98,0,0
 84-94,1.06,0,1.06,0,7.43,1.06,41.42,0,1.06,1.06,12.74,2.12,0,0,0,3.19,1.06,0,2.12,0,33.99,2.12,0,2.12,67.97,1.06,1.06,3.19,0,0,9.56,0,0,1.06,0,0,9.56,0,0,3.19,0,0
 96-106,0,0,1.09,0,2.19,2.19,37.16,0,0,0,9.84,0,0,0,5.46,1.09,0,0,1.09,0,13.11,1.09,0,4.37,55.74,1.09,2.19,1.09,0,2.19,6.56,0,0,0,0,0,1.09,0,2.19,1.09,3.28,1.09
108-118,0,0,0,0,6.89,0,17.62,0,2.3,0.77,13.02,0.77,0,0,0,1.53,0.77,0,0,1.53,18.38,0,1.53,0.77,70.47,0,0,0.77,0,0.77,6.13,0,0,0,0,0,0.77,0,0,2.3,0.77,0.77
120,0,0,0,1.96,17.64,9.8,19.6,0,1.96,0,13.72,1.96,0,0,0,0,1.96,0,0,0,15.68,1.96,0,1.96,74.47,0,3.92,0,0,0,7.84,0,0,1.96,0,0,1.96,0,1.96,3.92,3.92,0
