stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,110.33,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,0,0,0,0,0,0,5.26,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,34.17,7.89,0,0,105.15,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,3.15,0,3.15,0,0,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,81.82,22.03,0,0,418.55,0,3.15,9.44,3.15,0,15.73,0,0,0,0,0,0
 14-21,0,0,0,8,81,12,0,12,0,0,0,5,1,1,0,0,0,0,0,0,0,16,1,0,25,331,144,4,1,1,0,20,303,3,11,579,80,0,0,0,0,0
 24-34,0,0,0,1.64,25.45,0,0,50.89,0,0.82,0,4.93,2.46,0,2.46,0,0.82,0,0.82,0.82,0,8.21,0,0,11.49,655.86,4.1,4.93,0.82,0,0,111.64,4.1,0,0,92.76,138.72,0,0,0.82,0,0
 36-46,0,0,0,0,18.53,0,0,353.69,0.81,2.42,0.81,44.31,0.81,0,0.81,2.42,1.61,0,0,0.81,0,31.42,2.42,0,35.45,1579.92,6.45,6.45,0.81,0,0,250.56,0.81,0.81,0,0,286.82,0,0,0,0,0
 48-58,0,0,0,0,40.74,1.15,0,1060.97,2.87,17.21,2.87,91.23,0.57,0,0.57,1.15,1.15,1.72,0,0.57,0.57,41.89,8.61,1.72,40.17,2348.01,0.57,8.03,0.57,0,1.72,721.85,0,0.57,0,0,416.58,0,0,4.02,0,6.89
 60-70,0,0,0.98,0,32.39,1.96,0,1830.54,4.91,10.8,0.98,97.17,1.96,0,0.98,3.93,4.91,9.82,0,0,1.96,68.71,5.89,3.93,41.22,2898.43,0.98,3.93,0.98,0,0,421.07,0,0.98,1.96,0,388.68,0.98,2.94,2.94,0,5.89
 72-82,0,0,0,0,70.68,9.82,0.98,1525.5,0.98,11.78,7.85,131.54,0.98,0,2.94,5.89,4.91,7.85,0.98,2.94,2.94,118.78,8.83,5.89,30.43,2653.43,0.98,4.91,4.91,0,0.98,719.56,0,0.98,1.96,0,437.82,5.89,8.83,5.89,3.93,7.85
 84-94,0,0,1.06,0,109.39,5.31,1.06,1011.06,4.25,55.23,6.37,111.51,2.12,1.06,5.31,7.43,16.99,26.55,0,3.19,2.12,113.64,16.99,3.19,35.05,1376.4,2.12,2.12,1.06,0,2.12,1791.66,0,1.06,2.12,0,237.9,6.37,9.56,9.56,5.31,1.06
 96-106,0,0,0,0,149.72,9.84,0,678.66,1.09,55.74,4.37,80.87,3.28,0,6.56,8.74,16.39,34.97,2.19,1.09,0,85.24,24.04,1.09,39.34,1253.5,3.28,7.65,8.74,0,1.09,1085.2,0,0,1.09,0,108.19,7.65,6.56,3.28,7.65,3.28
108-118,0,0,0.77,0,117.19,6.89,3.06,505.54,3.83,93.45,2.3,71.23,9.19,0,0.77,8.43,20.68,42.89,0,1.53,0,59.75,21.45,1.53,40.6,1544.95,2.3,7.66,2.3,0,0,1082.31,0,0.77,0,0,81.96,6.89,3.83,3.83,3.83,1.53
120,0,0,1.96,0,94.07,7.84,3.92,407.64,3.92,41.16,0,29.4,7.84,0,1.96,5.88,7.84,13.72,0,1.96,0,50.95,9.8,3.92,37.24,1060.24,1.96,0,1.96,0,0,486.03,0,1.96,0,0,45.08,0,3.92,1.96,1.96,1.96
