stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,6.29,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,18.88,3.15,0,0,6.29,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,1,20,6,0,7,0,0,0,1,4,0,1,0,0,0,0,0,1,7,0,0,3,40,1,1,0,1,0,2,8,2,2,5,28,0,0,3,0,0
 24-34,0,0,1.64,2.46,7.39,0.82,0,10.67,0,3.28,1.64,13.13,0.82,0,0.82,3.28,0,0,0,0.82,0,12.31,0.82,0,4.93,108.35,2.46,4.1,1.64,0,0.82,0,0,4.1,0,2.46,50.07,0,0,14.78,0,0
 36-46,0,0,0,0.81,3.22,0,0,34.64,0,2.42,0,8.86,0,0.81,0.81,0.81,0,0,0,0,0,13.7,0,0,0.81,258.62,1.61,7.25,0,0,0,1.61,0,0,2.42,0,60.43,0,0,10.47,0,0
 48-58,0,0,0,0,4.02,0,0,118.78,2.3,0.57,3.44,24.67,1.15,0.57,3.44,0.57,0.57,0,0,0,0.57,26.97,0,0,2.87,309.28,0.57,4.02,1.72,0,0,0,0,1.15,0.57,0,72.87,0,0,8.03,0,0.57
 60-70,0,0,0,0,10.8,0,0,426.96,7.85,0,1.96,99.13,6.87,0,4.91,0.98,0,0,0,0,0.98,53.98,0,3.93,3.93,588.91,0,4.91,0.98,0,0.98,3.93,0,0.98,0,0,80.48,0,0,11.78,0,0
 72-82,0,0,0,0,9.82,0.98,0,492.79,13.74,0.98,1.96,192.41,20.61,0,4.91,3.93,0,0.98,4.91,0,0,99.15,0.98,1.96,6.87,613.54,0.98,10.8,0.98,0.98,0,1.96,0,0.98,0,0,55.95,0,2.94,23.56,0.98,0.98
 84-94,0,0,1.06,0,21.24,1.06,0,309.05,16.99,0,2.12,139.13,29.74,0,3.19,5.31,2.12,0,1.06,1.06,0,71.16,1.06,3.19,7.43,344.1,0,9.56,5.31,0,0,5.31,0,0,2.12,0,37.17,2.12,4.25,16.99,1.06,0
 96-106,0,0,0,0,8.74,3.28,0,204.36,26.23,5.46,2.19,119.12,20.76,0,3.28,12.02,0,0,1.09,0,1.09,76.5,0,1.09,12.02,277.58,2.19,17.49,6.56,0,1.09,3.28,0,0,1.09,0,38.25,1.09,1.09,18.58,1.09,0
108-118,0,0,0.77,0.77,15.32,0,1.53,150.89,17.62,4.6,0,124.09,21.45,0,0,6.13,0.77,0,1.53,0,2.3,76.6,0.77,3.06,8.43,340.09,0.77,12.26,7.66,0,1.53,1.53,0,0,1.53,0,16.09,3.83,2.3,16.09,0.77,1.53
120,0,0,0,0,9.8,1.96,0,148.94,21.56,1.96,1.96,146.98,13.72,0,1.96,5.88,0,0,1.96,0,3.92,78.39,0,5.88,7.84,405.68,1.96,5.88,9.8,0,1.96,1.96,1.96,0,0,0,23.52,1.96,1.96,21.56,0,1.96
