stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,0,0,0,0,0,15.77,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,189.27,7.89,0,0,81.49,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,18.88,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.67,6.29,0,0,66.09,0,0,0,12.59,0,3.15,6.29,0,0,0,0,0
 14-21,0,0,0,0,29,2,0,37,0,0,0,36,0,0,0,0,1,1,0,0,1,9,0,0,5,3805,4,0,3,2,0,3,7,4,0,4,786,0,0,0,0,1
 24-34,0,0,0,0,13.95,1.64,0,276.63,0,0.82,0.82,51.71,0.82,0.82,0.82,0.82,0.82,0,0,1.64,1.64,18.88,0,0,13.13,6873.03,3.28,5.75,22.98,0.82,0,9.03,0,0.82,2.46,4.93,1374.11,0,0,5.75,0,5.75
 36-46,0,0,0,0,12.09,0.81,0,1508.21,1.61,0,0,245.73,0,0,2.42,4.03,1.61,1.61,0.81,0.81,1.61,39.48,0,0.81,9.67,8660.94,4.03,7.25,18.53,0,0.81,13.7,0.81,0,0.81,0,2247.01,0,0,8.06,0,5.64
 48-58,0,0,0,0,22.95,0.57,0,1675.51,2.3,5.16,5.16,428.63,1.15,0,0.57,3.44,0.57,2.87,2.3,1.15,5.16,72.87,1.72,2.87,14.35,5845.35,2.3,3.44,6.31,0,0.57,11.48,0,2.87,0.57,0,1693.87,0,0.57,8.03,0,10.33
 60-70,0.98,0,0.98,0,9.82,2.94,0,1038.45,0,1.96,0.98,259.12,0,0,1.96,1.96,0,0.98,0,0.98,1.96,48.09,0,0.98,2.94,3226.26,1.96,0,10.8,0,0,2.94,0,1.96,0,0,650.75,0,0,2.94,0,4.91
 72-82,0,0,0,0,29.45,3.93,0,500.65,2.94,0,1.96,369.1,0.98,0,0.98,4.91,0,0,0,0.98,0.98,73.62,0.98,2.94,8.83,2070.32,0,6.87,1.96,0,0,3.93,0,0,1.96,0,239.53,1.96,0,1.96,5.89,6.87
 84-94,0,0,1.06,0,39.3,2.12,0,483.23,0,0,2.12,247.45,1.06,0,2.12,0,1.06,0,2.12,0,0,53.1,0,3.19,10.62,1324.36,1.06,5.31,8.5,0,0,10.62,0,1.06,2.12,0,200.73,0,3.19,3.19,2.12,2.12
 96-106,0,0,2.19,0,33.88,7.65,1.09,332.23,3.28,2.19,3.28,313.65,2.19,0,2.19,3.28,3.28,2.19,0,3.28,0,37.16,0,1.09,6.56,964.98,3.28,2.19,5.46,0,1.09,15.3,0,1.09,0,0,51.36,0,3.28,1.09,2.19,0
108-118,0,0,0,0.77,20.68,4.6,0,255.83,0.77,0.77,0.77,253.53,1.53,0,0.77,1.53,1.53,0,0,2.3,0,32.17,0,3.06,3.83,1168.86,0.77,1.53,8.43,0,0,3.06,0,0,0,0,43.66,0.77,1.53,5.36,0,0
120,0,0,0,0,27.44,1.96,0,317.49,0,3.92,1.96,205.78,0,0,1.96,5.88,1.96,0,0,3.92,0,33.32,1.96,3.92,3.92,1124.92,1.96,1.96,3.92,0,0,7.84,0,1.96,0,0,39.2,0,1.96,5.88,1.96,1.96
