stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,777.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,153.24,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,15.77,0,0,0,7.89,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,126.18,5.26,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,22.03,0,3.15,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,151.05,9.44,0,0,91.26,0,0,3.15,0,0,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,10,54,14,0,22,0,0,0,9,3,2,3,0,0,1,0,3,1,28,0,0,17,227,10,0,1,7,0,9,0,32,6,6,36,91,0,0,3,0,0
 24-34,0,0,2.46,5.75,22.16,1.64,0,47.61,0,2.46,1.64,14.78,4.1,0,3.28,0.82,3.28,0,0.82,0.82,0.82,67.31,0,0,43.51,501.54,4.93,5.75,6.57,0,0,16.42,0,0.82,1.64,1.64,15.6,139.55,0,0,13.95,0,0.82
 36-46,0,0,0,0,4.83,0,0,66.87,0,0,2.42,26.59,0.81,0,1.61,0.81,0.81,0,1.61,0.81,0.81,58.01,0.81,0.81,13.7,384.3,0.81,9.67,3.22,0,0,10.47,0,0,1.61,0,0,100.71,0,0,4.83,0,2.42
 48-58,0.57,0,0,0.57,8.03,0,0,90.09,0.57,0.57,1.72,43.04,0.57,0.57,0,0.57,0.57,0.57,0,2.3,0.57,78.04,0,3.44,13.77,208.29,2.87,1.15,1.15,0,0.57,9.18,0,0,0,0,0,65.41,0,0,8.03,0,4.02
 60-70,0,0,0,0,15.7,0.98,0,88.34,2.94,1.96,3.93,53.98,3.93,0,1.96,0,1.96,0,0.98,1.96,0.98,73.61,0.98,1.96,12.76,191.4,1.96,8.83,1.96,0,0.98,17.67,0,0,0,0,0,32.39,0,2.94,5.89,0,0
 72-82,0,0,0.98,0,8.83,0,0,92.28,0,0.98,2.94,71.66,10.8,0,0.98,6.87,1.96,0,0,5.89,0.98,123.69,1.96,8.83,20.61,183.57,0.98,9.82,7.85,0,0.98,12.76,0,0,0,0,0,21.6,0,1.96,14.72,0.98,1.96
 84-94,0,0,2.12,1.06,46.73,3.19,1.06,71.16,2.12,7.43,7.43,45.67,15.93,1.06,5.31,5.31,7.43,2.12,1.06,6.37,1.06,97.71,0,4.25,13.81,146.56,3.19,2.12,2.12,0,1.06,36.11,0,0,2.12,1.06,0,12.74,1.06,4.25,8.5,6.37,6.37
 96-106,0,0,0,0,19.67,2.19,0,61.2,3.28,4.37,4.37,49.18,17.49,0,1.09,3.28,2.19,1.09,3.28,4.37,0,74.31,2.19,0,5.46,95.08,3.28,4.37,15.3,0,3.28,28.41,0,0,1.09,1.09,0,7.65,1.09,1.09,20.76,4.37,1.09
108-118,0,0,0.77,0,30.64,2.3,2.3,32.17,2.3,9.96,3.83,45.19,10.72,0,0.77,7.66,3.83,3.83,2.3,12.26,1.53,79.66,3.06,1.53,14.55,158.55,6.89,7.66,7.66,0,3.06,28.34,0,0,3.06,1.53,0,9.19,3.83,3.06,8.43,5.36,5.36
120,0,0,0,0,23.52,5.88,0,35.28,1.96,0,1.96,27.44,1.96,0,1.96,11.76,1.96,0,1.96,11.76,0,45.08,0,3.92,11.76,96.03,3.92,1.96,5.88,0,0,25.48,0,0,0,1.96,0,1.96,0,1.96,3.92,1.96,0
